player_id,name,team,date,season,ip_outs,h,r,er,bb,so,hr,bf,hbp,w,l,sv,gs
gilll001,Logan Gillaspie,BAL,,2023,4,2,1,1,1,1,1,7,0,0,0,0,0
baumm001,Mike Baumann,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,0,0
gibsk002,Kyle Gibson,BAL,,2023,19,5,1,1,3,4,0,24,0,1,0,0,1
bakeb001,Bryan Baker,BAL,,2023,2,0,0,0,0,2,0,2,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,2,0,0,0,2,0,5,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,1,0,0,0,3,0,4,0,0,0,0,0
rodrg003,Grayson Rodriguez,BAL,,2023,13,6,5,5,4,6,0,23,0,0,0,0,1
votha001,Austin Voth,BAL,,2023,5,4,2,2,0,1,1,9,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,3,0,0,0,0,1,0,3,0,1,0,0,0
could001,Danny Coulombe,BAL,,2023,3,0,0,0,0,3,0,3,0,0,0,0,0
gilll001,Logan Gillaspie,BAL,,2023,3,2,1,1,0,2,0,5,0,0,0,0,0
kremd001,Dean Kremer,BAL,,2023,13,5,4,4,2,1,2,21,1,0,0,0,1
baumm001,Mike Baumann,BAL,,2023,6,2,0,0,0,0,0,6,0,0,0,0,0
akink001,Keegan Akin,BAL,,2023,2,3,2,2,0,2,0,5,0,0,1,0,0
perec004,Cionel Perez,BAL,,2023,4,5,2,2,1,0,0,10,0,0,0,0,0
gilll001,Logan Gillaspie,BAL,,2023,2,0,0,0,0,0,0,1,0,0,0,0,0
irvic001,Cole Irvin,BAL,,2023,12,5,6,6,2,4,1,20,1,0,0,0,1
votha001,Austin Voth,BAL,,2023,6,3,1,1,0,1,1,9,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,3,0,0,0,1,1,0,3,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,3,1,0,0,0,2,0,4,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,2,0,3,0,1,0,0,0
wellt003,Tyler Wells,BAL,,2023,21,3,0,0,1,5,0,23,0,0,0,0,1
bakeb001,Bryan Baker,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,2,1,1,0,1,0,5,0,1,0,0,0
gibsk002,Kyle Gibson,BAL,,2023,19,2,1,1,3,11,1,24,0,1,0,0,1
canoy001,Yennier Cano,BAL,,2023,5,0,0,0,0,3,0,5,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,3,0,0,0,1,1,0,4,0,0,0,0,0
rodrg003,Grayson Rodriguez,BAL,,2023,15,5,0,0,3,6,0,22,0,0,0,0,1
baumm001,Mike Baumann,BAL,,2023,3,0,0,0,0,1,0,3,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,2,0,0,0,1,1,0,3,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,2,2,1,1,0,0,0,4,0,0,0,0,0
votha001,Austin Voth,BAL,,2023,2,0,0,0,1,1,0,3,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,0,0
akink001,Keegan Akin,BAL,,2023,3,0,0,0,2,1,0,5,0,1,0,0,0
kremd001,Dean Kremer,BAL,,2023,17,7,4,4,1,5,2,23,0,1,0,0,1
akink001,Keegan Akin,BAL,,2023,1,0,0,0,0,0,0,1,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,3,0,0,0,1,2,0,3,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,3,0,0,0,1,1,0,4,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,1,0
bradk001,Kyle Bradish,BAL,,2023,7,8,7,7,4,1,1,18,0,0,1,0,1
baumm001,Mike Baumann,BAL,,2023,8,1,0,0,0,2,0,8,0,0,0,0,0
votha001,Austin Voth,BAL,,2023,9,2,1,1,0,2,0,11,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,0,0,0,1,0,0,4,0,0,0,0,0
wellt003,Tyler Wells,BAL,,2023,17,4,2,2,1,7,1,21,0,1,0,0,1
could001,Danny Coulombe,BAL,,2023,2,2,0,0,0,0,0,4,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,5,0,0,0,0,1,0,6,1,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,1,0,0,1,2,0,5,0,0,0,0,0
gibsk002,Kyle Gibson,BAL,,2023,18,6,2,2,2,4,1,26,0,0,1,0,1
bakeb001,Bryan Baker,BAL,,2023,3,0,0,0,2,0,0,4,0,0,0,0,0
akink001,Keegan Akin,BAL,,2023,6,1,1,1,0,3,1,7,0,0,0,0,0
rodrg003,Grayson Rodriguez,BAL,,2023,17,7,2,2,2,4,2,24,0,1,0,0,1
baumm001,Mike Baumann,BAL,,2023,1,0,0,0,2,0,0,3,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,5,1,0,0,0,2,0,5,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,4,0,0,0,3,1,0,6,0,0,0,1,0
kremd001,Dean Kremer,BAL,,2023,18,4,0,0,2,4,0,23,0,1,0,0,1
votha001,Austin Voth,BAL,,2023,4,2,1,1,0,1,0,6,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,2,0,0,0,0,2,0,2,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,0,0,0,0,1,0,3,0,0,0,1,0
bradk001,Kyle Bradish,BAL,,2023,18,3,1,0,1,6,0,22,0,0,0,0,1
could001,Danny Coulombe,BAL,,2023,2,2,1,1,0,1,1,4,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,4,0,0,0,0,2,0,3,0,1,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,3,0,3,0,0,0,1,0
wellt003,Tyler Wells,BAL,,2023,21,1,0,0,2,8,0,24,0,1,0,0,1
canoy001,Yennier Cano,BAL,,2023,3,1,0,0,0,0,0,4,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,1,0,0,0,3,0,4,0,0,0,1,0
gibsk002,Kyle Gibson,BAL,,2023,15,7,4,4,3,5,0,25,0,0,1,0,1
baumm001,Mike Baumann,BAL,,2023,6,0,0,0,1,3,0,7,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,0,0,0,0,0,0,3,0,0,0,0,0
votha001,Austin Voth,BAL,,2023,3,0,0,0,0,2,0,4,1,0,0,0,0
rodrg003,Grayson Rodriguez,BAL,,2023,10,9,8,8,3,3,2,22,0,0,1,0,1
gilll001,Logan Gillaspie,BAL,,2023,5,4,1,1,1,1,0,10,0,0,0,0,0
votha001,Austin Voth,BAL,,2023,3,0,0,0,0,0,0,3,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,3,2,0,0,0,1,0,5,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,3,1,0,0,0,1,0,4,0,0,0,0,0
baumm001,Mike Baumann,BAL,,2023,3,1,0,0,1,2,0,5,0,0,0,0,0
kremd001,Dean Kremer,BAL,,2023,17,6,3,3,0,4,1,23,0,1,0,0,1
bakeb001,Bryan Baker,BAL,,2023,1,2,0,0,0,1,0,3,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,6,0,0,0,0,2,0,6,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,0,0,0,0,1,0,3,0,0,0,0,0
bradk001,Kyle Bradish,BAL,,2023,20,4,1,1,0,5,1,23,0,1,0,0,1
could001,Danny Coulombe,BAL,,2023,1,0,0,0,0,0,0,1,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,1,2,0,4,0,0,0,1,0
wellt003,Tyler Wells,BAL,,2023,15,6,3,3,1,7,2,22,0,0,0,0,1
baumm001,Mike Baumann,BAL,,2023,2,2,1,1,1,0,0,4,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,1,0,0,0,0,0,4,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,2,1,2,2,2,1,0,5,0,0,1,0,0
votha001,Austin Voth,BAL,,2023,1,1,0,0,0,1,0,3,1,0,0,0,0
could001,Danny Coulombe,BAL,,2023,4,2,0,0,0,4,0,6,0,0,0,0,0
rodrg003,Grayson Rodriguez,BAL,,2023,10,6,9,8,3,6,3,20,0,0,1,0,1
votha001,Austin Voth,BAL,,2023,11,2,1,1,2,1,0,15,1,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,1,0,0,0,0,0,4,0,0,0,0,0
mcker001,Ryan McKenna,BAL,,2023,3,4,2,2,0,0,0,6,0,0,0,0,0
kremd001,Dean Kremer,BAL,,2023,19,5,3,3,2,5,0,26,0,0,1,0,1
bakeb001,Bryan Baker,BAL,,2023,2,2,1,1,0,0,0,4,0,0,0,0,0
givem001,Mychal Givens,BAL,,2023,2,1,1,0,0,0,0,3,0,0,0,0,0
akink001,Keegan Akin,BAL,,2023,4,2,0,0,0,0,0,6,0,0,0,0,0
bradk001,Kyle Bradish,BAL,,2023,20,4,1,1,1,4,0,23,0,0,0,0,1
canoy001,Yennier Cano,BAL,,2023,3,3,1,1,0,1,0,6,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,1,0,0,0,0,0,0,1,0,1,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,3,0,3,0,0,0,1,0
wellt003,Tyler Wells,BAL,,2023,18,4,1,1,0,7,0,23,0,0,1,0,1
perec004,Cionel Perez,BAL,,2023,1,4,4,2,0,0,0,5,0,0,0,0,0
baumm001,Mike Baumann,BAL,,2023,2,0,0,0,0,1,0,3,0,0,0,0,0
givem001,Mychal Givens,BAL,,2023,3,0,0,0,1,0,0,3,0,0,0,0,0
akink001,Keegan Akin,BAL,,2023,3,1,0,0,0,1,0,3,0,0,0,0,0
gibsk002,Kyle Gibson,BAL,,2023,17,7,3,3,1,3,0,24,0,1,0,0,1
bakeb001,Bryan Baker,BAL,,2023,1,1,2,2,1,1,0,3,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,2,1,0,0,1,0,0,4,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,4,2,0,0,0,0,0,5,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,1,0,3,0,0,0,1,0
akink001,Keegan Akin,BAL,,2023,3,2,1,1,0,1,0,5,0,0,0,0,1
votha001,Austin Voth,BAL,,2023,7,5,3,3,3,3,0,15,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,2,3,2,2,1,0,2,6,0,0,0,0,0
baumm001,Mike Baumann,BAL,,2023,7,4,3,3,0,3,1,11,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,5,1,0,0,0,3,0,5,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,3,0,0,0,0,1,0,3,0,0,0,0,0
wellt003,Tyler Wells,BAL,,2023,20,5,2,2,1,4,0,26,0,1,0,0,1
baumm001,Mike Baumann,BAL,,2023,1,0,0,0,0,1,0,1,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,2,0,0,0,0,0,4,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,1,0
irvic001,Cole Irvin,BAL,,2023,16,6,1,1,0,5,0,22,0,1,0,0,1
bakeb001,Bryan Baker,BAL,,2023,2,0,0,0,1,0,0,2,0,0,0,0,0
votha001,Austin Voth,BAL,,2023,1,0,0,0,2,1,0,3,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,5,1,0,0,0,1,0,6,0,0,0,0,0
baumm001,Mike Baumann,BAL,,2023,3,1,0,0,0,1,0,4,0,0,0,0,0
gibsk002,Kyle Gibson,BAL,,2023,19,7,3,3,0,4,1,26,0,1,0,0,1
akink001,Keegan Akin,BAL,,2023,8,1,0,0,0,6,0,9,0,0,0,0,0
kremd001,Dean Kremer,BAL,,2023,18,8,2,2,0,6,0,25,0,1,0,0,1
bakeb001,Bryan Baker,BAL,,2023,3,1,0,0,0,1,0,4,0,0,0,0,0
votha001,Austin Voth,BAL,,2023,1,3,2,2,1,0,1,5,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,4,2,2,2,2,0,0,8,0,0,0,0,0
baumm001,Mike Baumann,BAL,,2023,1,1,0,0,0,1,0,2,0,0,0,0,0
bradk001,Kyle Bradish,BAL,,2023,21,4,1,1,0,1,1,24,1,0,1,0,1
baumm001,Mike Baumann,BAL,,2023,3,1,0,0,1,0,0,4,0,0,0,0,0
garrr001,Reed Garrett,BAL,,2023,3,2,0,0,0,0,0,5,0,0,0,0,0
wellt003,Tyler Wells,BAL,,2023,20,5,2,2,1,8,2,25,0,1,0,0,1
canoy001,Yennier Cano,BAL,,2023,3,3,0,0,1,1,0,7,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,4,0,0,0,0,2,0,4,0,0,0,1,0
lestj002,Josh Lester,BAL,,2023,3,1,0,0,1,1,0,5,0,0,0,0,0
gibsk002,Kyle Gibson,BAL,,2023,9,7,5,5,3,4,1,19,0,0,1,0,1
gilll001,Logan Gillaspie,BAL,,2023,6,1,1,1,0,2,1,7,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,6,1,0,0,0,3,0,6,0,0,0,0,0
akink001,Keegan Akin,BAL,,2023,2,6,7,6,1,0,0,9,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,1,1,0,0,0,0,0,2,0,0,0,0,0
kremd001,Dean Kremer,BAL,,2023,21,5,3,3,1,5,3,27,0,0,0,0,1
canoy001,Yennier Cano,BAL,,2023,2,2,0,0,0,0,0,4,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,1,0,0,0,0,0,0,1,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,1,1,1,0,2,1,4,0,0,0,0,0
baumm001,Mike Baumann,BAL,,2023,3,0,0,0,0,2,0,3,0,1,0,0,0
bradk001,Kyle Bradish,BAL,,2023,21,2,2,2,2,7,1,24,0,1,0,0,1
could001,Danny Coulombe,BAL,,2023,3,0,0,0,0,1,0,3,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,1,0,0,0,3,0,4,0,0,0,1,0
irvic001,Cole Irvin,BAL,,2023,9,3,1,1,0,3,0,12,0,0,0,0,1
zimmb002,Bruce Zimmermann,BAL,,2023,9,4,2,2,0,2,1,14,1,1,0,0,0
bakeb001,Bryan Baker,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,0,0
baumm001,Mike Baumann,BAL,,2023,3,0,0,0,2,1,0,5,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,0,0,0,1,0,0,5,1,0,0,0,0
wellt003,Tyler Wells,BAL,,2023,18,4,2,2,1,7,1,23,0,0,1,0,1
akink001,Keegan Akin,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,3,1,1,1,0,2,1,4,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,0,0,0,1,1,0,4,0,0,0,0,0
gibsk002,Kyle Gibson,BAL,,2023,14,9,6,6,1,5,0,25,1,0,0,0,1
baumm001,Mike Baumann,BAL,,2023,3,0,0,0,2,0,0,5,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,4,2,1,1,0,1,0,6,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,2,0,0,0,2,0,5,0,0,0,0,0
akink001,Keegan Akin,BAL,,2023,2,3,4,2,1,2,1,6,0,0,1,0,0
zimmb002,Bruce Zimmermann,BAL,,2023,1,0,0,0,0,1,0,1,0,0,0,0,0
kremd001,Dean Kremer,BAL,,2023,9,7,7,7,2,5,2,19,1,0,1,0,1
zimmb002,Bruce Zimmermann,BAL,,2023,6,2,1,1,0,2,1,8,0,0,0,0,0
vespn001,Nick Vespi,BAL,,2023,9,3,0,0,0,3,0,12,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,1,0,0,0,1,0,4,0,0,0,0,0
bradk001,Kyle Bradish,BAL,,2023,18,7,1,1,1,7,1,25,0,0,1,0,1
baumm001,Mike Baumann,BAL,,2023,3,0,0,0,1,2,0,3,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,3,0,0,0,0,1,0,3,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,0,0
irvic001,Cole Irvin,BAL,,2023,15,6,1,1,3,1,0,24,1,0,0,0,1
bakeb001,Bryan Baker,BAL,,2023,6,0,0,0,0,1,0,6,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,0,0,0,0,1,0,3,0,1,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,3,0,3,0,0,0,1,0
kremd001,Dean Kremer,BAL,,2023,18,2,1,1,2,8,0,23,1,1,0,0,1
bakeb001,Bryan Baker,BAL,,2023,3,1,0,0,0,0,0,4,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,2,1,1,0,1,1,5,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,1,0
gibsk002,Kyle Gibson,BAL,,2023,16,9,5,5,2,1,0,28,0,0,0,0,1
baumm001,Mike Baumann,BAL,,2023,5,1,0,0,1,1,0,6,0,1,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,1,0,0,0,0,0,4,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,1,0,3,0,0,0,1,0
bradk001,Kyle Bradish,BAL,,2023,22,3,0,0,1,8,0,27,1,1,0,0,1
bakeb001,Bryan Baker,BAL,,2023,2,0,0,0,0,0,0,2,0,0,0,0,0
bazae001,Eduard Bazardo,BAL,,2023,1,3,3,3,0,0,0,4,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,2,2,1,1,0,0,0,4,0,0,0,1,0
rodrg003,Grayson Rodriguez,BAL,,2023,15,7,4,4,2,4,0,22,0,0,0,0,1
bakeb001,Bryan Baker,BAL,,2023,3,1,2,2,1,0,1,5,0,0,1,0,0
baumm001,Mike Baumann,BAL,,2023,2,1,0,0,0,0,0,3,0,0,0,0,0
vespn001,Nick Vespi,BAL,,2023,7,2,0,0,0,1,0,8,0,0,0,0,0
wellt003,Tyler Wells,BAL,,2023,6,6,5,5,2,2,1,14,0,0,1,0,1
irvic001,Cole Irvin,BAL,,2023,12,4,2,2,3,4,0,22,1,0,0,0,0
perec004,Cionel Perez,BAL,,2023,3,1,2,2,3,1,0,8,0,0,0,0,0
baumm001,Mike Baumann,BAL,,2023,6,2,1,0,0,4,0,8,0,0,0,0,0
kremd001,Dean Kremer,BAL,,2023,14,4,5,5,4,1,2,22,0,0,0,0,1
could001,Danny Coulombe,BAL,,2023,7,1,0,0,0,3,0,8,0,1,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,1,0,0,0,1,0,3,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,1,0,0,0,1,0,4,0,0,0,1,0
rodrg003,Grayson Rodriguez,BAL,,2023,19,3,0,0,2,4,0,23,0,0,0,0,1
fujis001,Shintaro Fujinami,BAL,,2023,2,0,0,0,1,0,0,2,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,2,1,0,0,1,0,0,4,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,1,0,0,0,0,0,0,1,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,0,0,0,0,2,0,3,0,1,0,0,0
wellt003,Tyler Wells,BAL,,2023,8,3,3,3,3,1,2,14,1,0,1,0,1
baumm001,Mike Baumann,BAL,,2023,4,3,1,1,0,0,0,7,0,0,0,0,0
irvic001,Cole Irvin,BAL,,2023,4,5,4,4,1,1,1,10,0,0,0,0,0
bakeb001,Bryan Baker,BAL,,2023,5,1,0,0,1,3,0,7,0,0,0,0,0
perec004,Cionel Perez,BAL,,2023,6,0,0,0,0,1,0,6,0,0,0,0,0
kremd001,Dean Kremer,BAL,,2023,12,7,3,3,2,7,1,21,0,0,0,0,1
baumm001,Mike Baumann,BAL,,2023,3,1,0,0,0,1,0,4,0,1,0,0,0
fujis001,Shintaro Fujinami,BAL,,2023,6,1,0,0,1,4,0,8,0,0,0,0,0
could001,Danny Coulombe,BAL,,2023,3,0,0,0,0,3,0,4,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,0,0,0,0,3,0,3,0,0,0,0,0
kremd001,Dean Kremer,BAL,,2023,16,2,2,2,4,4,0,21,0,0,0,0,1
baumm001,Mike Baumann,BAL,,2023,5,0,0,0,0,0,0,4,0,1,0,0,0
irvic001,Cole Irvin,BAL,,2023,3,1,1,0,0,2,0,4,0,0,0,0,0
fujis001,Shintaro Fujinami,BAL,,2023,3,1,0,0,0,0,0,4,0,0,0,0,0
gibsk002,Kyle Gibson,BAL,,2023,21,4,3,3,1,9,1,26,0,1,0,0,1
could001,Danny Coulombe,BAL,,2023,3,2,0,0,0,0,0,4,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,1,0,0,0,2,0,4,0,0,0,0,0
bradk001,Kyle Bradish,BAL,,2023,14,3,0,0,5,5,0,21,1,0,0,0,1
perec004,Cionel Perez,BAL,,2023,4,0,0,0,1,0,0,5,0,1,0,0,0
irvic001,Cole Irvin,BAL,,2023,3,0,0,0,0,1,0,3,0,0,0,0,0
fujis001,Shintaro Fujinami,BAL,,2023,3,0,0,0,0,2,0,3,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,3,1,0,0,0,1,0,4,0,0,0,1,0
rodrg003,Grayson Rodriguez,BAL,,2023,18,6,2,2,2,4,0,27,1,0,0,0,1
baumm001,Mike Baumann,BAL,,2023,3,0,1,1,1,1,0,4,0,0,0,0,0
canoy001,Yennier Cano,BAL,,2023,3,1,0,0,0,1,0,4,0,0,0,0,0
bautf001,Felix Bautista,BAL,,2023,2,3,4,4,1,2,1,6,0,0,1,0,0
krehj001,Joey Krehbiel,BAL,,2023,1,0,0,0,0,0,0,1,0,0,0,0,0
flahj002,Jack Flaherty,BAL,,2023,15,6,3,3,2,8,1,25,2,0,1,0,1
webbj002,Jacob Webb,BAL,,2023,3,0,0,0,0,3,0,3,0,0,0,0,0
