date,home,away,home_score,away_score,home_elo,away_elo,home_fip_adj,away_fip_adj,travel_penalty,home_win_prob,home_won,log_loss,brier
2024-04-08,NYY,MIA,7,0,1587.9,1473.2,8.3,-8.9,0,0.6966,1,0.3615,0.092
2024-04-08,PIT,DET,7,4,1593.5,1545.7,-1.3,35.1,0,0.5755,1,0.5525,0.1802
2024-04-08,CIN,MIL,10,8,1529.0,1667.8,-31.3,49.1,0,0.3239,1,1.1274,0.4572
2024-04-08,TOR,SEA,5,2,1561.6,1505.6,-26.9,5.1,0,0.5894,1,0.5287,0.1686
2024-04-08,ATL,NYM,7,8,1664.8,1537.8,-16.9,-160.1,0,0.7933,0,1.5767,0.6294
2024-04-08,MIN,LAD,2,4,1602.0,1643.9,9.1,-37.3,0,0.5678,0,0.8388,0.3223
2024-04-08,STL,PHI,3,5,1502.9,1594.8,-7.7,7.9,0,0.44,0,0.5798,0.1936
2024-04-08,TEX,HOU,5,10,1609.7,1570.2,-0.1,-1404.9,0,0.8999,0,2.3012,0.8097
2024-04-08,COL,AZ,7,5,1397.9,1520.8,-34.5,26.7,0,0.3578,1,1.0277,0.4124
2024-04-08,LAA,TB,7,1,1460.6,1574.8,-24.9,14.7,0,0.3891,1,0.9438,0.3731
2024-04-08,SD,CHC,9,8,1578.3,1593.7,-1.7,-23.7,0,0.5702,1,0.5617,0.1847
2024-04-08,SF,WSH,1,8,1456.5,1420.7,64.7,49.9,0,0.6181,0,0.9625,0.382
2024-04-09,PIT,DET,3,5,1603.1,1536.0,-36.1,3.9,0,0.5928,0,0.8985,0.3515
2024-04-09,BOS,BAL,1,7,1559.6,1609.3,-5.7,19.9,0,0.4767,0,0.6476,0.2272
2024-04-09,CLE,CWS,5,7,1584.9,1326.4,-72.9,-36.1,0,0.7648,0,1.4474,0.585
2024-04-09,CIN,MIL,5,9,1541.8,1655.0,-35.3,8.7,0,0.3856,0,0.487,0.1487
2024-04-09,NYY,MIA,3,2,1598.7,1462.3,-13.7,15.9,0,0.6739,1,0.3947,0.1064
2024-04-09,TOR,SEA,5,3,1571.0,1496.3,-1.3,31.1,0,0.6091,1,0.4957,0.1528
2024-04-09,ATL,NYM,6,5,1655.0,1547.5,45.1,-35.3,0,0.7416,1,0.299,0.0668
2024-04-09,KC,HOU,4,3,1523.7,1592.5,41.9,-28.5,0,0.5646,1,0.5717,0.1896
2024-04-09,MIN,LAD,3,6,1590.8,1655.1,-60.1,45.9,0,0.3719,0,0.465,0.1383
2024-04-09,STL,PHI,3,0,1493.4,1604.2,36.7,36.7,0,0.4363,1,0.8294,0.3177
2024-04-09,TEX,ATH,3,4,1587.4,1400.8,8.3,-50.5,0,0.7795,0,1.5117,0.6076
2024-04-09,COL,AZ,2,3,1410.3,1508.4,-50.9,-8.5,0,0.4035,0,0.5167,0.1628
2024-04-09,LAA,TB,4,6,1482.2,1553.2,7.1,-26.1,0,0.5198,0,0.7335,0.2702
2024-04-09,SF,WSH,3,5,1430.9,1446.3,-11.7,-73.7,0,0.6136,0,0.951,0.3766
2024-04-09,SD,CHC,1,5,1584.4,1587.6,3.5,37.1,0,0.521,0,0.736,0.2714
2024-04-10,MIN,LAD,3,2,1577.7,1668.2,-5.7,-116.9,0,0.5857,1,0.5349,0.1716
2024-04-10,STL,PHI,3,4,1508.7,1588.9,-10.5,3.9,0,0.4546,0,0.6063,0.2067
2024-04-10,TOR,SEA,1,6,1577.8,1489.5,15.5,31.1,0,0.6408,0,1.0238,0.4106
2024-04-10,COL,AZ,3,5,1404.5,1514.2,-31.7,-93.3,0,0.5079,0,0.7091,0.258
2024-04-10,SF,WSH,7,1,1418.7,1458.5,-12.9,-14.9,0,0.5198,1,0.6543,0.2306
2024-04-10,LAA,TB,2,4,1472.0,1563.4,9.5,6.3,0,0.462,0,0.6199,0.2134
2024-04-10,CLE,CWS,7,6,1568.0,1343.3,19.5,10.7,0,0.7723,1,0.2584,0.0518
2024-04-10,SD,CHC,10,2,1566.0,1606.1,37.9,-37.7,0,0.6019,1,0.5076,0.1585
2024-04-10,CIN,MIL,2,7,1529.0,1667.8,22.7,-102.1,0,0.547,0,0.7919,0.2992
2024-04-10,NYY,MIA,2,5,1602.0,1459.1,-23.3,-2.9,0,0.6883,0,1.1656,0.4737
2024-04-10,BOS,BAL,5,7,1540.3,1628.6,-24.1,-24.1,0,0.4618,0,0.6195,0.2132
2024-04-10,KC,HOU,11,2,1530.7,1585.5,31.9,-5.7,0,0.5433,1,0.6101,0.2086
2024-04-10,TEX,ATH,6,2,1577.2,1411.0,18.3,5.9,0,0.7346,1,0.3085,0.0704
2024-04-11,ATL,NYM,4,16,1658.8,1543.7,-189.3,-20.9,0,0.5019,0,0.6969,0.2519
2024-04-11,KC,HOU,13,3,1553.1,1563.1,4.3,18.3,0,0.5357,1,0.6242,0.2156
2024-04-11,TEX,ATH,0,1,1583.7,1404.5,13.5,-26.9,0,0.7635,0,1.4417,0.5829
2024-04-11,PHI,PIT,5,1,1595.1,1588.9,27.1,1.5,0,0.598,1,0.5142,0.1616
2024-04-11,BOS,BAL,4,9,1530.8,1638.2,28.7,15.1,0,0.4555,0,0.6079,0.2075
2024-04-12,DET,MIN,8,2,1550.3,1585.0,61.9,15.9,0,0.5754,1,0.5527,0.1803
2024-04-12,PHI,PIT,2,5,1608.4,1575.6,41.9,-10.5,0,0.6531,0,1.0588,0.4266
2024-04-12,TB,SF,2,1,1572.8,1437.0,-48.9,-32.1,10,0.694,1,0.3652,0.0936
2024-04-12,BAL,MIL,1,11,1652.7,1680.7,-22.5,-4.5,0,0.5104,0,0.7142,0.2605
2024-04-12,TOR,COL,4,12,1553.8,1395.6,10.7,-4.5,10,0.7382,0,1.3402,0.5449
2024-04-12,BOS,LAA,0,7,1516.2,1462.6,29.1,-27.3,10,0.6861,0,1.1586,0.4707
2024-04-12,NYM,KC,6,1,1579.2,1573.9,-6.9,15.5,0,0.5434,1,0.6099,0.2085
2024-04-12,MIA,ATL,1,8,1478.8,1623.3,-15.3,28.3,0,0.3538,0,0.4367,0.1252
2024-04-12,CWS,CIN,1,11,1341.2,1516.2,-30.1,-40.1,0,0.3774,0,0.4739,0.1425
2024-04-12,HOU,TEX,8,12,1542.3,1573.6,-59.7,-44.9,0,0.5103,0,0.7139,0.2604
2024-04-12,ATH,WSH,2,1,1414.7,1440.2,-22.1,-14.5,0,0.5251,1,0.6441,0.2255
2024-04-12,SEA,CHC,4,2,1513.4,1585.4,18.3,-50.9,0,0.5597,1,0.5804,0.1939
2024-04-12,AZ,STL,6,9,1523.0,1502.5,17.5,-33.7,0,0.6397,0,1.0209,0.4092
2024-04-12,LAD,SD,7,8,1660.9,1586.6,57.1,28.3,0,0.6704,0,1.1098,0.4494
2024-04-13,CLE,NYY,2,3,1570.1,1582.3,-35.7,18.7,0,0.4867,0,0.6669,0.2369
2024-04-13,CLE,NYY,2,8,1562.4,1590.0,-96.5,0.7,0,0.4207,0,0.5459,0.177
2024-04-13,DET,MIN,5,11,1568.3,1567.0,-36.9,23.9,0,0.4949,0,0.6829,0.2449
2024-04-13,DET,MIN,1,4,1545.7,1589.5,-6.9,-2.9,0,0.5083,0,0.7099,0.2584
2024-04-13,NYM,KC,7,11,1594.0,1559.1,8.3,-11.7,0,0.6224,0,0.974,0.3874
2024-04-13,CWS,CIN,0,5,1326.3,1531.0,54.3,3.9,0,0.3887,0,0.4922,0.1511
2024-04-13,TOR,COL,5,3,1522.1,1427.3,-12.1,-59.3,0,0.7053,1,0.3492,0.0869
2024-04-13,HOU,TEX,9,2,1525.3,1590.5,-4.1,-0.1,0,0.4837,1,0.7263,0.2666
2024-04-13,PHI,PIT,4,3,1591.3,1592.7,7.9,-26.9,0,0.5997,1,0.5113,0.1602
2024-04-13,BAL,MIL,5,11,1627.2,1706.2,-11.3,-25.3,0,0.4885,0,0.6704,0.2386
2024-04-13,ATH,WSH,1,3,1420.9,1433.9,-25.3,20.3,0,0.4958,0,0.6849,0.2459
2024-04-13,BOS,LAA,7,2,1489.8,1489.0,-4.5,-48.5,0,0.6118,1,0.4913,0.1507
2024-04-13,TB,SF,2,11,1576.1,1433.7,3.5,43.9,0,0.6693,0,1.1066,0.448
2024-04-13,MIA,ATL,5,1,1464.2,1637.9,-74.5,78.3,0,0.2386,1,1.433,0.5798
2024-04-13,AZ,STL,4,2,1506.3,1519.2,12.3,-15.3,0,0.5792,1,0.5461,0.1771
2024-04-13,LAD,SD,5,2,1651.8,1595.7,1.1,-8.5,0,0.6336,1,0.4563,0.1342
2024-04-13,SEA,CHC,1,4,1524.6,1574.2,-65.7,12.7,0,0.4171,0,0.5397,0.174
2024-04-14,BOS,LAA,5,4,1504.9,1474.0,-5.7,-24.9,0,0.6174,1,0.4822,0.1464
2024-04-14,PHI,PIT,2,9,1597.2,1586.8,36.7,-1.3,0,0.6156,0,0.9562,0.379
2024-04-14,BAL,MIL,6,4,1609.7,1723.7,19.9,-28.5,0,0.4878,1,0.7178,0.2623
2024-04-14,TOR,COL,5,0,1528.4,1421.1,-26.9,-34.5,0,0.6814,1,0.3837,0.1015
2024-04-14,NYM,KC,2,1,1574.1,1579.0,8.7,41.9,0,0.5195,1,0.6549,0.2309
2024-04-14,TB,SF,9,4,1543.3,1466.5,11.1,64.7,0,0.5886,1,0.53,0.1692
2024-04-14,DET,MIN,4,3,1531.7,1603.6,37.1,9.1,0,0.5128,1,0.6678,0.2373
2024-04-14,MIA,ATL,7,9,1484.0,1618.1,-8.9,-16.9,0,0.4193,0,0.5435,0.1758
2024-04-14,CLE,NYY,8,7,1541.6,1610.7,-72.9,8.3,0,0.393,1,0.9341,0.3685
2024-04-14,HOU,TEX,8,5,1546.1,1569.7,-28.5,8.3,0,0.4938,1,0.7057,0.2563
2024-04-14,CWS,CIN,4,11,1316.6,1540.7,-36.1,-31.3,0,0.315,0,0.3783,0.0992
2024-04-14,ATH,WSH,7,6,1408.7,1446.2,-50.5,49.9,0,0.4063,1,0.9005,0.3524
2024-04-14,SEA,CHC,2,3,1510.8,1588.0,5.1,-23.7,0,0.5076,0,0.7085,0.2577
2024-04-14,AZ,STL,5,0,1515.9,1509.6,26.7,-7.7,0,0.6075,1,0.4984,0.154
2024-04-14,LAD,SD,3,6,1661.1,1586.4,-37.3,-1.7,0,0.6058,0,0.931,0.367
2024-04-15,BOS,CLE,0,6,1510.0,1548.6,-24.1,-46.1,0,0.544,0,0.7853,0.296
2024-04-15,BAL,MIN,7,4,1621.9,1596.5,-24.1,-60.1,0,0.6292,1,0.4633,0.1375
2024-04-15,DET,TEX,0,1,1538.7,1557.2,35.1,-45.3,0,0.6297,0,0.9935,0.3966
2024-04-15,PHI,COL,2,1,1572.7,1411.5,3.9,-50.9,0,0.7611,1,0.273,0.0571
2024-04-15,MIA,SF,3,4,1476.0,1455.4,-25.7,-11.7,0,0.5702,0,0.8444,0.3251
2024-04-15,TB,LAA,3,7,1554.4,1468.8,14.7,7.1,0,0.661,0,1.0816,0.4369
2024-04-15,TOR,NYY,3,1,1538.0,1603.8,-1.3,-3.7,0,0.4904,1,0.7125,0.2597
2024-04-15,NYM,PIT,6,3,1580.1,1611.4,-35.3,-36.1,0,0.5282,1,0.6384,0.2226
2024-04-15,CWS,KC,0,2,1306.3,1573.1,-133.3,31.9,0,0.182,0,0.2009,0.0331
2024-04-15,MIL,SD,3,7,1711.5,1604.6,8.7,3.5,10,0.6879,0,1.1644,0.4732
