pitcher_id,name,team,ip,era,fip,k,bb,hbp,hr,games_started
641835,Tim Mayza,Lehigh Valley IronPigs,53.3,1.52,2.61,53,15,0,2,0
663460,Kris Bubic,Kansas City Royals,16.0,3.94,2.64,16,2,1,1,3
656529,Sam Hentges,San Francisco Giants,52.3,3.61,2.66,56,18,0,2,0
605280,Clay Holmes,New York Mets,63.0,2.86,2.67,71,23,3,2,0
642207,Devin Williams,New York Mets,58.7,1.53,2.67,87,28,1,4,0
666619,Gregory Santos,Sacramento River Cats,66.3,3.39,2.67,66,17,5,2,0
643338,Chad Green,Toronto Blue Jays,12.0,5.25,2.69,16,4,0,1,0
681892,Kody Funderburk,Minnesota Twins,12.0,0.75,2.69,19,5,1,1,0
623352,Josh Hader,Houston Astros,56.3,1.28,2.7,85,30,3,3,0
662253,Andrés Muñoz,Seattle Mariners,49.0,2.94,2.72,67,22,5,2,0
664126,Pete Fairbanks,Miami Marlins,45.3,2.58,2.72,68,20,4,3,0
671345,Jason Foley,San Francisco Giants,69.0,2.61,2.75,55,15,1,2,0
571670,Dylan Floro,Las Vegas Aviators,39.7,4.54,2.76,41,11,1,2,0
663455,Konnor Pilkington,Rochester Red Wings,2.0,0.0,2.77,2,1,0,0,0
673111,José Lopez,FCL Rays,2.0,4.5,2.77,2,1,0,0,0
666808,Camilo Doval,New York Yankees,67.7,2.93,2.78,87,26,8,3,0
682842,Abner Uribe,Milwaukee Brewers,30.7,1.76,2.78,39,20,1,0,0
663704,James McArthur,Kansas City Royals,23.3,4.63,2.8,23,2,1,2,2
518585,Fernando Cruz,New York Yankees,66.0,4.91,2.84,98,28,2,6,2
543056,Danny Coulombe,Texas Rangers,51.3,2.81,2.84,58,12,2,4,0
543243,Sonny Gray,Boston Red Sox,184.0,2.79,2.84,183,55,6,8,32
641656,Ian Hamilton,Atlanta Braves,58.0,2.64,2.84,69,26,3,2,3
666974,Yennier Cano,Baltimore Orioles,72.7,2.11,2.86,65,13,3,4,0
656464,Kevin Ginkel,Arizona Diamondbacks,65.3,2.48,2.87,70,23,2,3,0
675911,Spencer Strider,Atlanta Braves,186.7,3.86,2.87,281,58,9,22,32
621345,A.J. Minter,New York Mets,64.7,3.76,2.91,82,21,0,6,0
661403,Emmanuel Clase,Cleveland Guardians,72.7,3.22,2.92,64,16,1,4,0
607192,Tyler Glasnow,Los Angeles Dodgers,120.0,3.53,2.93,162,37,1,13,21
543339,Daniel Hudson,Los Angeles Dodgers,3.0,0.0,2.94,5,3,0,0,0
600986,Thyago Vieira,Reno Aces,3.0,0.0,2.94,2,1,0,0,0
664294,Dauri Moreta,Tigres del Licey,58.0,3.72,2.94,76,24,3,4,0
682052,Jacob Lopez,Athletics,12.3,4.38,2.94,8,2,2,0,1
598286,Nick Ramirez,Tecos de los Dos Laredos,40.7,2.66,2.95,28,9,1,1,0
547184,Michael Kelly,Athletics,16.7,3.78,2.97,16,9,0,0,0
623149,Paul Sewald,Detroit Tigers,43.0,2.93,2.97,60,14,0,5,0
669211,Keegan Akin,Baltimore Orioles,23.7,6.85,2.97,27,7,0,2,1
592332,Kevin Gausman,Toronto Blue Jays,185.0,3.16,2.98,237,55,3,19,31
641627,Trevor Gott,Rochester Red Wings,29.0,4.03,2.99,32,8,2,2,0
650556,Bryan Abreu,Houston Astros,72.0,1.75,2.99,100,31,3,6,0
663855,Jordan Hicks,Chicago White Sox,41.7,3.67,3.0,59,24,3,2,0
669084,DL Hall,Milwaukee Brewers,19.3,3.26,3.01,23,5,0,2,0
621107,Zach Eflin,Baltimore Orioles,177.7,3.5,3.02,186,24,3,19,31
622780,Angel Perdomo,Los Angeles Angels,29.0,3.72,3.03,44,11,3,3,0
640470,Adbert Alzolay,Leones del Caracas,64.0,2.67,3.03,67,13,5,5,0
657006,Justin Steele,Chicago Cubs,173.3,3.06,3.03,176,36,7,14,30
608717,Chris Stratton,Oklahoma City Comets,53.7,4.19,3.05,59,17,1,4,0
660813,Brusdar Graterol,Los Angeles Dodgers,67.3,1.2,3.05,48,12,2,3,1
656814,Luis Ortiz,Syracuse Mets,19.0,3.32,3.06,16,5,0,1,0
445926,Jesse Chavez,Gwinnett Stripers,34.7,1.56,3.07,39,12,3,2,1
502624,Chase Anderson,Round Rock Express,5.0,0.0,3.07,2,1,0,0,0
622772,Jimmy Cordero,Dominican Republic,32.7,3.86,3.09,34,10,2,2,1
605463,Tayler Scott,Gwinnett Stripers,6.0,9.0,3.1,8,4,1,0,0
623433,Nick Anderson,Athletics,35.3,3.06,3.1,36,9,0,3,0
667427,Zach Jackson,Las Vegas Aviators,18.0,2.5,3.1,23,10,0,1,0
687330,Kevin Kelly,Tampa Bay Rays,67.0,3.09,3.1,56,15,10,2,0
656641,Jacob Latz,Texas Rangers,6.3,0.0,3.11,5,3,0,0,0
595411,Ryan Sherriff,Leones de Yucatan,6.7,2.7,3.12,5,2,1,0,0
605177,Andrew Chafin,Los Angeles Angels,34.3,4.19,3.12,49,18,0,3,0
668834,Easton McGee,Milwaukee Brewers,6.7,0.0,3.12,2,1,0,0,1
571948,Hoby Milner,Chicago Cubs,64.3,1.82,3.14,59,13,2,5,0
650633,Michael King,San Diego Padres,104.7,2.75,3.14,127,32,5,10,9
671212,Joe Boyle,Tampa Bay Rays,16.0,1.69,3.14,15,5,0,1,3
608331,Max Fried,New York Yankees,77.7,2.55,3.15,80,18,2,7,14
554430,Zack Wheeler,Philadelphia Phillies,192.0,3.61,3.16,212,39,9,20,32
650671,José Quijada,Bravos de Margarita,9.0,6.0,3.16,8,3,2,0,0
623437,Justin Topa,Minnesota Twins,69.0,2.61,3.17,61,18,3,4,0
623465,Evan Phillips,Los Angeles Dodgers,61.3,2.05,3.17,66,13,3,6,0
687798,Nick Robertson,Oklahoma City Comets,10.3,6.1,3.17,13,4,0,1,0
687830,Sawyer Gipson-Long,Detroit Tigers,20.0,2.7,3.17,26,8,0,2,4
543037,Gerrit Cole,New York Yankees,209.0,2.63,3.18,222,48,7,20,33
657277,Logan Webb,San Francisco Giants,216.0,3.25,3.18,194,31,5,20,33
660906,Francisco Pérez,Las Vegas Aviators,16.7,5.94,3.21,14,8,1,0,1
661395,Jhoan Duran,Philadelphia Phillies,62.3,2.45,3.22,84,25,4,6,0
523260,Joe Kelly,Los Angeles Dodgers,29.0,4.97,3.23,41,12,2,3,0
594580,Sam Moll,Cincinnati Reds,37.7,4.54,3.24,46,19,7,1,1
643377,Griffin Jax,Tampa Bay Rays,65.3,3.86,3.24,68,19,4,5,0
669160,Dustin May,St. Louis Cardinals,48.0,2.63,3.25,34,16,2,1,9
621381,Matt Strahm,Kansas City Royals,87.7,3.29,3.26,108,21,3,11,10
518397,Scott Alexander,Sacramento River Cats,48.3,4.66,3.27,31,11,1,2,8
572888,Shane Greene,Gigantes del Cibao,3.0,0.0,3.27,3,2,0,0,0
592222,Alex Claudio,Criollos de Caguas,0.3,0.0,3.27,0,0,0,0,0
628452,Raisel Iglesias,Atlanta Braves,55.7,2.75,3.27,68,15,0,7,0
663971,Blair Calvo,Erie SeaWolves,1.0,0.0,3.27,0,0,0,0,0
663978,Chris Paddack,Detroit Tigers,5.0,5.4,3.27,8,1,0,1,0
668470,Hagen Danner,Louisville Bats,0.3,0.0,3.27,0,0,0,0,0
685314,Andrew Saalfrank,Arizona Diamondbacks,10.3,0.0,3.27,6,4,0,0,0
641941,Emilio Pagán,Cincinnati Reds,69.3,2.99,3.28,65,21,1,5,1
668678,Zac Gallen,Arizona Diamondbacks,210.0,3.47,3.28,220,47,5,22,34
592426,Luke Jackson,Seattle Mariners,33.3,2.97,3.3,43,15,1,3,0
640451,Hunter Harvey,Chicago Cubs,60.7,2.82,3.3,67,13,2,7,0
670059,Colin Holderman,Cleveland Guardians,56.0,3.86,3.3,58,20,2,4,0
668674,Lucas Erceg,Kansas City Royals,55.0,4.75,3.32,68,36,6,1,0
663462,Isaiah Campbell,Reno Aces,28.7,2.83,3.34,33,13,1,2,0
666720,Yerry Rodríguez,Somerset Patriots,13.7,7.9,3.34,15,6,0,1,1
621363,Colin Poche,Gigantes de Carolina,60.7,2.23,3.35,61,24,1,4,0
641154,Pablo López,Minnesota Twins,194.0,3.66,3.35,234,48,9,24,32
657571,Caleb Ferguson,Cincinnati Reds,60.3,3.43,3.35,70,23,8,4,7
642100,Gabe Speier,Seattle Mariners,54.7,3.79,3.36,64,11,3,7,0
656353,Tucker Davidson,Lehigh Valley IronPigs,31.7,6.54,3.36,31,11,2,2,0
669923,George Kirby,Seattle Mariners,190.7,3.35,3.36,172,19,6,22,31
519293,Will Smith,Kansas City Royals,57.3,4.4,3.37,55,17,0,5,0
519151,Ryan Pressly,Chicago Cubs,65.3,3.58,3.38,74,16,1,8,0
554340,Yimi García,Toronto Blue Jays,66.0,4.09,3.41,79,15,6,8,0
624647,Victor González,Tomateros de Culiacan,33.7,4.01,3.42,30,10,3,2,1
657514,Brennan Bernardino,Colorado Rockies,50.7,3.2,3.43,58,18,6,4,6
552640,Andrew Kittredge,Baltimore Orioles,11.7,3.09,3.44,10,2,1,1,0
656457,Tyler Gilbert,Chicago White Sox,17.3,5.19,3.44,19,5,0,2,0
605483,Blake Snell,Los Angeles Dodgers,180.0,2.25,3.45,234,99,3,15,32
608718,Brent Suter,Los Angeles Angels,69.3,3.38,3.46,55,25,3,3,2
605447,Jordan Romano,Los Angeles Angels,59.0,2.9,3.47,72,24,2,6,0
680232,Jackson Wolf,San Diego Padres,5.0,5.4,3.47,1,1,0,0,1
682010,Lane Ramsey,Jacksonville Jumbo Shrimp,20.0,5.85,3.47,18,9,0,1,0
695243,Mason Miller,San Diego Padres,33.3,3.78,3.48,38,16,3,2,6
606303,Joel Payamps,Atlanta Braves,70.7,2.55,3.5,77,17,5,8,0
660853,Enyel De Los Santos,Houston Astros,65.7,3.29,3.5,62,25,4,4,0
621366,Ryan Borucki,Charlotte Knights,40.3,2.45,3.52,33,4,4,4,2
657024,Erik Swanson,Toronto Blue Jays,66.7,2.97,3.52,75,21,0,8,0
500779,Jose Quintana,Milwaukee Brewers,75.7,3.57,3.53,60,24,1,5,13
657240,Julian Merryweather,Nashville Sounds,72.0,3.38,3.53,98,36,1,8,0
676272,Bobby Miller,Los Angeles Dodgers,124.3,3.76,3.53,119,32,6,12,22
676440,Tanner Bibee,Cleveland Guardians,142.0,2.98,3.53,141,45,5,13,25
605397,Joe Musgrove,San Diego Padres,97.3,3.05,3.54,97,21,9,10,17
650644,Aaron Civale,Chicago Cubs,77.0,2.34,3.54,58,22,2,5,13
664747,Alexis Díaz,Texas Rangers,67.3,3.07,3.54,86,36,10,4,0
665734,Angel Felipe,Toros del Este,15.0,4.2,3.54,19,13,1,0,0
667463,John King,St. Louis Cardinals,18.7,5.79,3.54,10,4,0,1,0
656234,Jake Bird,New York Yankees,89.3,4.33,3.56,77,27,7,6,3
663947,Tyler Holton,Detroit Tigers,85.3,2.11,3.57,74,18,1,9,1
663986,Trevor Stephan,Columbus Clippers,68.7,4.06,3.57,75,26,5,6,0
666200,Jesús Luzardo,Philadelphia Phillies,178.7,3.58,3.57,208,55,6,22,32
502085,David Robertson,Philadelphia Phillies,44.0,2.05,3.59,48,13,2,5,0
573186,Marcus Stroman,New York Yankees,136.7,3.95,3.59,119,52,3,9,25
607481,Aaron Bummer,Atlanta Braves,58.3,6.79,3.59,78,36,5,4,0
595897,Nick Burdi,Syracuse Mets,3.0,9.0,3.6,4,3,0,0,0
640462,A.J. Puk,Arizona Diamondbacks,56.7,3.97,3.6,78,13,2,10,0
642397,Gregory Soto,Pittsburgh Pirates,60.3,4.62,3.6,65,22,2,6,0
642578,José Rodríguez,Tacoma Rainiers,3.0,9.0,3.6,1,1,0,0,0
681869,Shawn Dubin,Reno Aces,9.0,7.0,3.6,11,3,1,1,1
605540,Brandon Woodruff,Milwaukee Brewers,67.0,2.28,3.61,74,15,3,9,11
641729,Joe Jiménez,Atlanta Braves,56.3,3.04,3.61,73,14,2,9,0
677053,Andrew Nardi,Miami Marlins,57.3,2.67,3.62,73,21,4,7,0
605130,Scott Barlow,Cincinnati Reds,38.7,5.35,3.63,47,22,1,3,0
600917,José Leclerc,Athletics,57.0,2.68,3.64,67,28,2,5,0
677651,Luis Garcia,Houston Astros,27.0,4.0,3.64,31,10,1,3,6
673540,Kodai Senga,New York Mets,166.3,2.98,3.65,202,77,5,17,29
445276,Kenley Jansen,Detroit Tigers,44.7,3.63,3.67,52,17,2,5,0
593958,Eduardo Rodriguez,Arizona Diamondbacks,152.7,3.3,3.67,143,48,3,15,26
670766,Darren McCaughan,Louisville Bats,5.0,5.4,3.67,10,3,0,1,0
681911,Alex Vesia,Los Angeles Dodgers,49.7,4.35,3.67,64,17,2,7,1
548384,Brooks Raley,New York Mets,54.7,2.8,3.69,61,25,6,4,0
658648,Pedro Avila,Columbus Clippers,50.3,3.22,3.69,54,25,5,3,6
666129,Braxton Garrett,Miami Marlins,159.7,3.66,3.69,156,29,11,20,30
676254,Ryan Walker,San Francisco Giants,61.3,3.23,3.69,78,24,2,8,13
571946,Shelby Miller,Milwaukee Brewers,42.0,1.71,3.7,42,19,2,3,1
669684,Chris Murphy,Chicago White Sox,47.7,4.91,3.71,49,17,1,5,0
676680,Tom Cosgrove,Sugar Land Space Cowboys,51.3,1.75,3.72,44,19,5,3,0
613534,Austin Adams,Worcester Red Sox,17.3,5.71,3.73,22,8,5,1,0
656302,Dylan Cease,Toronto Blue Jays,177.0,4.58,3.74,214,79,9,19,33
656756,Jordan Montgomery,Milwaukee Brewers,121.0,3.42,3.74,108,35,4,12,21
696147,Sam Bachman,Los Angeles Angels,17.0,3.18,3.74,14,11,1,0,0
664208,Phil Maton,Chicago Cubs,66.0,3.0,3.75,74,25,9,6,0
680735,Austin Cox,Gwinnett Stripers,35.7,4.54,3.75,33,17,2,2,3
571927,Steven Matz,Tampa Bay Rays,105.0,3.86,3.76,98,32,3,11,17
596001,Jakob Junis,Texas Rangers,86.0,3.87,3.76,96,21,5,12,4
519043,Matt Moore,Worcester Red Sox,44.0,2.66,3.77,49,12,2,6,0
622250,Josh Sborz,Round Rock Express,52.3,5.5,3.77,66,17,1,8,0
622251,Josh Staumont,Louisville Bats,20.0,5.4,3.77,24,13,2,1,1
623451,Jackson Stephens,Gwinnett Stripers,12.0,3.0,3.77,11,5,0,1,0
643511,Tyler Rogers,Toronto Blue Jays,74.0,3.04,3.77,60,19,3,7,0
669105,Zach Muckenhirn,Sultanes de Monterrey,6.0,6.0,3.77,3,2,1,0,0
643410,Mark Leiter,Athletics,64.3,3.5,3.78,77,24,8,7,0
664875,Justin Lawrence,Pittsburgh Pirates,75.0,3.72,3.78,78,36,7,5,0
656290,Drew Carlton,El Paso Chihuahuas,20.7,4.35,3.8,18,6,1,2,0
657265,Peter Strzelecki,Durham Bulls,35.7,4.54,3.8,37,10,8,3,0
434378,Justin Verlander,San Francisco Giants,94.3,3.15,3.81,81,31,1,9,16
519242,Chris Sale,Atlanta Braves,102.7,4.3,3.81,125,29,8,15,20
608638,JT Chargois,Round Rock Express,42.3,3.61,3.81,35,18,0,3,5
656605,Mitch Keller,Pittsburgh Pirates,194.3,4.21,3.81,210,55,12,25,32
518886,Craig Kimbrel,Syracuse Mets,69.0,3.26,3.82,94,28,4,10,0
543294,Kyle Hendricks,Los Angeles Angels,137.0,3.74,3.82,93,27,4,13,24
622491,Luis Castillo,Seattle Mariners,197.0,3.34,3.82,219,56,5,28,33
641329,Bryan Baker,Tampa Bay Rays,45.0,3.6,3.82,51,24,1,4,0
665625,Elvis Peguero,Charlotte Knights,61.3,3.38,3.82,54,26,4,4,0
669203,Corbin Burnes,Arizona Diamondbacks,193.7,3.39,3.83,200,66,8,22,32
593576,Héctor Neris,Kansas City Royals,68.3,1.71,3.84,77,31,3,7,0
607625,Seth Lugo,Kansas City Royals,146.3,3.57,3.84,140,36,3,19,26
642048,Tayler Saucedo,Los Angeles Angels,47.7,3.59,3.84,43,23,6,2,0
656222,Jalen Beeks,Arizona Diamondbacks,42.3,5.95,3.84,47,21,1,4,8
663558,Jovani Moran,Criollos de Caguas,42.3,5.31,3.84,48,27,0,3,0
676710,Kutter Crawford,Boston Red Sox,129.3,4.04,3.84,135,36,5,17,23
592254,José De León,Criollos de Caguas,17.3,4.67,3.85,17,5,1,2,1
672335,Cionel Pérez,Norfolk Tides,53.3,3.54,3.85,44,27,4,2,0
518876,Merrill Kelly,Arizona Diamondbacks,177.7,3.29,3.86,187,69,4,20,30
573009,Joe Mantiply,Buffalo Bisons,39.0,4.62,3.86,28,9,0,4,3
642547,Freddy Peralta,New York Mets,165.7,3.86,3.86,210,54,6,26,30
669302,Logan Gilbert,Seattle Mariners,190.7,3.73,3.86,189,36,2,29,32
686839,Brendan White,Toledo Mud Hens,40.7,5.09,3.86,44,15,5,4,2
547179,Michael Lorenzen,Colorado Rockies,105.7,3.58,3.87,83,27,2,11,18
605218,Carl Edwards,Syracuse Mets,31.7,3.69,3.87,24,17,1,1,0
670102,Bowden Francis,Toronto Blue Jays,36.3,1.73,3.87,35,8,1,5,0
543766,Bryan Shaw,Tacoma Rainiers,45.7,4.14,3.88,40,17,6,3,0
592826,Vince Velasquez,Iowa Cubs,37.3,3.86,3.88,37,14,1,4,8
682120,Tim Herrin,Cleveland Guardians,27.7,5.53,3.88,32,12,2,3,0
450203,Charlie Morton,Atlanta Braves,163.3,3.64,3.89,183,83,12,14,30
543135,Nathan Eovaldi,Texas Rangers,144.0,3.63,3.89,132,47,6,15,25
668868,Zack Thompson,Memphis Redbirds,66.3,4.48,3.89,72,25,2,8,9
669212,Eli Morgan,Omaha Storm Chasers,67.3,4.01,3.89,75,24,1,9,0
669456,Shane Bieber,Toronto Blue Jays,128.0,3.8,3.89,107,34,3,14,21
608379,Michael Wacha,Kansas City Royals,134.3,3.22,3.9,124,43,3,15,24
640455,Sean Manaea,New York Mets,117.7,4.44,3.91,128,42,8,14,10
624133,Ranger Suárez,Boston Red Sox,125.0,4.18,3.92,119,48,2,13,22
670174,Josh Winckowski,Buffalo Bisons,84.3,2.88,3.92,82,31,3,9,1
573124,Taylor Rogers,Minnesota Twins,51.7,3.83,3.93,64,25,3,6,0
606930,Jacob Barnes,Leones del Escogido,13.7,5.93,3.93,8,3,1,1,0
607259,Nick Martinez,Cincinnati Reds,110.3,3.43,3.93,106,40,3,12,9
663556,Shane McClanahan,Tampa Bay Rays,115.0,3.29,3.93,121,41,0,15,21
680570,Grayson Rodriguez,Los Angeles Angels,122.0,4.35,3.94,129,42,2,16,23
605154,John Brebbia,Colorado Rockies,38.3,3.99,3.95,47,14,0,6,10
623211,Huascar Brazobán,Gigantes del Cibao,58.7,4.14,3.95,65,31,4,5,0
608032,Carlos Estévez,Kansas City Royals,62.3,3.9,3.96,78,31,5,7,0
621112,Paul Blackburn,New York Yankees,103.7,4.43,3.97,104,43,3,11,20
622259,Trey Wingenter,Chicago Cubs,17.0,5.82,3.97,22,7,3,2,0
592454,Tommy Kahnle,Detroit Tigers,40.7,2.66,3.98,48,19,1,5,0
601713,Nick Pivetta,San Diego Padres,142.7,4.04,3.98,183,50,6,23,16
641927,Bailey Ober,Minnesota Twins,144.3,3.43,3.98,146,29,7,22,26
667755,José Soriano,Los Angeles Angels,42.0,3.64,3.98,56,23,7,4,0
680739,Josh Winder,Reno Aces,34.7,4.15,3.99,28,14,0,3,0
682243,Bryce Miller,Seattle Mariners,131.3,4.32,3.99,119,26,7,18,25
650911,Cristopher Sánchez,Philadelphia Phillies,99.3,3.44,4.0,96,16,3,16,18
592094,Jason Adam,San Diego Padres,54.3,2.98,4.01,69,20,9,7,0
605288,Adrian Houser,San Francisco Giants,111.3,4.12,4.01,96,34,1,13,21
621244,José Berríos,Toronto Blue Jays,189.7,3.65,4.01,184,52,9,25,32
663941,Tristan Beck,San Francisco Giants,85.0,3.92,4.01,68,21,2,10,3
677865,Justin Bruihl,St. Louis Cardinals,24.3,4.07,4.01,19,8,2,2,0
689225,Beau Brieske,Detroit Tigers,35.0,3.6,4.01,31,12,0,4,1
694037,Daniel Palencia,Chicago Cubs,28.3,4.45,4.01,33,14,2,3,0
502171,Alex Cobb,Detroit Tigers,151.3,3.87,4.02,131,37,6,19,28
593423,Frankie Montas,New York Mets,1.3,0.0,4.02,1,1,0,0,0
681857,Reese Olson,Detroit Tigers,103.7,3.99,4.02,103,33,1,14,18
543272,Brad Hand,Atlanta Braves,35.7,4.54,4.03,41,16,3,4,0
477132,Clayton Kershaw,Los Angeles Dodgers,131.7,2.46,4.04,137,40,3,19,24
506433,Yu Darvish,San Diego Padres,136.3,4.56,4.04,141,43,8,18,24
605400,Aaron Nola,Philadelphia Phillies,193.7,4.46,4.04,202,45,1,32,32
628317,Kenta Maeda,Scranton/Wilkes-Barre RailRiders,104.3,4.23,4.04,117,28,3,17,20
645261,Sandy Alcantara,Miami Marlins,184.7,4.14,4.04,151,48,5,22,28
686730,Carson Spiers,Louisville Bats,13.0,6.92,4.04,12,7,0,1,2
660787,Yerry De los Santos,New York Yankees,24.3,3.33,4.05,18,13,1,1,0
666168,Mason Thompson,Round Rock Express,54.0,5.5,4.05,44,22,4,4,0
669387,Carmen Mlodzinski,Pittsburgh Pirates,36.0,2.25,4.05,34,18,1,3,1
668909,Gavin Williams,Cleveland Guardians,82.0,3.29,4.06,81,37,4,8,16
670046,Kenny Rosenberg,Los Angeles Angels,33.0,3.82,4.06,29,14,1,3,3
592741,Chasen Shreve,Gwinnett Stripers,41.3,4.79,4.07,42,12,1,6,0
656794,Sean Newcomb,Chicago White Sox,15.0,3.0,4.07,17,9,2,1,2
611093,Silvino Bracho,Caribes de Anzoategui,7.3,3.68,4.09,6,6,0,0,0
664139,Ian Gibaut,Louisville Bats,75.7,3.33,4.09,69,28,4,8,0
543521,Collin McHugh,Atlanta Braves,58.7,4.3,4.1,47,22,4,5,1
595345,Steven Okert,Houston Astros,58.7,4.45,4.1,73,24,2,9,2
642216,Allan Winans,New York Yankees,32.3,5.29,4.1,34,8,2,5,6
669432,Trevor Rogers,Baltimore Orioles,18.0,4.0,4.1,19,6,3,2,4
676106,Emerson Hancock,Seattle Mariners,12.0,4.5,4.1,6,3,0,1,3
683232,Nick Mears,Kansas City Royals,19.3,3.72,4.1,21,14,1,1,0
641302,Tyler Alexander,Texas Rangers,44.0,4.5,4.11,44,5,2,8,1
674370,Osvaldo Bido,New York Yankees,50.7,5.86,4.12,48,21,8,4,9
691587,Eury Pérez,Miami Marlins,91.3,3.15,4.12,108,31,2,15,19
606965,Chris Devenski,Indianapolis Indians,33.7,5.08,4.13,33,9,1,5,0
656820,Nicholas Padilla,Criollos de Caguas,4.7,5.79,4.13,6,1,0,1,0
681806,Andrew Wantz,Tampa Bay Rays,39.3,3.89,4.13,33,15,1,4,3
686972,Cole Waites,Toledo Mud Hens,2.3,15.43,4.13,2,2,0,0,0
502043,Kyle Gibson,Durham Bulls,192.0,4.73,4.14,157,55,6,23,33
669060,Bryse Wilson,Philadelphia Phillies,76.7,2.58,4.14,61,22,2,9,0
672282,Reid Detmers,Los Angeles Angels,148.7,4.48,4.14,168,60,13,19,28
657746,Joe Ryan,Minnesota Twins,161.7,4.51,4.15,197,34,6,32,29
598264,Matt Barnes,Rochester Red Wings,21.3,5.48,4.16,20,10,1,2,1
605242,Michael Fulmer,Sacramento River Cats,57.0,4.42,4.16,65,28,2,7,1
657424,Matt Gage,San Francisco Giants,6.7,2.7,4.17,8,3,0,1,0
643493,Austin Pruitt,Las Vegas Aviators,48.3,2.98,4.18,30,12,1,5,6
663372,Ryan Feltner,Colorado Rockies,43.3,5.82,4.19,38,28,2,2,10
678061,Ray Kerr,Gwinnett Stripers,27.0,4.33,4.19,35,9,1,5,0
