date,home,away,home_score,away_score,home_elo,away_elo,home_fip_adj,away_fip_adj,travel_penalty,home_win_prob,home_won,log_loss,brier
2023-04-02,SD,COL,3,1,1539.5,1474.4,18.3,-45.7,0,0.6941,1,0.3651,0.0935
2023-04-02,SEA,CLE,5,6,1568.2,1652.2,0.3,-20.1,0,0.49,0,0.6734,0.2401
2023-04-02,TEX,PHI,2,1,1494.5,1507.5,-28.5,-17.3,0,0.5354,1,0.6248,0.2159
2023-04-03,MIL,NYM,10,0,1559.6,1622.4,17.5,-62.9,0,0.5824,1,0.5406,0.1744
2023-04-03,CWS,SF,3,12,1490.3,1566.4,-87.3,-2.5,0,0.3817,0,0.4809,0.1457
2023-04-03,CIN,CHC,7,6,1396.3,1521.9,-111.7,-26.9,0,0.3321,1,1.1022,0.446
2023-04-03,MIA,MIN,1,11,1476.6,1520.2,-109.3,3.9,0,0.3861,0,0.4878,0.149
2023-04-03,WSH,TB,2,6,1402.1,1589.1,-68.1,69.9,0,0.2396,0,0.2739,0.0574
2023-04-03,NYY,PHI,8,1,1655.4,1501.4,-8.1,-10.1,0,0.7168,1,0.3329,0.0802
2023-04-03,BOS,PIT,6,7,1528.4,1438.3,18.3,-8.1,0,0.6828,0,1.1484,0.4663
2023-04-03,KC,TOR,9,5,1440.3,1626.6,-0.1,11.5,0,0.3442,1,1.0664,0.43
2023-04-03,STL,ATL,4,8,1600.9,1672.1,-93.3,16.3,0,0.3612,0,0.4481,0.1305
2023-04-03,TEX,BAL,0,2,1500.5,1512.1,-7.3,0,0,0.5414,0,0.7795,0.2931
2023-04-03,HOU,DET,6,7,1658.6,1464.8,-3.7,-2.9,0,0.7453,0,1.3675,0.5554
2023-04-03,ATH,CLE,11,12,1432.5,1658.3,-31.7,-7.7,0,0.2966,0,0.3518,0.088
2023-04-03,SD,AZ,5,4,1546.6,1547.2,-60.1,-31.3,0,0.5295,1,0.6359,0.2214
2023-04-03,SEA,LAA,3,7,1562.0,1571.0,37.5,6.3,0,0.5875,0,0.8856,0.3452
2023-04-03,LAD,COL,13,4,1669.5,1467.2,-2.9,4.3,0,0.7467,1,0.2921,0.0642
2023-04-04,SD,AZ,6,8,1552.5,1541.3,10.3,40.7,0,0.541,0,0.7787,0.2927
2023-04-04,CIN,CHC,5,12,1404.2,1514.0,-44.9,-48.1,0,0.441,0,0.5815,0.1944
2023-04-04,MIA,MIN,1,0,1452.3,1544.4,10.3,10.3,0,0.4574,1,0.7822,0.2944
2023-04-04,WSH,TB,6,10,1392.6,1598.5,-99.7,-54.9,0,0.2959,0,0.3508,0.0875
2023-04-04,NYY,PHI,1,4,1664.3,1492.4,-14.9,41.5,0,0.6819,0,1.1454,0.465
2023-04-04,BOS,PIT,1,4,1519.1,1447.6,12.7,-36.1,0,0.6863,0,1.1594,0.471
2023-04-04,KC,TOR,1,4,1460.5,1606.4,66.3,0,0,0.4717,0,0.6381,0.2225
2023-04-04,MIL,NYM,9,0,1583.4,1598.6,-16.5,-16.9,0,0.5462,1,0.6048,0.206
2023-04-04,STL,ATL,1,4,1586.0,1686.9,21.5,-105.7,0,0.5919,0,0.8962,0.3503
2023-04-04,TEX,BAL,2,7,1488.3,1524.4,-14.9,6.3,0,0.4973,0,0.6877,0.2473
2023-04-04,HOU,DET,3,6,1648.3,1475.0,0,-20.9,0,0.7461,0,1.3708,0.5567
2023-04-04,ATH,CLE,4,3,1429.1,1661.8,-34.9,16.3,0,0.269,1,1.3131,0.5344
2023-04-04,SEA,LAA,11,2,1543.9,1589.1,19.1,-121.7,0,0.6633,1,0.4106,0.1134
2023-04-04,LAD,COL,5,2,1677.3,1459.4,-16.1,-12.9,0,0.7602,1,0.2742,0.0575
2023-04-05,WSH,TB,2,7,1383.9,1607.2,-39.7,14.7,0,0.2738,0,0.3199,0.075
2023-04-05,NYY,PHI,4,2,1644.1,1512.7,44.7,10.3,0,0.7248,1,0.3219,0.0758
2023-04-05,MIA,MIN,5,2,1459.6,1537.1,29.1,37.9,0,0.4641,1,0.7676,0.2871
2023-04-05,STL,ATL,2,5,1574.5,1698.5,0.3,-5.7,0,0.4283,0,0.5592,0.1834
2023-04-05,BOS,PIT,1,4,1501.0,1465.7,-112.9,19.5,0,0.4518,0,0.6011,0.2041
2023-04-05,MIL,NYM,7,6,1603.7,1578.3,18.7,-2.1,0,0.6133,1,0.4889,0.1495
2023-04-05,TEX,BAL,5,2,1469.7,1543.0,109.9,14.3,0,0.5875,1,0.5319,0.1701
2023-04-05,HOU,DET,8,2,1628.1,1495.3,-11.7,25.1,0,0.6636,1,0.41,0.1131
2023-04-05,CWS,SF,7,3,1469.4,1587.3,22.3,44.7,0,0.4037,1,0.907,0.3555
2023-04-05,ATH,CLE,4,6,1438.3,1652.5,-74.1,-38.9,0,0.2969,0,0.3523,0.0882
2023-04-05,SEA,LAA,3,4,1565.8,1567.2,-94.1,0,0,0.4536,0,0.6044,0.2057
2023-04-05,KC,TOR,0,3,1450.8,1616.1,-18.5,-69.3,0,0.4323,0,0.5661,0.1869
2023-04-06,DET,BOS,3,6,1486.0,1483.9,-50.5,19.5,0,0.4852,0,0.664,0.2354
2023-04-06,KC,TOR,3,6,1441.9,1625.0,-53.3,52.7,0,0.265,0,0.3079,0.0702
2023-04-06,CWS,SF,6,16,1487.4,1569.3,-36.5,-7.7,0,0.4365,0,0.5735,0.1905
2023-04-06,COL,WSH,1,0,1455.1,1375.0,-40.5,-26.1,0,0.6336,1,0.4563,0.1342
2023-04-06,ATL,SD,7,6,1709.0,1539.5,57.1,33.9,10,0.7521,1,0.2849,0.0615
2023-04-06,AZ,LAD,2,5,1554.3,1681.6,17.5,41.9,0,0.3915,0,0.4967,0.1532
2023-04-07,NYM,MIA,9,3,1573.0,1473.9,-27.3,-5.7,0,0.6456,1,0.4376,0.1256
2023-04-07,CHC,TEX,2,0,1530.7,1483.8,28.3,16.3,0,0.6267,1,0.4673,0.1394
2023-04-07,PHI,CIN,5,2,1507.4,1387.5,45.5,1.5,0,0.7233,1,0.324,0.0766
2023-04-07,BAL,NYY,7,6,1528.9,1649.4,-9.3,-5.3,0,0.421,1,0.865,0.3352
2023-04-07,CLE,SEA,3,5,1658.3,1557.8,30.3,17.5,10,0.6889,0,1.1677,0.4746
2023-04-07,MIN,HOU,3,2,1522.8,1637.4,58.3,-44.1,0,0.5491,1,0.5995,0.2033
2023-04-07,PIT,CWS,13,9,1482.8,1466.1,-6.1,-5.7,0,0.581,1,0.5431,0.1756
2023-04-07,SF,KC,1,3,1590.6,1433.6,11.1,-65.7,0,0.7724,0,1.4803,0.5967
2023-04-07,TB,ATH,9,5,1616.2,1432.6,51.1,0,10,0.779,1,0.2497,0.0488
2023-04-07,ATL,SD,4,5,1711.8,1536.7,-44.1,14.7,0,0.6826,0,1.1477,0.466
2023-04-07,MIL,STL,4,0,1609.0,1564.0,27.5,3.1,0,0.6374,1,0.4503,0.1314
2023-04-07,COL,WSH,5,10,1459.3,1370.8,-266.5,-24.1,0,0.3891,0,0.4929,0.1514
2023-04-07,LAA,TOR,3,4,1575.2,1633.3,3.9,0.3,0,0.5006,0,0.6943,0.2506
2023-04-07,AZ,LAD,6,3,1543.9,1692.0,-150.9,10.3,0,0.2503,1,1.3852,0.5621
2023-04-08,MIN,HOU,9,6,1530.5,1629.7,5.9,-0.5,0,0.4567,1,0.7836,0.2951
2023-04-08,SF,KC,5,6,1574.8,1449.5,15.5,-0.1,0,0.7043,0,1.2185,0.4961
2023-04-08,CHC,TEX,10,3,1538.4,1476.1,50.7,-28.5,0,0.7049,1,0.3498,0.0871
2023-04-08,PHI,CIN,3,2,1514.4,1380.4,-17.3,-60.1,0,0.7332,1,0.3103,0.0712
2023-04-08,DET,BOS,5,14,1469.9,1500.0,-60.9,-6.1,0,0.4657,0,0.6268,0.2169
2023-04-08,TB,ATH,11,0,1622.2,1426.6,98.7,-24.5,0,0.8167,1,0.2025,0.0336
2023-04-08,NYM,MIA,5,2,1583.9,1463.0,25.9,7.9,0,0.7026,1,0.353,0.0885
2023-04-08,CLE,SEA,2,3,1643.3,1572.7,-20.1,0.3,0,0.6175,0,0.9611,0.3814
2023-04-08,PIT,CWS,5,11,1495.5,1453.3,16.7,-0.1,0,0.6267,0,0.9853,0.3927
2023-04-08,BAL,NYY,1,4,1536.7,1641.6,-6.1,-18.1,0,0.4565,0,0.6098,0.2084
2023-04-08,MIL,STL,0,6,1620.4,1552.6,-125.3,22.3,0,0.4714,0,0.6376,0.2223
2023-04-08,ATL,SD,1,4,1701.6,1546.8,16.3,15.9,0,0.7162,0,1.2596,0.513
2023-04-08,AZ,LAD,12,8,1560.3,1675.6,-11.7,-49.3,0,0.4738,1,0.7469,0.2768
2023-04-08,COL,WSH,6,7,1435.3,1394.7,-45.7,-68.1,0,0.6308,0,0.9966,0.398
2023-04-08,LAA,TOR,9,5,1568.5,1640.0,-25.7,11.5,0,0.4387,1,0.824,0.3151
2023-04-09,PHI,CIN,4,6,1517.7,1377.1,-10.1,-111.7,0,0.7775,0,1.503,0.6046
2023-04-09,DET,BOS,1,4,1445.5,1524.3,-2.9,18.3,0,0.4485,0,0.5951,0.2012
2023-04-09,TB,ATH,11,0,1630.9,1417.8,69.9,-31.7,0,0.8149,1,0.2047,0.0343
2023-04-09,PIT,CWS,1,0,1471.2,1477.6,-8.1,-87.3,0,0.6408,1,0.445,0.129
2023-04-09,BAL,NYY,3,5,1525.3,1652.9,-28.1,-8.1,0,0.3959,0,0.5039,0.1567
2023-04-09,CLE,SEA,7,6,1634.3,1581.8,-7.7,37.5,0,0.571,1,0.5604,0.1841
2023-04-09,NYM,MIA,2,7,1590.9,1456.0,-62.9,24.3,0,0.6149,0,0.9541,0.378
2023-04-09,MIN,HOU,1,5,1545.5,1614.7,3.9,-3.7,0,0.4924,0,0.678,0.2424
2023-04-09,MIL,STL,6,1,1595.1,1577.9,17.5,-93.3,0,0.6931,1,0.3665,0.0942
2023-04-09,CHC,TEX,2,8,1552.1,1462.5,-12.9,-7.3,0,0.652,0,1.0556,0.4251
2023-04-09,COL,WSH,7,6,1426.7,1403.4,4.3,-99.7,0,0.6926,1,0.3674,0.0945
2023-04-09,SF,KC,3,1,1565.1,1459.1,-2.5,66.3,0,0.6036,1,0.5048,0.1571
2023-04-09,LAA,TOR,11,12,1584.8,1623.6,6.3,0,0,0.5258,0,0.7461,0.2764
2023-04-09,AZ,LAD,11,6,1578.2,1657.7,-31.3,-2.9,0,0.4395,1,0.822,0.3141
2023-04-09,ATL,SD,2,10,1681.7,1566.8,-105.7,18.3,0,0.5525,0,0.8042,0.3053
2023-04-10,MIN,CWS,3,4,1530.5,1471.7,10.3,22.3,0,0.614,0,0.9519,0.377
2023-04-10,CLE,NYY,3,2,1639.0,1661.2,16.3,-14.9,0,0.5729,1,0.557,0.1824
2023-04-10,BAL,ATH,5,1,1517.1,1409.9,6.3,-34.9,0,0.7107,1,0.3416,0.0837
2023-04-10,PIT,HOU,2,8,1477.2,1629.7,-36.1,0,0,0.3533,0,0.4358,0.1248
2023-04-10,TB,BOS,1,0,1638.9,1536.8,18.3,12.7,0,0.6747,1,0.3935,0.1058
2023-04-10,PHI,MIA,15,3,1502.1,1481.3,41.5,10.3,0,0.6194,1,0.4789,0.1448
2023-04-10,NYM,SD,5,0,1565.6,1597.1,-16.9,10.3,0,0.4957,1,0.7018,0.2543
2023-04-10,ATL,CIN,5,4,1651.3,1392.7,-5.7,-30.9,0,0.8004,1,0.2227,0.0398
2023-04-10,CHC,SEA,3,2,1526.0,1577.0,-26.9,19.1,0,0.4518,1,0.7944,0.3005
2023-04-10,TEX,KC,11,2,1488.5,1453.2,-14.9,-18.5,10,0.6162,1,0.4842,0.1473
2023-04-10,COL,STL,7,4,1432.0,1563.7,-12.9,21.5,0,0.3763,1,0.9775,0.389
2023-04-10,LAA,WSH,4,6,1577.7,1398.0,-121.7,-39.7,0,0.6652,0,1.0943,0.4425
2023-04-10,AZ,MIL,3,0,1596.7,1609.2,40.7,-16.5,0,0.6117,1,0.4914,0.1507
2023-04-10,SF,LAD,1,9,1571.0,1639.2,44.7,-16.1,0,0.5545,0,0.8085,0.3074
2023-04-11,CLE,NYY,2,11,1645.3,1655.0,-38.9,44.7,0,0.4561,0,0.6089,0.208
2023-04-11,BAL,ATH,12,8,1525.8,1401.2,14.3,-74.1,0,0.7591,1,0.2757,0.0581
2023-04-11,PIT,HOU,7,4,1463.9,1642.9,19.5,-11.7,0,0.3957,1,0.9272,0.3652
2023-04-11,TB,BOS,7,2,1642.7,1533.0,14.7,0.3,0,0.6897,1,0.3715,0.0963
2023-04-11,PHI,MIA,4,8,1522.1,1461.4,10.3,29.1,0,0.6088,0,0.9385,0.3706
2023-04-11,TOR,DET,9,3,1630.8,1433.1,-69.3,-20.9,0,0.7114,1,0.3406,0.0833
2023-04-11,NYM,SD,2,4,1582.1,1580.7,-2.1,-60.1,0,0.6272,0,0.9866,0.3933
2023-04-11,ATL,CIN,7,6,1653.1,1391.0,-36.1,-44.9,0,0.7937,1,0.231,0.0425
2023-04-11,CHC,SEA,14,9,1532.7,1570.4,-48.1,-94.1,0,0.5721,1,0.5584,0.1831
2023-04-11,MIN,CWS,4,3,1521.6,1480.6,37.9,-36.5,0,0.6819,1,0.3829,0.1012
2023-04-11,TEX,KC,8,5,1505.4,1436.3,109.9,-53.3,0,0.7715,1,0.2594,0.0522
2023-04-11,COL,STL,6,9,1448.0,1547.8,-40.5,0.3,0,0.4033,0,0.5164,0.1627
2023-04-11,LAA,WSH,2,0,1561.5,1414.2,0,-26.1,0,0.7307,1,0.3137,0.0725
2023-04-11,AZ,MIL,1,7,1608.8,1597.1,17.5,18.7,0,0.5746,0,0.8546,0.3301
2023-04-11,SF,LAD,5,0,1550.5,1659.7,-7.7,41.9,0,0.3839,1,0.9573,0.3795
2023-04-12,PIT,HOU,0,7,1481.1,1625.7,-6.1,-44.1,0,0.4411,0,0.5818,0.1946
2023-04-12,NYM,SD,5,2,1569.3,1593.4,-27.3,33.9,0,0.4652,1,0.7652,0.286
2023-04-12,MIN,CWS,3,1,1526.6,1475.6,58.3,-5.7,0,0.6815,1,0.3835,0.1015
2023-04-12,CLE,NYY,3,4,1619.4,1680.9,-42.9,-5.3,0,0.4495,0,0.5969,0.202
2023-04-12,CHC,SEA,2,5,1549.4,1553.6,28.3,17.5,0,0.5702,0,0.8445,0.3251
2023-04-12,COL,STL,4,7,1436.4,1559.4,-266.5,3.1,0,0.2002,0,0.2234,0.0401
2023-04-12,AZ,MIL,7,3,1585.8,1620.1,-18.9,-8.1,0,0.5114,1,0.6707,0.2388
2023-04-12,PHI,MIA,2,3,1501.4,1482.1,45.5,-5.7,0,0.6385,0,1.0176,0.4077
2023-04-12,LAA,WSH,3,2,1566.4,1409.3,-0.1,-24.1,0,0.7365,1,0.3058,0.0694
2023-04-12,BAL,ATH,4,8,1533.8,1393.2,-9.3,0,0,0.696,0,1.1906,0.4844
2023-04-12,TB,BOS,9,7,1652.2,1523.4,-20.5,19.5,0,0.6567,1,0.4205,0.1179
2023-04-12,TOR,DET,4,3,1637.5,1426.3,52.7,25.1,0,0.7755,1,0.2542,0.0504
2023-04-12,ATL,CIN,5,4,1654.8,1389.3,57.1,1.5,0,0.8177,1,0.2013,0.0332
2023-04-12,TEX,KC,1,10,1514.3,1427.5,16.3,-65.7,0,0.7271,0,1.2986,0.5286
2023-04-12,SF,LAD,5,10,1570.2,1640.0,11.1,10.3,0,0.4839,0,0.6615,0.2342
2023-04-13,BAL,ATH,8,7,1510.9,1416.1,-6.1,-117.3,0,0.7544,1,0.2819,0.0603
2023-04-13,TB,BOS,9,3,1657.6,1518.1,98.7,-112.9,0,0.8296,1,0.1869,0.0291
2023-04-13,CIN,PHI,6,2,1387.6,1493.1,-60.1,-17.3,0,0.3951,1,0.9286,0.3659
2023-04-13,NYY,MIN,2,11,1687.5,1534.2,-18.1,5.9,0,0.6943,0,1.1852,0.4821
2023-04-13,TOR,DET,1,3,1639.8,1424.1,0.3,-50.5,0,0.7914,0,1.5672,0.6263
2023-04-13,STL,PIT,0,5,1570.0,1466.6,22.3,16.7,0,0.676,0,1.1269,0.4569
2023-04-13,SD,MIL,3,4,1580.9,1605.2,14.7,-24.5,0,0.5794,0,0.8661,0.3357
2023-04-14,DET,SF,7,5,1440.6,1553.6,-60.9,15.5,10,0.3626,1,1.0144,0.4063
2023-04-14,CIN,PHI,3,8,1405.2,1475.5,-111.7,-10.1,0,0.3702,0,0.4624,0.1371
2023-04-14,MIA,AZ,5,1,1490.4,1600.7,7.9,-150.9,10,0.6262,1,0.4681,0.1397
2023-04-14,WSH,CLE,3,4,1406.3,1612.7,-68.1,-20.1,0,0.2927,0,0.3463,0.0857
2023-04-14,NYY,MIN,3,4,1654.4,1567.2,-8.1,-29.3,0,0.6753,0,1.125,0.4561
2023-04-14,TOR,TB,6,3,1623.2,1666.6,11.5,69.9,0,0.4465,1,0.8063,0.3064
2023-04-14,BOS,LAA,5,3,1509.1,1569.4,-6.1,3.9,10,0.4939,1,0.7054,0.2561
2023-04-14,CWS,BAL,3,6,1468.0,1514.9,-0.1,-28.1,0,0.5415,0,0.7798,0.2932
2023-04-14,HOU,TEX,2,6,1640.3,1483.5,-0.5,-28.5,0,0.7392,0,1.344,0.5464
2023-04-14,KC,ATL,3,10,1458.2,1656.5,-0.1,16.3,0,0.3281,0,0.3976,0.1076
2023-04-14,STL,PIT,3,0,1545.6,1491.0,-93.3,-8.1,0,0.528,1,0.6386,0.2228
2023-04-14,ATH,NYM,6,17,1412.1,1581.8,-31.7,25.9,0,0.3164,0,0.3804,0.1001
2023-04-14,SD,MIL,2,11,1573.5,1612.7,15.9,-125.3,0,0.6694,0,1.1067,0.448
2023-04-14,LAD,CHC,2,8,1656.6,1533.6,-49.3,50.7,0,0.5884,0,0.8876,0.3462
2023-04-14,SEA,COL,5,3,1569.5,1425.8,-70.1,-45.7,0,0.6853,1,0.3778,0.099
2023-04-15,NYY,MIN,6,1,1645.1,1576.5,-14.9,3.9,0,0.6172,1,0.4826,0.1465
2023-04-15,DET,SF,7,6,1452.8,1541.4,17.1,-2.5,0,0.4838,1,0.726,0.2664
2023-04-15,CWS,BAL,7,6,1454.1,1528.7,-87.3,6.3,0,0.3741,1,0.9832,0.3918
2023-04-15,STL,PIT,3,6,1555.0,1481.6,21.5,-36.1,0,0.6958,0,1.19,0.4841
2023-04-15,TOR,TB,5,2,1636.4,1653.4,0,-22.9,0,0.5694,1,0.5632,0.1854
2023-04-15,WSH,CLE,4,6,1402.6,1616.5,-99.7,-7.7,0,0.2527,0,0.2913,0.0639
2023-04-15,SD,MIL,10,3,1549.8,1636.3,18.3,17.5,0,0.4647,1,0.7663,0.2865
2023-04-15,ATH,NYM,2,3,1396.4,1597.5,-24.5,-62.9,0,0.3798,0,0.4777,0.1442
2023-04-15,BOS,LAA,9,7,1519.9,1558.5,12.7,-25.7,0,0.5626,1,0.5752,0.1913
2023-04-15,CIN,PHI,13,0,1388.6,1492.1,-30.9,41.5,0,0.3661,1,1.0048,0.4018
2023-04-15,KC,ATL,3,9,1446.6,1668.1,66.3,-5.7,0,0.3937,0,0.5005,0.155
2023-04-15,MIA,AZ,3,2,1508.1,1583.0,24.3,-31.3,0,0.541,1,0.6143,0.2106
2023-04-15,HOU,TEX,8,2,1617.1,1506.7,-3.7,-7.3,0,0.6805,1,0.3849,0.1021
2023-04-15,LAD,CHC,2,1,1629.5,1560.7,-2.9,-12.9,0,0.6468,1,0.4357,0.1247
2023-04-15,SEA,COL,9,2,1574.4,1420.8,37.5,4.3,0,0.7407,1,0.3001,0.0672
2023-04-16,BOS,LAA,2,1,1530.2,1548.2,0.3,6.3,0,0.5356,1,0.6244,0.2157
2023-04-16,WSH,CLE,7,6,1396.9,1622.2,-39.7,16.3,0,0.2709,1,1.3059,0.5315
2023-04-16,NYY,MIN,2,0,1656.6,1565.0,44.7,37.9,0,0.6659,1,0.4066,0.1116
2023-04-16,TOR,TB,1,8,1648.6,1641.2,-69.3,14.7,0,0.4752,0,0.6448,0.2258
2023-04-16,CIN,PHI,3,14,1417.3,1463.4,-44.9,10.3,0,0.447,0,0.5924,0.1998
2023-04-16,MIA,AZ,0,5,1515.2,1575.9,10.3,40.7,0,0.4586,0,0.6137,0.2103
2023-04-16,KC,ATL,4,5,1436.8,1677.9,-18.5,-36.1,0,0.3199,0,0.3855,0.1023
2023-04-16,CWS,BAL,4,8,1461.2,1521.7,22.3,14.3,0,0.503,0,0.6991,0.253
2023-04-16,STL,PIT,5,4,1536.8,1499.7,0.3,19.5,0,0.5827,1,0.5401,0.1742
2023-04-16,ATH,NYM,3,4,1392.6,1601.4,-34.9,0,0,0.3018,0,0.3593,0.0911
2023-04-16,LAD,CHC,2,3,1633.9,1556.3,-16.1,-26.9,0,0.6563,0,1.0681,0.4308
2023-04-16,SEA,COL,1,0,1583.4,1411.8,19.1,-69.7,0,0.788,1,0.2382,0.0449
2023-04-16,SD,MIL,0,1,1571.6,1614.5,10.3,-16.5,0,0.5446,0,0.7866,0.2966
2023-04-16,HOU,TEX,1,9,1627.4,1496.4,0,-14.9,0,0.7086,0,1.233,0.5021
2023-04-17,BOS,LAA,4,5,1536.4,1542.1,-10.1,0,0,0.5449,0,0.7872,0.2969
2023-04-17,CIN,TB,8,1,1392.3,1665.6,1.5,18.3,0,0.2643,1,1.3308,0.5413
2023-04-17,MIA,SF,4,3,1498.1,1534.1,29.1,44.7,0,0.5038,1,0.6855,0.2462
2023-04-17,KC,TEX,0,4,1433.6,1527.3,-53.3,109.9,0,0.2906,0,0.3433,0.0844
2023-04-17,STL,AZ,3,6,1541.8,1593.0,3.1,17.5,0,0.4878,0,0.6691,0.238
2023-04-17,HOU,TOR,9,2,1596.5,1624.2,-11.7,52.7,0,0.4574,1,0.7821,0.2944
2023-04-17,COL,PIT,3,14,1409.1,1494.7,-40.5,-6.1,0,0.426,0,0.5552,0.1815
2023-04-17,ATH,CHC,1,10,1388.9,1565.4,-74.1,-48.1,0,0.3396,0,0.415,0.1154
2023-04-17,SD,ATL,0,2,1564.6,1681.1,-60.1,45.9,0,0.3208,0,0.3868,0.1029
2023-04-17,SEA,MIL,3,7,1586.2,1621.5,-94.1,18.7,0,0.3952,0,0.5029,0.1562
