date,home,away,home_score,away_score,home_elo,away_elo,home_fip_adj,away_fip_adj,home_bp_adj,away_bp_adj,travel_penalty,home_win_prob,home_won,log_loss,brier
2025-03-18,CHC,LAD,1,4,1591.1,1675.0,-28.0,50.3,-16.2,6.1,0,0.3573,0,0.442,0.1276
2025-03-19,CHC,LAD,3,6,1578.8,1687.3,-31.3,-66.4,-16.2,6.1,0,0.4533,0,0.6039,0.2055
2025-03-27,NYY,MIL,4,2,1553.4,1610.8,15.9,21.5,-9.2,9.2,0,0.4695,1,0.7561,0.2814
2025-03-27,TOR,BAL,2,12,1466.1,1536.3,-19.3,-59.3,17.1,-5.6,0,0.5544,0,0.8084,0.3074
2025-03-27,TEX,BOS,2,5,1497.4,1499.3,55.9,52.2,12.7,11.8,0,0.5658,0,0.8343,0.3201
2025-03-27,WSH,PHI,3,7,1471.8,1584.5,17.3,46.9,-18.0,5.8,0,0.3763,0,0.4721,0.1416
2025-03-27,KC,CLE,4,7,1546.5,1552.9,65.0,-16.2,-14.1,15.6,0,0.6121,0,0.947,0.3746
2025-03-27,HOU,NYM,3,1,1616.6,1630.1,32.4,2.5,12.1,8.9,0,0.5845,1,0.5369,0.1726
2025-03-27,CIN,SF,4,6,1510.3,1566.9,34.4,59.9,-11.4,-2.0,0,0.4581,0,0.6127,0.2099
2025-03-27,SD,ATL,7,4,1657.5,1630.0,-10.3,62.6,-3.0,-5.3,0,0.5138,1,0.666,0.2364
2025-03-27,CWS,LAA,8,1,1390.0,1347.5,-29.9,-2.3,1.0,-11.3,0,0.5929,1,0.5228,0.1658
2025-03-27,MIA,PIT,5,4,1508.9,1481.0,-4.2,71.8,1.0,3.4,0,0.5051,1,0.683,0.2449
2025-03-27,STL,MIN,5,3,1589.8,1399.6,32.0,40.1,16.8,6.0,0,0.7452,1,0.2941,0.0649
2025-03-27,LAD,DET,5,4,1698.5,1583.5,59.9,69.6,6.1,-7.4,0,0.6849,1,0.3784,0.0993
2025-03-27,AZ,CHC,6,10,1624.6,1567.6,-13.0,-30.4,-22.3,-15.7,0,0.6359,0,1.0102,0.4043
2025-03-27,SEA,ATH,4,2,1638.6,1435.1,35.0,3.1,-7.2,-11.3,0,0.776,1,0.2536,0.0502
2025-03-28,TB,COL,3,2,1559.2,1444.0,-7.4,-0.3,13.8,6.5,0,0.6818,1,0.3831,0.1013
2025-03-28,TOR,BAL,8,2,1443.9,1558.5,30.8,-31.8,17.1,-5.6,0,0.5296,1,0.6357,0.2213
2025-03-28,MIA,PIT,3,4,1514.1,1475.8,-62.5,6.1,1.0,3.4,0,0.5258,0,0.7461,0.2765
2025-03-28,TEX,BOS,4,1,1481.5,1515.2,0.9,-80.3,12.7,11.8,0,0.6156,1,0.4852,0.1478
2025-03-28,HOU,NYM,1,3,1626.2,1620.5,41.7,30.0,12.1,8.9,0,0.5857,0,0.8812,0.3431
2025-03-28,AZ,CHC,8,1,1604.0,1588.2,16.4,-18.9,-22.3,-15.7,0,0.6116,1,0.4917,0.1509
2025-03-28,SEA,ATH,0,7,1642.3,1431.4,12.9,-20.3,-7.2,-11.3,0,0.7811,0,1.5193,0.6102
2025-03-28,SD,ATL,4,3,1668.0,1619.5,25.5,-98.2,-3.0,-5.3,0,0.7316,1,0.3125,0.072
2025-03-28,LAD,DET,8,5,1702.1,1579.9,49.8,13.0,6.1,-7.4,0,0.7299,1,0.3148,0.0729
2025-03-29,NYY,MIL,20,9,1564.2,1600.0,44.6,-166.3,-9.2,9.2,0,0.7174,1,0.3322,0.0799
2025-03-29,CWS,LAA,0,1,1404.8,1332.7,-38.3,17.7,1.0,-11.3,0,0.5942,0,0.9019,0.3531
2025-03-29,STL,MIN,5,1,1593.8,1395.6,-41.9,17.7,16.8,6.0,0,0.7115,1,0.3404,0.0832
2025-03-29,TOR,BAL,5,9,1465.5,1536.9,-33.0,8.2,17.1,-5.6,0,0.46,0,0.6163,0.2116
2025-03-29,WSH,PHI,6,11,1459.0,1597.3,-58.3,51.3,-18.0,5.8,0,0.2785,0,0.3265,0.0776
2025-03-29,KC,CLE,4,3,1530.7,1568.6,-35.6,-8.4,-14.1,15.6,0,0.4544,1,0.7888,0.2977
2025-03-29,CIN,SF,3,2,1499.6,1577.5,13.8,12.7,-11.4,-2.0,0,0.4642,1,0.7674,0.2871
2025-03-29,TB,COL,1,2,1562.8,1440.5,-27.6,-51.8,13.8,6.5,0,0.7151,0,1.2556,0.5114
2025-03-29,MIA,PIT,5,4,1505.5,1484.4,-40.7,-30.4,1.0,3.4,0,0.5723,1,0.5582,0.183
2025-03-29,TEX,BOS,4,3,1494.3,1502.4,32.8,-60.1,12.7,11.8,0,0.6537,1,0.4251,0.1199
2025-03-29,HOU,NYM,2,1,1613.4,1633.4,-55.2,5.4,12.1,8.9,0,0.4742,1,0.746,0.2764
2025-03-29,SD,ATL,1,0,1672.8,1614.7,-28.2,38.5,-3.0,-5.3,0,0.5559,1,0.5872,0.1972
2025-03-29,AZ,CHC,3,4,1620.5,1571.7,-1.5,-27.2,-22.3,-15.7,0,0.636,0,1.0106,0.4045
2025-03-29,LAD,DET,7,3,1709.0,1572.9,-65.7,27.2,6.1,-7.4,0,0.6243,1,0.4711,0.1411
2025-03-29,SEA,ATH,2,4,1611.1,1462.6,-42.4,-80.7,-7.2,-11.3,0,0.7438,0,1.3617,0.5532
2025-03-30,WSH,PHI,5,1,1446.1,1610.2,-32.7,-15.9,-18.0,5.8,0,0.3376,1,1.0859,0.4388
2025-03-30,NYY,MIL,12,3,1587.3,1576.9,-40.7,-18.1,-9.2,9.2,0,0.5279,1,0.6389,0.2229
2025-03-30,TOR,BAL,3,1,1450.7,1551.7,6.6,-48.0,17.1,-5.6,0,0.5358,1,0.6239,0.2154
2025-03-30,CIN,SF,3,6,1506.8,1570.4,-6.0,9.3,-11.4,-2.0,0,0.4618,0,0.6195,0.2132
2025-03-30,TB,COL,6,4,1553.2,1450.1,-7.0,-8.6,13.8,6.5,0,0.6786,1,0.3877,0.1033
2025-03-30,MIA,PIT,3,2,1510.9,1479.0,-11.4,-56.1,1.0,3.4,0,0.6423,1,0.4427,0.1279
2025-03-30,KC,CLE,2,6,1537.2,1562.2,20.3,-6.1,-14.1,15.6,0,0.5307,0,0.7566,0.2817
2025-03-30,CWS,LAA,2,3,1395.7,1341.7,-18.3,-75.1,1.0,-11.3,0,0.6888,0,1.1672,0.4744
2025-03-30,STL,MIN,9,2,1599.4,1390.1,-20.7,-29.7,16.8,6.0,0,0.7696,1,0.2619,0.0531
2025-03-30,TEX,BOS,3,2,1500.3,1496.4,21.5,-65.7,12.7,11.8,0,0.6598,1,0.4158,0.1157
2025-03-30,AZ,CHC,10,6,1611.8,1580.5,-15.7,20.7,-22.3,-15.7,0,0.5497,1,0.5984,0.2028
2025-03-30,SEA,ATH,2,1,1595.4,1478.3,29.9,-44.1,-7.2,-11.3,0,0.7469,1,0.2919,0.0641
2025-03-30,SD,ATL,5,0,1677.5,1610.0,28.5,11.4,-3.0,-5.3,0,0.6548,1,0.4234,0.1191
2025-03-31,CWS,MIN,9,0,1386.9,1383.3,-2.7,-34.3,1.0,5.8,0,0.5964,1,0.5168,0.1629
2025-03-31,MIL,KC,1,11,1558.3,1519.9,-173.6,51.8,9.2,-14.7,0,0.3794,0,0.477,0.1439
2025-03-31,BAL,BOS,8,5,1539.9,1490.7,0.1,45.8,-5.6,11.8,0,0.5471,1,0.6031,0.2051
2025-03-31,PHI,COL,6,1,1590.6,1444.1,64.3,-51.4,5.8,6.5,0,0.7886,1,0.2375,0.0447
2025-03-31,CIN,TEX,14,3,1493.6,1506.0,7.4,-26.6,-11.4,12.0,0,0.5607,1,0.5786,0.193
2025-03-31,MIA,NYM,4,10,1516.1,1627.2,-38.3,27.4,1.0,8.8,0,0.3574,0,0.4422,0.1277
2025-03-31,TB,PIT,6,1,1559.2,1473.8,13.2,33.4,13.8,3.4,0,0.6436,1,0.4407,0.127
2025-03-31,TOR,WSH,5,2,1462.6,1465.7,-108.2,-2.3,17.1,-18.2,0,0.4785,1,0.737,0.2719
2025-03-31,STL,LAA,4,5,1606.2,1350.6,-35.0,-58.2,16.8,-11.5,0,0.8116,0,1.6689,0.6586
2025-03-31,HOU,SF,2,7,1619.5,1583.5,-3.9,-7.2,12.1,-2.1,0,0.621,0,0.9702,0.3856
2025-03-31,SD,CLE,7,2,1689.0,1579.4,-42.0,-0.3,-3.0,16.7,0,0.6154,1,0.4855,0.1479
2025-03-31,SEA,DET,6,9,1599.0,1565.3,-38.6,-42.4,-7.2,-7.8,0,0.6047,0,0.9282,0.3657
2025-03-31,ATH,CHC,3,18,1474.7,1568.5,-175.0,4.0,-10.3,-15.4,0,0.2818,0,0.331,0.0794
2025-03-31,LAD,ATL,6,1,1716.6,1598.5,17.1,-8.8,6.1,-5.2,0,0.7162,1,0.3338,0.0805
2025-04-01,CIN,TEX,0,1,1515.3,1484.3,-77.6,52.7,-11.4,12.0,0,0.423,0,0.5499,0.1789
2025-04-01,MIA,NYM,4,2,1500.5,1642.7,-4.2,2.1,1.0,8.8,0,0.3866,1,0.9504,0.3763
2025-04-01,TB,PIT,7,0,1569.8,1463.2,-7.8,-169.0,13.8,3.4,0,0.7975,1,0.2262,0.041
2025-04-01,NYY,AZ,5,7,1606.0,1623.8,4.6,9.4,-9.2,-22.7,10,0.5637,0,0.8295,0.3178
2025-04-01,TOR,WSH,5,3,1474.4,1453.9,-19.3,1.7,17.1,-18.2,0,0.6011,1,0.509,0.1591
2025-04-01,CWS,MIN,3,8,1406.0,1364.1,2.9,-13.9,1.0,5.8,0,0.6214,0,0.9714,0.3862
2025-04-01,MIL,KC,5,0,1528.5,1549.7,26.0,-16.8,9.2,-14.7,0,0.6127,1,0.4898,0.15
2025-04-01,STL,LAA,7,9,1595.5,1361.2,6.2,-17.4,16.8,-11.5,0,0.8016,0,1.6177,0.6426
2025-04-01,HOU,SF,1,3,1597.4,1605.7,-26.1,63.6,12.1,-2.1,0,0.467,0,0.6292,0.2181
2025-04-01,SD,CLE,7,0,1698.5,1569.9,-10.3,-8.2,-3.0,16.7,0,0.6739,1,0.3947,0.1063
2025-04-01,SEA,DET,1,4,1581.9,1582.4,35.0,12.5,-7.2,-7.8,0,0.588,0,0.8868,0.3458
2025-04-01,ATH,CHC,4,7,1451.1,1592.1,2.8,-29.8,-10.3,-15.4,0,0.4448,0,0.5884,0.1978
2025-04-01,LAD,ATL,3,1,1725.8,1589.4,-28.6,60.7,6.1,-5.2,0,0.626,1,0.4683,0.1398
2025-04-02,CIN,TEX,0,1,1506.8,1492.8,34.4,0.9,-11.4,12.0,0,0.5895,0,0.8905,0.3476
2025-04-02,TB,PIT,2,4,1581.1,1452.0,-7.4,71.8,13.8,3.4,0,0.628,0,0.9889,0.3944
2025-04-02,MIL,KC,3,2,1544.6,1533.7,21.5,67.6,9.2,-14.7,0,0.5501,1,0.5976,0.2024
2025-04-02,STL,LAA,12,5,1578.8,1377.9,32.0,-2.3,16.8,-11.5,0,0.7898,1,0.236,0.0442
2025-04-02,CWS,MIN,1,6,1383.7,1386.5,-29.9,39.3,1.0,5.8,0,0.4749,0,0.6442,0.2256
2025-04-02,TOR,WSH,4,2,1482.9,1445.3,-49.2,17.5,17.1,-18.2,0,0.5698,1,0.5625,0.1851
2025-04-02,ATH,CHC,2,10,1441.2,1602.0,-18.5,-18.5,-10.3,-15.4,0,0.3873,0,0.4898,0.15
2025-04-02,SD,CLE,5,2,1708.6,1559.8,25.5,-17.4,-3.0,16.7,0,0.7296,1,0.3152,0.0731
2025-04-02,SEA,DET,3,2,1565.9,1598.4,12.9,73.3,-7.2,-7.8,0,0.4572,1,0.7825,0.2946
2025-04-02,HOU,SF,3,6,1585.0,1618.1,32.4,10.6,12.1,-2.1,0,0.5661,0,0.835,0.3205
2025-04-02,MIA,NYM,5,6,1513.4,1629.9,-62.5,2.5,1.0,8.8,0,0.3528,0,0.435,0.1244
2025-04-02,BAL,BOS,0,3,1549.5,1481.1,-59.3,52.2,-5.6,11.8,0,0.4936,0,0.6805,0.2437
2025-04-02,PHI,COL,5,1,1598.7,1436.1,46.5,-0.3,5.8,6.5,0,0.7561,1,0.2796,0.0595
2025-04-02,NYY,AZ,3,4,1593.9,1635.9,15.9,-13.2,-9.2,-22.7,0,0.5635,0,0.829,0.3175
2025-04-02,LAD,ATL,6,5,1730.9,1584.2,59.9,-15.2,6.1,-5.2,0,0.772,1,0.2587,0.052
2025-04-03,BAL,BOS,4,8,1531.4,1499.1,-31.8,-80.3,-5.6,11.8,0,0.6313,0,0.9977,0.3985
2025-04-03,PHI,COL,3,1,1605.3,1429.4,-35.5,-51.8,5.8,6.5,0,0.7441,1,0.2956,0.0655
2025-04-03,MIN,HOU,2,5,1407.0,1570.5,17.1,40.9,5.8,11.9,0,0.3487,0,0.4288,0.1216
2025-04-03,NYY,AZ,9,7,1586.9,1642.9,-58.1,16.7,-9.2,-22.7,0,0.429,1,0.8463,0.326
2025-04-03,MIL,CIN,1,0,1550.2,1498.6,-166.3,14.7,9.2,-12.1,0,0.4394,1,0.8224,0.3143
2025-04-04,DET,CWS,7,4,1592.0,1363.1,12.9,-38.3,-7.4,1.0,0,0.7942,1,0.2305,0.0424
2025-04-04,BOS,STL,13,9,1518.8,1586.0,-57.2,-39.5,11.2,15.9,0,0.4605,1,0.7754,0.291
2025-04-04,CHC,SD,3,1,1616.4,1714.8,-28.0,-27.6,-16.2,-2.9,10,0.4461,1,0.8072,0.3068
2025-04-04,NYM,TOR,5,0,1635.3,1490.9,31.0,31.8,9.2,17.7,0,0.6994,1,0.3576,0.0904
2025-04-04,COL,ATH,3,6,1425.1,1426.8,-7.7,-67.2,5.8,-9.4,0,0.6411,0,1.0248,0.411
2025-04-04,PIT,NYY,4,9,1467.4,1597.6,6.0,43.3,3.4,-9.0,0,0.3878,0,0.4908,0.1504
2025-04-04,SF,SEA,10,9,1632.6,1572.3,13.7,-21.7,-2.2,-7.0,0,0.668,1,0.4034,0.1102
2025-04-04,WSH,AZ,4,6,1437.3,1632.2,-58.3,-1.5,-18.0,-22.5,0,0.2989,0,0.3551,0.0893
2025-04-04,PHI,LAD,3,2,1609.6,1734.0,50.8,48.8,5.8,5.9,10,0.4343,1,0.8341,0.3201
2025-04-04,ATL,MIA,10,0,1581.1,1507.9,36.9,-11.5,-5.1,1.0,0,0.6818,1,0.383,0.1012
2025-04-04,KC,BAL,8,2,1528.0,1511.7,-35.6,7.9,-14.1,-5.4,0,0.522,1,0.6501,0.2285
2025-04-04,TEX,TB,5,2,1501.1,1565.6,32.8,-28.2,12.7,14.1,0,0.5572,1,0.5848,0.196
2025-04-04,MIL,CIN,3,2,1554.9,1493.8,21.9,-6.3,9.2,-12.1,0,0.6775,1,0.3893,0.104
2025-04-04,LAA,CLE,6,8,1370.8,1553.6,17.5,-8.6,-11.1,15.9,0,0.3582,0,0.4435,0.1283
2025-04-05,DET,CWS,7,2,1596.1,1359.0,26.9,-18.3,-7.4,1.0,0,0.7953,1,0.229,0.0419
2025-04-05,MIN,HOU,6,1,1398.0,1579.5,-28.8,-54.1,5.8,11.9,0,0.3804,1,0.9666,0.3839
2025-04-05,CHC,SD,7,1,1628.2,1703.0,21.3,27.9,-16.2,-2.9,0,0.4546,1,0.7883,0.2974
2025-04-05,WSH,AZ,4,3,1431.1,1638.4,-32.7,-15.9,-18.0,-22.5,0,0.3235,1,1.1285,0.4576
2025-04-05,PHI,LAD,1,3,1617.4,1726.2,-15.7,-64.4,5.8,5.9,0,0.494,0,0.6813,0.2441
2025-04-05,PIT,NYY,4,10,1454.1,1610.9,-30.1,-39.5,3.4,-9.0,0,0.4094,0,0.5267,0.1676
2025-04-05,KC,BAL,1,8,1543.4,1496.3,20.3,-46.1,-14.1,-5.4,0,0.6721,0,1.1149,0.4517
2025-04-05,TEX,TB,6,4,1514.9,1551.8,21.5,-7.2,12.7,14.1,0,0.552,1,0.5942,0.2007
2025-04-05,NYM,TOR,3,2,1643.4,1482.8,5.5,6.8,9.2,17.7,0,0.7127,1,0.3387,0.0825
2025-04-05,MIL,CIN,7,11,1559.5,1489.3,-173.6,7.8,9.2,-12.1,0,0.46,0,0.6163,0.2116
2025-04-05,ATL,MIA,0,4,1596.1,1492.9,10.9,-38.7,-5.1,1.0,0,0.7092,0,1.235,0.5029
2025-04-05,COL,ATH,4,7,1409.2,1442.8,-45.9,-36.7,5.8,-9.4,0,0.5316,0,0.7584,0.2826
2025-04-05,SF,SEA,4,1,1637.2,1567.7,10.0,-41.1,-2.2,-7.0,0,0.6908,1,0.3698,0.0956
2025-04-05,LAA,CLE,10,4,1364.2,1560.2,-74.3,-6.2,-11.1,15.9,0,0.2635,1,1.3338,0.5425
2025-04-05,BOS,STL,5,4,1535.0,1569.8,43.6,-19.5,11.2,15.9,0,0.5891,1,0.5292,0.1689
2025-04-06,WSH,AZ,5,4,1440.0,1629.5,1.7,9.3,-18.0,-22.5,0,0.3495,1,1.0513,0.4232
2025-04-06,BOS,STL,18,7,1541.4,1563.4,11.7,-33.0,11.2,15.9,0,0.5829,1,0.5397,0.174
2025-04-06,PHI,LAD,8,7,1608.6,1735.0,64.3,16.8,5.8,5.9,0,0.4723,1,0.7501,0.2785
2025-04-06,PIT,NYY,5,4,1441.1,1623.9,-55.6,4.4,3.4,-9.0,0,0.3136,1,1.1597,0.4712
2025-04-06,NYM,TOR,2,1,1646.3,1479.9,28.9,-111.5,9.2,17.7,0,0.8075,1,0.2139,0.0371
2025-04-06,DET,CWS,4,3,1601.2,1353.9,-39.9,-2.7,-7.4,1.0,0,0.7513,1,0.2859,0.0618
2025-04-06,KC,BAL,4,1,1517.3,1522.4,49.8,0.1,-14.1,-5.4,0,0.6022,1,0.5071,0.1582
2025-04-06,MIN,HOU,7,9,1420.4,1557.2,-33.9,-3.8,5.8,11.9,0,0.3692,0,0.4607,0.1363
2025-04-06,MIL,CIN,8,2,1538.5,1510.3,26.0,-82.3,9.2,-12.1,0,0.7184,1,0.3307,0.0793
2025-04-06,CHC,SD,7,8,1648.1,1683.1,4.2,-41.1,-16.2,-2.9,0,0.5595,0,0.8197,0.313
2025-04-06,TEX,TB,4,3,1525.1,1541.6,-28.2,13.5,12.7,14.1,0,0.4949,1,0.7033,0.2551
2025-04-06,COL,ATH,12,5,1394.7,1457.3,-48.0,-159.5,5.8,-9.4,0,0.6321,1,0.4587,0.1354
2025-04-06,SF,SEA,5,4,1646.0,1558.9,-7.3,29.0,-2.2,-7.0,0,0.6232,1,0.4728,0.142
2025-04-06,LAA,CLE,6,2,1389.0,1535.5,-56.5,-0.3,-11.1,15.9,0,0.3142,1,1.1577,0.4703
2025-04-06,ATL,MIA,7,1,1574.2,1514.8,38.9,-17.5,-5.1,1.0,0,0.6765,1,0.3909,0.1047
2025-04-07,DET,NYY,6,2,1603.1,1615.2,11.7,15.7,-7.4,-9.2,0,0.5465,1,0.6042,0.2056
2025-04-07,PIT,STL,8,4,1449.8,1541.1,33.1,6.0,3.4,16.2,0,0.4746,1,0.7452,0.276
2025-04-07,WSH,LAD,6,4,1448.8,1727.2,17.3,-28.3,-18.0,6.0,0,0.2907,1,1.2354,0.5031
2025-04-07,BOS,TOR,2,6,1563.7,1477.1,-62.6,-18.3,11.2,16.3,0,0.6039,0,0.926,0.3647
2025-04-07,NYM,MIA,2,0,1649.1,1501.9,2.2,-42.8,9.2,1.1,0,0.7504,1,0.2871,0.0623
2025-04-07,CHC,TEX,7,0,1640.9,1531.3,-90.5,56.4,-16.2,12.9,0,0.4869,1,0.7197,0.2633
2025-04-07,KC,MIN,4,2,1529.1,1412.4,-16.2,-13.5,-14.1,5.7,0,0.6619,1,0.4126,0.1143
2025-04-07,AZ,BAL,1,5,1620.7,1510.6,-13.0,-58.1,-22.3,-5.5,0,0.7023,0,1.2116,0.4932
2025-04-07,SEA,HOU,4,3,1554.8,1565.1,35.0,-27.5,-7.2,12.8,0,0.5985,1,0.5134,0.1612
2025-04-07,SF,CIN,0,2,1650.1,1495.6,64.9,37.2,-2.2,-12.4,0,0.7448,0,1.3656,0.5547
2025-04-07,ATH,SD,4,5,1436.6,1690.3,2.8,-9.6,-10.3,-2.8,0,0.2974,0,0.353,0.0885
2025-04-08,DET,NYY,5,0,1617.1,1601.2,68.9,-57.5,-7.4,-9.2,0,0.707,1,0.3467,0.0858
2025-04-08,CLE,CWS,1,0,1516.5,1352.1,-16.8,2.9,16.2,1.1,0,0.7199,1,0.3286,0.0784
2025-04-08,NYM,MIA,10,5,1654.0,1497.0,2.6,-65.7,9.2,1.1,0,0.7722,1,0.2585,0.0519
2025-04-08,PIT,STL,3,5,1466.8,1524.0,71.1,30.7,3.4,16.2,0,0.5292,0,0.7533,0.28
2025-04-08,WSH,LAD,8,2,1464.1,1711.9,-2.3,50.1,-18.0,6.0,0,0.2401,1,1.4267,0.5774
2025-04-08,BOS,TOR,1,6,1542.2,1498.6,49.7,-46.8,11.2,16.3,0,0.6994,0,1.202,0.4892
2025-04-08,TB,LAA,3,4,1535.4,1407.9,-7.8,-16.9,13.8,-11.1,10,0.7292,0,1.3065,0.5318
2025-04-08,ATL,PHI,7,5,1587.1,1616.5,60.1,46.9,-5.1,5.8,0,0.5321,1,0.631,0.219
2025-04-08,CHC,TEX,10,6,1652.0,1520.2,-19.5,-3.1,-16.2,12.9,0,0.6543,1,0.4242,0.1195
2025-04-08,KC,MIN,2,1,1534.8,1406.8,65.0,38.2,-14.1,5.7,0,0.6993,1,0.3577,0.0904
2025-04-08,COL,MIL,1,7,1415.3,1553.2,-0.2,18.9,5.8,8.1,0,0.3835,0,0.4837,0.1471
2025-04-08,AZ,BAL,4,3,1598.6,1532.7,16.4,-31.2,-22.3,-5.5,0,0.6643,1,0.409,0.1127
2025-04-08,SEA,HOU,1,2,1560.8,1559.1,12.9,34.2,-7.2,12.8,0,0.5178,0,0.7295,0.2682
2025-04-08,SF,CIN,0,1,1634.3,1511.4,10.8,15.0,-2.2,-12.4,0,0.694,0,1.1843,0.4817
2025-04-08,ATH,SD,10,4,1433.6,1693.3,-18.5,23.8,-10.3,-2.8,0,0.2501,1,1.3859,0.5624
2025-04-09,PIT,STL,2,1,1456.2,1534.7,6.0,-40.3,3.4,16.2,0,0.5115,1,0.6704,0.2386
2025-04-09,NYM,MIA,0,5,1661.6,1489.4,31.0,-12.0,9.2,1.1,0,0.7658,0,1.4517,0.5865
2025-04-09,DET,NYY,3,4,1631.3,1587.0,12.9,44.1,-7.4,-9.2,0,0.5794,0,0.8661,0.3357
2025-04-09,CHC,TEX,2,6,1659.7,1512.5,18.1,33.2,-16.2,12.9,0,0.6704,0,1.1097,0.4494
2025-04-09,ATH,SD,1,2,1460.2,1666.7,-73.7,-26.3,-10.3,-2.8,0,0.2869,0,0.3381,0.0823
2025-04-09,AZ,BAL,9,0,1603.1,1528.2,-1.5,8.0,-22.3,-5.5,0,0.6158,1,0.4848,0.1476
2025-04-09,SF,CIN,8,6,1624.6,1521.0,13.7,-6.5,-2.2,-12.4,0,0.6984,1,0.3589,0.0909
2025-04-09,WSH,LAD,5,6,1490.4,1685.6,-58.3,-61.5,-18.0,6.0,0,0.3269,0,0.3958,0.1068
2025-04-09,SEA,HOU,7,6,1552.8,1567.1,-22.4,44.0,-7.2,12.8,0,0.4477,1,0.8036,0.305
2025-04-09,CLE,CWS,3,2,1519.3,1349.2,-8.0,-30.2,16.2,1.1,0,0.7554,1,0.2806,0.0598
2025-04-09,BOS,TOR,1,2,1519.8,1521.0,-76.4,29.3,11.2,16.3,0,0.435,0,0.5709,0.1892
2025-04-09,TB,LAA,5,4,1525.7,1417.7,-7.4,-2.3,13.8,-11.1,0,0.693,1,0.3667,0.0942
2025-04-09,ATL,PHI,3,4,1597.2,1606.4,-8.7,-35.9,-5.1,5.8,0,0.5706,0,0.8454,0.3256
2025-04-09,KC,MIN,0,4,1538.2,1403.4,-35.6,16.8,-14.1,5.7,0,0.6304,0,0.9954,0.3974
2025-04-09,COL,MIL,2,17,1401.3,1567.2,-46.3,19.2,5.8,8.1,0,0.3107,0,0.3721,0.0965
2025-04-10,TB,LAA,1,11,1529.4,1413.9,-27.6,17.5,13.8,-11.1,0,0.663,0,1.0877,0.4396
2025-04-10,CLE,CWS,6,1,1522.1,1346.5,-8.8,-38.7,16.2,1.1,0,0.7642,1,0.269,0.0556
2025-04-10,KC,MIN,3,2,1515.5,1426.1,20.3,-28.2,-14.1,5.7,0,0.6843,1,0.3794,0.0997
2025-04-10,COL,MIL,7,2,1383.5,1585.0,-7.7,5.8,5.8,8.1,0,0.3257,1,1.1218,0.4547
2025-04-10,BOS,TOR,4,3,1511.8,1529.0,-57.2,6.3,11.2,16.3,0,0.4648,1,0.7662,0.2865
2025-04-10,ATL,PHI,4,2,1589.3,1614.2,36.9,51.3,-5.1,5.8,0,0.5055,1,0.6822,0.2445
2025-04-11,CLE,KC,7,0,1529.1,1519.5,-6.3,51.8,16.2,-14.7,0,0.5428,1,0.6111,0.2091
2025-04-11,CIN,PIT,5,3,1515.0,1463.3,7.4,-29.2,-11.4,3.3,0,0.6416,1,0.4438,0.1285
2025-04-11,TB,ATL,6,3,1496.3,1599.3,-7.0,-14.9,13.8,-5.1,0,0.4756,1,0.7431,0.275
2025-04-11,NYY,SF,1,9,1595.7,1630.6,-40.7,9.8,-9.2,-2.1,10,0.4683,0,0.6317,0.2193
2025-04-11,MIA,WSH,4,7,1515.6,1486.4,14.0,-32.4,1.0,-17.8,0,0.662,0,1.0849,0.4383
2025-04-11,CWS,BOS,11,1,1339.5,1518.0,-18.3,45.3,1.0,11.7,0,0.2942,1,1.2237,0.4982
2025-04-11,HOU,LAA,14,3,1561.1,1447.1,-3.9,-75.8,12.1,-11.4,0,0.7567,1,0.2789,0.0592
2025-04-11,MIN,DET,6,7,1422.0,1622.6,-28.0,26.7,5.8,-7.3,0,0.3032,0,0.3613,0.0919
2025-04-11,STL,PHI,2,0,1527.5,1604.3,-20.7,-16.2,16.8,6.0,0,0.4823,1,0.7292,0.268
2025-04-11,SD,COL,8,0,1670.4,1406.5,28.5,-54.0,-3.0,6.9,0,0.824,1,0.1936,0.031
2025-04-11,SEA,TEX,5,3,1558.9,1535.5,-42.4,22.7,-7.2,13.4,0,0.4916,1,0.71,0.2584
2025-04-11,AZ,MIL,0,7,1617.4,1562.1,-15.7,-25.2,-22.3,9.1,0,0.5997,0,0.9156,0.3597
2025-04-11,ATH,NYM,6,7,1456.5,1635.5,-40.3,5.2,-10.3,8.6,0,0.3021,0,0.3597,0.0913
2025-04-11,LAD,CHC,3,0,1689.5,1636.7,26.8,21.1,6.1,-16.1,0,0.6486,1,0.4329,0.1235
2025-04-11,BAL,TOR,16,4,1513.9,1522.9,-31.8,-49.2,-5.6,17.1,0,0.5466,1,0.604,0.2055
2025-04-12,MIN,DET,0,4,1418.2,1626.5,-33.9,-39.5,5.8,-7.3,0,0.3523,0,0.4343,0.1241
2025-04-12,STL,PHI,1,4,1538.8,1593.0,-35.0,66.2,16.8,6.0,0,0.3991,0,0.5093,0.1593
2025-04-12,NYY,SF,8,4,1572.8,1653.5,4.6,-7.2,-9.2,-2.1,0,0.4757,1,0.7429,0.2749
2025-04-12,ATH,NYM,3,1,1452.3,1639.7,-17.4,26.9,-10.3,8.6,0,0.2959,1,1.2177,0.4958
2025-04-12,BAL,TOR,5,4,1536.1,1500.7,-48.0,-108.2,-5.6,17.1,0,0.6409,1,0.4448,0.1289
2025-04-12,TB,ATL,4,5,1511.4,1584.2,13.2,10.8,13.8,-5.1,0,0.5039,0,0.701,0.2539
2025-04-12,CWS,BOS,3,2,1369.3,1488.2,-2.7,-65.1,1.0,11.7,0,0.486,1,0.7216,0.2642
