date,home,away,home_score,away_score,home_elo,away_elo,home_fip_adj,away_fip_adj,travel_penalty,home_win_prob,home_won,log_loss,brier
2024-03-31,CIN,WSH,6,5,1508.8,1443.1,0,0,0,0.6336,1,0.4563,0.1343
2024-03-31,TB,TOR,2,9,1636.6,1574.3,0,0,0,0.6301,0,0.9946,0.397
2024-03-31,MIA,PIT,7,9,1532.3,1577.9,0,0,0,0.5109,0,0.7151,0.261
2024-03-31,NYM,MIL,1,4,1565.3,1677.1,0,0,0,0.4352,0,0.5713,0.1894
2024-03-31,KC,MIN,11,0,1459.8,1644.4,0,0,0,0.3574,1,1.0289,0.4129
2024-03-31,CWS,DET,2,3,1346.7,1568.2,0,0,0,0.3218,0,0.3883,0.1036
2024-03-31,HOU,NYY,3,4,1559.9,1575.8,0,0,0,0.5448,0,0.7871,0.2968
2024-03-31,TEX,CHC,5,9,1584.2,1530.9,0,0,0,0.6208,0,0.9698,0.3855
2024-03-31,ATH,CLE,4,3,1366.4,1523.3,0,0,0,0.3859,1,0.9521,0.3771
2024-03-31,AZ,COL,5,1,1525.3,1422.5,0,0,0,0.6701,1,0.4003,0.1088
2024-03-31,SEA,BOS,1,5,1560.8,1484.8,0,0,0,0.6441,0,1.033,0.4148
2024-03-31,SD,SF,13,4,1607.4,1475.6,0,0,0,0.6964,1,0.3618,0.0921
2024-03-31,LAD,STL,5,4,1651.0,1479.9,0,0,0,0.7289,1,0.3163,0.0735
2024-04-01,CHC,COL,5,0,1551.3,1413.7,0,0,0,0.7016,1,0.3544,0.0891
2024-04-01,WSH,PIT,4,8,1438.6,1589.0,0,0,0,0.3929,0,0.4991,0.1544
2024-04-01,BAL,KC,6,4,1616.9,1490.9,0,0,0,0.6914,1,0.3691,0.0952
2024-04-01,PHI,CIN,3,6,1609.2,1513.3,0,0,0,0.6636,0,1.0894,0.4404
2024-04-01,MIA,LAA,4,7,1521.3,1429.0,0,0,0,0.66,0,1.0789,0.4357
2024-04-01,TB,TEX,3,9,1609.8,1563.8,0,0,0,0.6131,0,0.9496,0.3759
2024-04-01,NYM,DET,0,5,1554.3,1571.6,0,0,0,0.5431,0,0.7834,0.295
2024-04-01,HOU,TOR,10,0,1552.2,1601.1,0,0,0,0.5071,1,0.6791,0.243
2024-04-01,ATH,BOS,0,9,1374.7,1506.0,0,0,0,0.4136,0,0.5337,0.171
2024-04-01,SEA,CLE,5,4,1539.7,1515.0,0,0,0,0.5902,1,0.5274,0.168
2024-04-01,SD,STL,2,6,1618.4,1477.2,0,0,0,0.7046,0,1.2195,0.4965
2024-04-01,AZ,NYY,2,5,1534.2,1583.4,0,0,0,0.5066,0,0.7065,0.2567
2024-04-01,LAD,SF,8,3,1653.8,1464.6,0,0,0,0.7425,1,0.2978,0.0663
2024-04-02,MIL,MIN,3,2,1688.1,1613.3,0,0,0,0.6429,1,0.4417,0.1275
2024-04-02,BAL,KC,1,4,1622.3,1485.5,0,0,0,0.7009,0,1.2069,0.4912
2024-04-02,PHI,CIN,9,4,1590.5,1532.0,0,0,0,0.6262,1,0.4681,0.1397
2024-04-02,MIA,LAA,1,3,1502.6,1447.7,0,0,0,0.6226,0,0.9743,0.3876
2024-04-02,TB,TEX,5,2,1585.3,1588.2,0,0,0,0.5595,1,0.5807,0.194
2024-04-02,CHC,COL,12,2,1559.7,1405.3,0,0,0,0.7156,1,0.3347,0.0809
2024-04-02,CWS,ATL,3,2,1343.2,1661.0,0,0,0,0.2445,1,1.4087,0.5708
2024-04-02,HOU,TOR,1,2,1575.3,1578.0,0,0,0,0.5597,0,0.8202,0.3132
2024-04-02,ATH,BOS,4,5,1357.7,1523.0,0,0,0,0.3771,0,0.4733,0.1422
2024-04-02,SEA,CLE,2,5,1545.0,1509.7,0,0,0,0.6017,0,0.9205,0.362
2024-04-02,SD,STL,2,5,1595.6,1500.0,0,0,0,0.6632,0,1.0883,0.4398
2024-04-02,AZ,NYY,7,0,1520.4,1597.2,0,0,0,0.4749,1,0.7446,0.2757
2024-04-02,LAD,SF,5,4,1660.3,1458.1,0,0,0,0.7517,1,0.2854,0.0616
2024-04-03,BAL,KC,4,3,1602.7,1505.1,0,0,0,0.6652,1,0.4076,0.1121
2024-04-03,TB,TEX,1,4,1597.1,1576.4,0,0,0,0.5857,0,0.8813,0.3431
2024-04-03,MIA,LAA,2,10,1488.6,1461.7,0,0,0,0.5927,0,0.8981,0.3513
2024-04-03,MIL,MIN,3,7,1692.4,1608.9,0,0,0,0.6515,0,1.0541,0.4245
2024-04-03,ATH,BOS,0,1,1353.2,1527.5,0,0,0,0.3678,0,0.4586,0.1353
2024-04-03,AZ,NYY,5,6,1541.7,1575.8,0,0,0,0.524,0,0.7424,0.2746
2024-04-03,PHI,CIN,1,4,1602.4,1520.0,0,0,0,0.6504,0,1.051,0.423
2024-04-03,SEA,CLE,0,8,1527.9,1526.8,0,0,0,0.564,0,0.8301,0.3181
2024-04-03,SD,STL,3,2,1576.8,1518.7,0,0,0,0.6258,1,0.4687,0.14
2024-04-03,WSH,PIT,5,3,1427.6,1600.0,0,0,0,0.3698,1,0.9949,0.3972
2024-04-03,CHC,COL,9,8,1570.0,1395.0,0,0,0,0.7319,1,0.3121,0.0719
2024-04-03,HOU,TOR,8,0,1567.3,1586.0,0,0,0,0.5417,1,0.6131,0.2101
2024-04-03,LAD,SF,5,4,1662.6,1455.7,0,0,0,0.755,1,0.2811,0.06
2024-04-04,NYM,DET,3,6,1534.6,1591.3,0,0,0,0.498,0,0.6891,0.248
2024-04-04,NYM,DET,2,1,1521.1,1604.8,0,0,0,0.4671,1,0.7613,0.284
2024-04-04,WSH,PIT,4,7,1441.1,1586.5,0,0,0,0.3982,0,0.5079,0.1586
2024-04-04,MIN,CLE,2,4,1630.3,1552.3,0,0,0,0.6461,0,1.0387,0.4174
2024-04-04,STL,MIA,8,5,1514.1,1461.9,0,0,0,0.6197,1,0.4786,0.1447
2024-04-04,KC,CWS,10,1,1501.2,1353.2,0,0,0,0.7103,1,0.342,0.0839
2024-04-05,NYY,TOR,0,3,1583.1,1566.5,0,0,0,0.5813,0,0.8706,0.3379
2024-04-05,DET,ATH,5,4,1597.6,1348.9,0,0,0,0.7813,1,0.2467,0.0478
2024-04-05,CHC,LAD,9,7,1572.7,1664.9,0,0,0,0.4574,1,0.7822,0.2944
2024-04-05,COL,TB,10,7,1392.3,1580.4,0,0,0,0.3538,1,1.0389,0.4175
2024-04-05,PIT,BAL,2,5,1596.2,1606.6,0,0,0,0.551,0,0.8008,0.3036
2024-04-05,SF,SD,3,2,1453.4,1581.5,0,0,0,0.4171,1,0.8744,0.3398
2024-04-05,CIN,NYM,2,3,1538.4,1528.3,0,0,0,0.5741,0,0.8535,0.3296
2024-04-05,WSH,PHI,0,4,1431.4,1584.0,0,0,0,0.3905,0,0.4951,0.1525
2024-04-05,ATL,AZ,6,5,1651.0,1534.5,0,0,0,0.6829,1,0.3815,0.1006
2024-04-05,KC,CWS,2,1,1511.4,1342.9,0,0,0,0.7268,1,0.319,0.0746
2024-04-05,TEX,HOU,10,2,1593.1,1586.8,0,0,0,0.5698,1,0.5624,0.185
2024-04-05,MIL,SEA,6,5,1671.1,1502.4,0,0,0,0.727,1,0.3189,0.0745
2024-04-05,LAA,BOS,6,8,1488.4,1531.8,0,0,0,0.5133,0,0.7202,0.2635
2024-04-06,DET,ATH,0,4,1599.4,1347.1,0,0,0,0.7835,0,1.5301,0.6138
2024-04-06,MIN,CLE,1,3,1615.8,1566.8,0,0,0,0.6164,0,0.958,0.3799
2024-04-06,STL,MIA,3,1,1523.6,1452.4,0,0,0,0.6392,1,0.4475,0.1302
2024-04-06,CHC,LAD,1,4,1584.4,1653.2,0,0,0,0.4841,0,0.6618,0.2343
2024-04-06,PIT,BAL,5,4,1580.6,1622.2,0,0,0,0.5155,1,0.6627,0.2348
2024-04-06,WSH,PHI,2,5,1420.5,1595.0,0,0,0,0.3676,0,0.4583,0.1351
2024-04-06,CIN,NYM,9,6,1530.3,1536.5,0,0,0,0.5557,1,0.5875,0.1974
2024-04-06,TEX,HOU,7,2,1611.2,1568.7,0,0,0,0.6094,1,0.4954,0.1526
2024-04-06,NYY,TOR,9,8,1566.5,1583.0,0,0,0,0.5441,1,0.6085,0.2078
2024-04-06,KC,CWS,3,0,1514.2,1340.1,0,0,0,0.7312,1,0.3131,0.0723
2024-04-06,MIL,SEA,3,5,1673.8,1499.6,0,0,0,0.7313,0,1.3141,0.5348
2024-04-06,ATL,AZ,9,8,1654.6,1530.9,0,0,0,0.6893,1,0.3721,0.0965
2024-04-06,COL,TB,6,8,1409.7,1563.0,0,0,0,0.3898,0,0.494,0.152
2024-04-06,SF,SD,0,4,1461.3,1573.6,0,0,0,0.4347,0,0.5703,0.1889
2024-04-06,LAA,BOS,2,1,1477.3,1542.9,0,0,0,0.4877,1,0.718,0.2624
2024-04-07,PIT,BAL,3,2,1587.2,1615.6,0,0,0,0.5305,1,0.634,0.2205
2024-04-07,WSH,PHI,3,2,1411.9,1603.6,0,0,0,0.3503,1,1.049,0.4221
2024-04-07,ATL,AZ,5,2,1658.1,1527.5,0,0,0,0.6954,1,0.3632,0.0928
2024-04-07,NYY,TOR,8,3,1572.6,1576.9,0,0,0,0.558,1,0.5834,0.1954
2024-04-07,CIN,NYM,1,3,1542.1,1524.6,0,0,0,0.5823,0,0.873,0.3391
2024-04-07,DET,ATH,1,7,1574.7,1371.7,0,0,0,0.7523,0,1.3954,0.5659
2024-04-07,KC,CWS,5,3,1519.6,1334.7,0,0,0,0.7393,1,0.302,0.068
2024-04-07,MIL,SEA,12,4,1657.8,1515.7,0,0,0,0.7053,1,0.3491,0.0868
2024-04-07,STL,MIA,3,10,1530.5,1445.5,0,0,0,0.6531,0,1.0586,0.4265
2024-04-07,CHC,LAD,8,1,1571.5,1666.1,0,0,0,0.4546,1,0.7884,0.2975
2024-04-07,COL,TB,2,3,1402.3,1570.4,0,0,0,0.3742,0,0.4687,0.14
2024-04-07,SF,SD,3,2,1448.5,1586.4,0,0,0,0.4064,1,0.9005,0.3524
2024-04-07,LAA,BOS,2,12,1484.2,1536.0,0,0,0,0.5037,0,0.7005,0.2537
2024-04-07,TEX,HOU,1,3,1624.0,1556.0,0,0,0,0.636,0,1.0106,0.4045
2024-04-08,CLE,CWS,4,0,1580.6,1330.6,0,0,0,0.7821,1,0.2457,0.0475
2024-04-08,NYY,MIA,7,0,1587.9,1473.2,0,0,0,0.6813,1,0.3838,0.1016
2024-04-08,PIT,DET,7,4,1593.5,1545.7,0,0,0,0.615,1,0.4861,0.1482
2024-04-08,CIN,MIL,10,8,1529.0,1667.8,0,0,0,0.4053,1,0.9031,0.3536
2024-04-08,TOR,SEA,5,2,1561.6,1505.6,0,0,0,0.6236,1,0.4723,0.1417
2024-04-08,ATL,NYM,7,8,1664.8,1537.8,0,0,0,0.6923,0,1.1785,0.4792
2024-04-08,MIN,LAD,2,4,1602.0,1643.9,0,0,0,0.515,0,0.7236,0.2652
2024-04-08,STL,PHI,3,5,1502.9,1594.8,0,0,0,0.4576,0,0.6118,0.2094
2024-04-08,TEX,HOU,5,10,1609.7,1570.2,0,0,0,0.6061,0,0.9318,0.3674
2024-04-08,COL,AZ,7,5,1397.9,1520.8,0,0,0,0.4228,1,0.8609,0.3332
2024-04-08,LAA,TB,7,1,1460.6,1574.8,0,0,0,0.4324,1,0.8384,0.3221
2024-04-08,SD,CHC,9,8,1578.3,1593.7,0,0,0,0.5454,1,0.6062,0.2066
2024-04-08,SF,WSH,1,8,1456.5,1420.7,0,0,0,0.6023,0,0.9221,0.3628
2024-04-09,PIT,DET,3,5,1603.1,1536.0,0,0,0,0.6351,0,1.0081,0.4033
2024-04-09,BOS,BAL,1,7,1559.6,1609.3,0,0,0,0.5061,0,0.7055,0.2562
2024-04-09,CLE,CWS,5,7,1584.9,1326.4,0,0,0,0.787,0,1.5464,0.6193
2024-04-09,CIN,MIL,5,9,1541.8,1655.0,0,0,0,0.4335,0,0.5684,0.188
2024-04-09,NYY,MIA,3,2,1598.7,1462.3,0,0,0,0.7005,1,0.356,0.0897
2024-04-09,TOR,SEA,5,3,1571.0,1496.3,0,0,0,0.6427,1,0.4421,0.1277
2024-04-09,ATL,NYM,6,5,1655.0,1547.5,0,0,0,0.6746,1,0.3936,0.1059
2024-04-09,KC,HOU,4,3,1523.7,1592.5,0,0,0,0.4841,1,0.7255,0.2662
2024-04-09,MIN,LAD,3,6,1590.8,1655.1,0,0,0,0.4892,0,0.6719,0.2394
2024-04-09,STL,PHI,3,0,1493.4,1604.2,0,0,0,0.4363,1,0.8294,0.3177
2024-04-09,TEX,ATH,3,4,1587.4,1400.8,0,0,0,0.7406,0,1.3493,0.5485
2024-04-09,COL,AZ,2,3,1410.3,1508.4,0,0,0,0.4507,0,0.599,0.2031
2024-04-09,LAA,TB,4,6,1482.2,1553.2,0,0,0,0.4816,0,0.6569,0.2319
2024-04-09,SF,WSH,3,5,1430.9,1446.3,0,0,0,0.5453,0,0.7881,0.2973
2024-04-09,SD,CHC,1,5,1584.4,1587.6,0,0,0,0.5592,0,0.8192,0.3127
2024-04-10,MIN,LAD,3,2,1577.7,1668.2,0,0,0,0.4592,1,0.7783,0.2925
2024-04-10,STL,PHI,3,4,1508.7,1588.9,0,0,0,0.471,0,0.6369,0.2219
2024-04-10,TOR,SEA,1,6,1577.8,1489.5,0,0,0,0.6562,0,1.0678,0.4307
2024-04-10,COL,AZ,3,5,1404.5,1514.2,0,0,0,0.4375,0,0.5754,0.1914
2024-04-10,SF,WSH,7,1,1418.7,1458.5,0,0,0,0.5175,1,0.6587,0.2328
2024-04-10,LAA,TB,2,4,1472.0,1563.4,0,0,0,0.4583,0,0.6131,0.2101
2024-04-10,CLE,CWS,7,6,1568.0,1343.3,0,0,0,0.7668,1,0.2656,0.0544
2024-04-10,SD,CHC,10,2,1566.0,1606.1,0,0,0,0.5172,1,0.6594,0.2331
2024-04-10,CIN,MIL,2,7,1529.0,1667.8,0,0,0,0.4054,0,0.5198,0.1643
2024-04-10,NYY,MIA,2,5,1602.0,1459.1,0,0,0,0.706,0,1.2243,0.4985
2024-04-10,BOS,BAL,5,7,1540.3,1628.6,0,0,0,0.4618,0,0.6195,0.2132
2024-04-10,KC,HOU,11,2,1530.7,1585.5,0,0,0,0.5002,1,0.6928,0.2498
2024-04-10,TEX,ATH,6,2,1577.2,1411.0,0,0,0,0.725,1,0.3216,0.0756
2024-04-11,ATL,NYM,4,16,1658.8,1543.7,0,0,0,0.6815,0,1.1441,0.4644
2024-04-11,KC,HOU,13,3,1553.1,1563.1,0,0,0,0.5516,1,0.5949,0.2011
2024-04-11,TEX,ATH,0,1,1583.7,1404.5,0,0,0,0.7351,0,1.3284,0.5404
2024-04-11,PHI,PIT,5,1,1595.1,1588.9,0,0,0,0.5698,1,0.5625,0.1851
2024-04-11,BOS,BAL,4,9,1530.8,1638.2,0,0,0,0.4401,0,0.58,0.1937
2024-04-12,DET,MIN,8,2,1550.3,1585.0,0,0,0,0.5233,1,0.6476,0.2272
2024-04-12,PHI,PIT,2,5,1608.4,1575.6,0,0,0,0.5989,0,0.9136,0.3587
2024-04-12,TB,SF,2,1,1572.8,1437.0,0,0,0,0.7,1,0.3567,0.09
2024-04-12,BAL,MIL,1,11,1652.7,1680.7,0,0,0,0.5311,0,0.7573,0.282
2024-04-12,TOR,COL,4,12,1553.8,1395.6,0,0,0,0.7187,0,1.2682,0.5165
2024-04-12,BOS,LAA,0,7,1516.2,1462.6,0,0,0,0.6212,0,0.9707,0.3859
2024-04-12,NYM,KC,6,1,1579.2,1573.9,0,0,0,0.5687,1,0.5644,0.186
2024-04-12,MIA,ATL,1,8,1478.8,1623.3,0,0,0,0.3992,0,0.5094,0.1593
2024-04-12,CWS,CIN,1,11,1341.2,1516.2,0,0,0,0.3671,0,0.4575,0.1348
2024-04-12,HOU,TEX,8,12,1542.3,1573.6,0,0,0,0.5273,0,0.7492,0.278
2024-04-12,ATH,WSH,2,1,1414.7,1440.2,0,0,0,0.5338,1,0.6277,0.2173
2024-04-12,SEA,CHC,4,2,1513.4,1585.4,0,0,0,0.4805,1,0.733,0.2699
2024-04-12,AZ,STL,6,9,1523.0,1502.5,0,0,0,0.5856,0,0.8808,0.3429
2024-04-12,LAD,SD,7,8,1660.9,1586.6,0,0,0,0.6423,0,1.0281,0.4126
2024-04-13,CLE,NYY,2,3,1570.1,1582.3,0,0,0,0.5491,0,0.7964,0.3015
2024-04-13,CLE,NYY,2,8,1562.4,1590.0,0,0,0,0.5314,0,0.7581,0.2824
2024-04-13,DET,MIN,5,11,1568.3,1567.0,0,0,0,0.5643,0,0.8308,0.3184
2024-04-13,DET,MIN,1,4,1545.7,1589.5,0,0,0,0.5129,0,0.7193,0.2631
2024-04-13,NYM,KC,7,11,1594.0,1559.1,0,0,0,0.6012,0,0.9193,0.3614
2024-04-13,CWS,CIN,0,5,1326.3,1531.0,0,0,0,0.3376,0,0.4119,0.114
2024-04-13,TOR,COL,5,3,1522.1,1427.3,0,0,0,0.6625,1,0.4117,0.1139
2024-04-13,HOU,TEX,9,2,1525.3,1590.5,0,0,0,0.4883,1,0.7169,0.2619
2024-04-13,PHI,PIT,4,3,1591.3,1592.7,0,0,0,0.5613,1,0.5775,0.1925
2024-04-13,BAL,MIL,5,11,1627.2,1706.2,0,0,0,0.4724,0,0.6394,0.2232
2024-04-13,ATH,WSH,1,3,1420.9,1433.9,0,0,0,0.5481,0,0.7943,0.3004
2024-04-13,BOS,LAA,7,2,1489.8,1489.0,0,0,0,0.5637,1,0.5733,0.1904
2024-04-13,TB,SF,2,11,1576.1,1433.7,0,0,0,0.7056,0,1.2227,0.4978
2024-04-13,MIA,ATL,5,1,1464.2,1637.9,0,0,0,0.3684,1,0.9986,0.3989
2024-04-13,AZ,STL,4,2,1506.3,1519.2,0,0,0,0.5483,1,0.601,0.2041
2024-04-13,LAD,SD,5,2,1651.8,1595.7,0,0,0,0.6237,1,0.4721,0.1416
2024-04-13,SEA,CHC,1,4,1524.6,1574.2,0,0,0,0.5061,0,0.7055,0.2562
2024-04-14,BOS,LAA,5,4,1504.9,1474.0,0,0,0,0.5969,1,0.516,0.1625
2024-04-14,PHI,PIT,2,9,1597.2,1586.8,0,0,0,0.5744,0,0.8543,0.33
2024-04-14,BAL,MIL,6,4,1609.7,1723.7,0,0,0,0.4327,1,0.8376,0.3218
2024-04-14,TOR,COL,5,0,1528.4,1421.1,0,0,0,0.6743,1,0.394,0.106
2024-04-14,NYM,KC,2,1,1574.1,1579.0,0,0,0,0.5573,1,0.5846,0.1959
2024-04-14,TB,SF,9,4,1543.3,1466.5,0,0,0,0.6449,1,0.4386,0.1261
2024-04-14,DET,MIN,4,3,1531.7,1603.6,0,0,0,0.4806,1,0.7327,0.2698
2024-04-14,MIA,ATL,7,9,1484.0,1618.1,0,0,0,0.4105,0,0.5285,0.1685
2024-04-14,CLE,NYY,8,7,1541.6,1610.7,0,0,0,0.4838,1,0.7261,0.2665
2024-04-14,HOU,TEX,8,5,1546.1,1569.7,0,0,0,0.536,1,0.6235,0.2153
2024-04-14,CWS,CIN,4,11,1316.6,1540.7,0,0,0,0.3193,0,0.3847,0.102
2024-04-14,ATH,WSH,7,6,1408.7,1446.2,0,0,0,0.5202,1,0.6536,0.2303
2024-04-14,SEA,CHC,2,3,1510.8,1588.0,0,0,0,0.4745,0,0.6434,0.2251
2024-04-14,AZ,STL,5,0,1515.9,1509.6,0,0,0,0.5699,1,0.5623,0.185
2024-04-14,LAD,SD,3,6,1661.1,1586.4,0,0,0,0.6428,0,1.0295,0.4132
2024-04-15,BOS,CLE,0,6,1510.0,1548.6,0,0,0,0.5189,0,0.7316,0.2692
2024-04-15,BAL,MIN,7,4,1621.9,1596.5,0,0,0,0.5909,1,0.5261,0.1674
2024-04-15,DET,TEX,0,1,1538.7,1557.2,0,0,0,0.5419,0,0.7806,0.2936
2024-04-15,PHI,COL,2,1,1572.7,1411.5,0,0,0,0.7211,1,0.327,0.0778
2024-04-15,MIA,SF,3,4,1476.0,1455.4,0,0,0,0.5857,0,0.8811,0.343
2024-04-15,TB,LAA,3,7,1554.4,1468.8,0,0,0,0.6536,0,1.06,0.4271
2024-04-15,TOR,NYY,3,1,1538.0,1603.8,0,0,0,0.4877,1,0.7182,0.2625
2024-04-15,NYM,PIT,6,3,1580.1,1611.4,0,0,0,0.5272,1,0.6401,0.2235
2024-04-15,CWS,KC,0,2,1306.3,1573.1,0,0,0,0.2825,0,0.3319,0.0798
2024-04-15,MIL,SD,3,7,1711.5,1604.6,0,0,0,0.674,0,1.1208,0.4543
2024-04-15,HOU,ATL,1,6,1558.6,1626.1,0,0,0,0.4856,0,0.6647,0.2358
2024-04-15,AZ,CHC,2,3,1530.7,1594.3,0,0,0,0.4901,0,0.6736,0.2402
2024-04-15,ATH,STL,1,3,1415.2,1494.9,0,0,0,0.4716,0,0.6379,0.2224
2024-04-15,SEA,CIN,9,3,1504.5,1551.1,0,0,0,0.5097,1,0.6738,0.2403
2024-04-15,LAD,WSH,4,6,1642.9,1439.7,0,0,0,0.7525,0,1.3961,0.5662
2024-04-16,DET,TEX,4,2,1531.2,1564.8,0,0,0,0.5245,1,0.6453,0.2261
2024-04-16,BAL,MIN,11,3,1632.5,1585.9,0,0,0,0.6137,1,0.4883,0.1492
2024-04-16,PHI,COL,5,0,1575.5,1408.6,0,0,0,0.7257,1,0.3207,0.0753
2024-04-16,MIA,SF,6,3,1467.7,1463.8,0,0,0,0.5672,1,0.5671,0.1873
2024-04-16,TB,LAA,7,6,1532.9,1490.2,0,0,0,0.6096,1,0.4949,0.1524
2024-04-16,TOR,NYY,5,4,1549.0,1592.8,0,0,0,0.513,1,0.6675,0.2372
2024-04-16,BOS,CLE,7,10,1490.0,1568.7,0,0,0,0.4728,0,0.6402,0.2235
2024-04-16,NYM,PIT,3,1,1592.8,1598.6,0,0,0,0.5562,1,0.5866,0.1969
2024-04-16,MIL,SD,3,6,1689.5,1626.6,0,0,0,0.6307,0,0.9962,0.3978
2024-04-16,HOU,ATL,2,6,1541.8,1642.9,0,0,0,0.4473,0,0.5929,0.2001
2024-04-16,AZ,CHC,12,11,1524.1,1600.8,0,0,0,0.475,1,0.7444,0.2756
2024-04-16,SEA,CIN,3,1,1523.1,1532.5,0,0,0,0.5523,1,0.5937,0.2005
2024-04-16,ATH,STL,2,3,1405.3,1504.7,0,0,0,0.4492,0,0.5963,0.2018
2024-04-16,LAD,WSH,6,2,1626.5,1456.1,0,0,0,0.7284,1,0.317,0.0738
2024-04-17,MIA,SF,1,3,1479.2,1452.2,0,0,0,0.5926,0,0.898,0.3512
2024-04-17,BAL,MIN,4,2,1647.9,1570.5,0,0,0,0.6454,1,0.4379,0.1257
2024-04-17,NYM,PIT,9,1,1602.2,1589.2,0,0,0,0.5773,1,0.5494,0.1787
2024-04-17,DET,TEX,4,5,1541.3,1554.7,0,0,0,0.5477,0,0.7934,0.3
2024-04-17,MIL,SD,1,0,1671.6,1644.5,0,0,0,0.5928,1,0.5229,0.1658
2024-04-17,HOU,ATL,4,5,1528.5,1656.3,0,0,0,0.4174,0,0.5403,0.1742
2024-04-17,CWS,KC,2,4,1301.8,1577.5,0,0,0,0.2753,0,0.322,0.0758
