date,gamePk,status,homeTeam,awayTeam,homeScore,awayScore,venueName,homeStartingPitcherId,homeStartingPitcherName,awayStartingPitcherId,awayStartingPitcherName
2025-05-03,778068,Final,STL,NYM,5,4,Busch Stadium,669467,Andre Pallante,656731,Tylor Megill
2025-05-04,778053,Final,STL,NYM,6,5,Busch Stadium,607200,Erick Fedde,694918,Blade Tidwell
2025-05-04,778062,Final,BAL,KC,6,11,Oriole Park at Camden Yards,502043,Kyle Gibson,547179,Michael Lorenzen
2025-05-04,778051,Final,PIT,SD,0,4,PNC Park,571760,Andrew Heaney,663568,Stephen Kolek
2025-05-04,778063,Final,BOS,MIN,4,5,Fenway Park,676979,Garrett Crochet,663978,Chris Paddack
2025-05-04,778057,Final,NYY,TB,5,7,Yankee Stadium,701542,Will Warren,671737,Taj Bradley
2025-05-04,778056,Final,TOR,CLE,4,5,Rogers Centre,670102,Bowden Francis,676440,Tanner Bibee
2025-05-04,778061,Final,MIA,ATH,2,3,loanDepot park,665795,Edward Cabrera,676664,JP Sears
2025-05-04,778059,Final,PHI,AZ,9,11,Citizens Bank Park,624133,Ranger Suárez,593958,Eduardo Rodriguez
2025-05-04,778055,Final,CWS,HOU,5,4,Rate Field,669060,Bryse Wilson,621121,Lance McCullers Jr.
2025-05-04,778054,Final,MIL,CHC,4,0,American Family Field,642547,Freddy Peralta,684007,Shota Imanaga
2025-05-04,778052,Final,TEX,SEA,8,1,Globe Life Field,594798,Jacob deGrom,688138,Logan Evans
2025-05-04,778048,Final,SF,COL,9,3,Oracle Park,657277,Logan Webb,608566,Germán Márquez
2025-05-04,778050,Final,LAA,DET,1,13,Angel Stadium,686799,Jack Kochanowicz,681857,Reese Olson
2025-05-04,778058,Final,CIN,WSH,1,4,Great American Ball Park,607259,Nick Martinez,669022,MacKenzie Gore
2025-05-04,778060,Final,ATL,LAD,4,3,Truist Park,693821,Bryce Elder,669160,Dustin May
2025-05-05,778047,Final,MIA,LAD,4,7,loanDepot park,645261,Sandy Alcantara,676263,Jack Dreyer
2025-05-05,778045,Final,NYY,SD,3,4,Yankee Stadium,607074,Carlos Rodón,601713,Nick Pivetta
2025-05-05,778049,Final,ATL,CIN,4,0,Truist Park,700363,AJ Smith-Shawver,663903,Brady Singer
2025-05-05,778044,Final,CHC,SF,9,2,Wrigley Field,571510,Matthew Boyd,694738,Landen Roupp
2025-05-05,778043,Final,KC,CWS,3,0,Kauffman Stadium,666142,Cole Ragans,681343,Shane Smith
2025-05-05,778042,Final,MIL,HOU,5,1,American Family Field,668964,Tobias Myers,669854,Ronel Blanco
2025-05-05,778036,Final,STL,PIT,6,3,Busch Stadium,571945,Miles Mikolas,669387,Carmen Mlodzinski
2025-05-05,778039,Final,AZ,NYM,4,5,Chase Field,669194,Ryne Nelson,656288,Griffin Canning
2025-05-05,778038,Final,ATH,SEA,7,6,Sutter Health Park,622663,Luis Severino,682243,Bryce Miller
2025-05-05,778046,Final,WSH,CLE,1,9,Nationals Park,695418,Brad Lord,594902,Ben Lively
2025-05-06,778026,Final,WSH,CLE,10,9,Nationals Park,663623,Jake Irvin,682847,Luis L. Ortiz
2025-05-06,778035,Final,MIA,LAD,5,4,loanDepot park,615698,Cal Quantrill,664062,Tony Gonsolin
2025-05-06,778037,Final,BOS,TEX,1,6,Fenway Park,608337,Lucas Giolito,543135,Nathan Eovaldi
2025-05-06,778040,Final,TB,PHI,4,8,George M. Steinbrenner Field,656876,Drew Rasmussen,554430,Zack Wheeler
2025-05-06,778041,Final,NYY,SD,12,3,Yankee Stadium,657376,Clarke Schmidt,650633,Michael King
2025-05-06,778034,Final,ATL,CIN,2,1,Truist Park,519242,Chris Sale,671096,Andrew Abbott
2025-05-06,778027,Final,CHC,SF,5,14,Wrigley Field,607067,Colin Rea,434378,Justin Verlander
2025-05-06,778028,Final,MIN,BAL,9,1,Target Field,641154,Pablo López,700249,Cade Povich
2025-05-06,778033,Final,KC,CWS,4,3,Kauffman Stadium,607625,Seth Lugo,680732,Sean Burke
2025-05-06,778031,Final,MIL,HOU,4,3,American Family Field,694477,Chad Patrick,669713,Hayden Wesneski
2025-05-06,778030,Final,STL,PIT,2,1,Busch Stadium,669461,Matthew Liberatore,694973,Paul Skenes
2025-05-06,778025,Final,LAA,TOR,8,3,Angel Stadium,542881,Tyler Anderson,570632,José Ureña
2025-05-06,778032,Final,AZ,NYM,5,1,Chase Field,668678,Zac Gallen,656849,David Peterson
2025-05-06,778024,Final,ATH,SEA,3,5,Sutter Health Park,605488,Jeffrey Springs,676106,Emerson Hancock
2025-05-06,778029,Final,COL,DET,1,11,Coors Field,685299,Tanner Gordon,672456,Keider Montero
2025-05-07,778022,Final,WSH,CLE,6,8,Nationals Park,647336,Michael Soroka,671106,Logan Allen
2025-05-07,778015,Final,MIL,HOU,1,9,American Family Field,682990,Quinn Priester,664285,Framber Valdez
2025-05-07,778016,Final,STL,PIT,5,0,Busch Stadium,543243,Sonny Gray,656605,Mitch Keller
2025-05-07,778020,Final,CHC,SF,1,3,Wrigley Field,676962,Ben Brown,592662,Robbie Ray
2025-05-07,778010,Final,ATH,SEA,5,6,Sutter Health Park,680684,Gunnar Hoglund,693433,Bryan Woo
2025-05-07,778014,Final,AZ,NYM,1,7,Chase Field,518876,Merrill Kelly,673540,Kodai Senga
2025-05-07,778017,Final,MIA,LAD,1,10,loanDepot park,678368,Valente Bellozo,689017,Landon Knack
2025-05-07,778018,Final,BOS,TEX,6,4,Fenway Park,656557,Tanner Houck,641816,Tyler Mahle
2025-05-07,778021,Final,TB,PHI,0,7,George M. Steinbrenner Field,669358,Shane Baz,650911,Cristopher Sánchez
2025-05-07,778019,Final,NYY,SD,4,3,Yankee Stadium,608331,Max Fried,656302,Dylan Cease
2025-05-07,778023,Final,ATL,CIN,3,4,Truist Park,656550,Grant Holmes,668881,Hunter Greene
2025-05-07,778011,Final,MIN,BAL,5,2,Target Field,680573,Simeon Woods Richardson,450203,Charlie Morton
2025-05-07,778012,Final,KC,CWS,2,1,Kauffman Stadium,608379,Michael Wacha,686563,Jonathan Cannon
2025-05-07,778013,Final,COL,DET,6,8,Coors Field,801403,Chase Dollander,695549,Jackson Jobe
2025-05-07,778009,Final,LAA,TOR,5,4,Angel Stadium,579328,Yusei Kikuchi,621244,José Berríos
2025-05-08,778007,Final,MIN,BAL,5,2,Target Field,641927,Bailey Ober,665152,Dean Kremer
2025-05-08,778006,Final,BOS,TEX,5,0,Fenway Park,678394,Brayan Bello,683004,Jack Leiter
2025-05-08,778008,Final,KC,CWS,10,0,Kauffman Stadium,663460,Kris Bubic,663436,Davis Martin
2025-05-08,778004,Final,COL,DET,2,10,Coors Field,607536,Kyle Freeland,663554,Casey Mize
2025-05-08,778005,Final,TB,PHI,6,7,George M. Steinbrenner Field,686752,Ryan Pepiot,666200,Jesús Luzardo
2025-05-08,778003,Final,ATL,CIN,5,4,Truist Park,680885,Spencer Schwellenbach,666157,Nick Lodolo
2025-05-08,778000,Final,LAA,TOR,5,8,Angel Stadium,667755,José Soriano,605135,Chris Bassitt
2025-05-08,777999,Final,AZ,LAD,5,3,Chase Field,694297,Brandon Pfaadt,808967,Yoshinobu Yamamoto
2025-05-09,777996,Final,DET,TEX,2,1,Comerica Park,669373,Tarik Skubal,571578,Patrick Corbin
2025-05-09,777998,Final,PIT,ATL,3,2,PNC Park,663559,Bailey Falter,693821,Bryce Elder
2025-05-09,777995,Final,WSH,STL,0,10,Nationals Park,680730,Mitchell Parker,607200,Erick Fedde
2025-05-09,778002,Final,TB,MIL,4,3,George M. Steinbrenner Field,641793,Zack Littell,500779,Jose Quintana
2025-05-09,778001,Final,NYM,CHC,7,2,Citi Field,605280,Clay Holmes,592791,Jameson Taillon
2025-05-09,777997,Final,CLE,PHI,6,0,Progressive Field,668909,Gavin Williams,605400,Aaron Nola
2025-05-09,777990,Final,KC,BOS,2,1,Kauffman Stadium,547179,Michael Lorenzen,690928,Hunter Dobbins
2025-05-09,777991,Final,CWS,MIA,6,2,Rate Field,669060,Bryse Wilson,676974,Max Meyer
2025-05-09,777989,Final,HOU,CIN,3,0,Daikin Park,686613,Hunter Brown,607259,Nick Martinez
2025-05-09,777992,Final,MIN,SF,3,1,Target Field,663978,Chris Paddack,663855,Jordan Hicks
2025-05-09,777993,Final,COL,SD,9,13,Coors Field,622608,Antonio Senzatela,681190,Randy Vásquez
2025-05-09,777986,Final,LAA,BAL,1,4,Angel Stadium,543294,Kyle Hendricks,608372,Tomoyuki Sugano
2025-05-09,777988,Final,AZ,LAD,11,14,Chase Field,593958,Eduardo Rodriguez,808963,Roki Sasaki
2025-05-09,777984,Final,SEA,TOR,3,6,T-Mobile Park,622491,Luis Castillo,592332,Kevin Gausman
2025-05-09,777994,Final,ATH,NYY,2,10,Sutter Health Park,674370,Osvaldo Bido,701542,Will Warren
2025-05-10,777980,Final,WSH,STL,2,4,Nationals Park,592866,Trevor Williams,669467,Andre Pallante
2025-05-10,777985,Final,PIT,ATL,2,3,PNC Park,571760,Andrew Heaney,700363,AJ Smith-Shawver
2025-05-10,777972,Final,ATH,NYY,11,7,Sutter Health Park,676664,JP Sears,607074,Carlos Rodón
2025-05-10,777981,Final,TB,MIL,3,2,George M. Steinbrenner Field,671737,Taj Bradley,668964,Tobias Myers
2025-05-10,777987,Final,DET,TEX,3,10,Comerica Park,656427,Jack Flaherty,594798,Jacob deGrom
2025-05-10,777983,Final,CLE,PHI,1,7,Progressive Field,676440,Tanner Bibee,624133,Ranger Suárez
2025-05-10,777979,Final,HOU,CIN,9,13,Daikin Park,621121,Lance McCullers Jr.,663903,Brady Singer
2025-05-10,777977,Final,KC,BOS,1,10,Kauffman Stadium,666142,Cole Ragans,676979,Garrett Crochet
2025-05-10,777978,Final,CWS,MIA,1,3,Rate Field,681343,Shane Smith,665795,Edward Cabrera
2025-05-10,777982,Final,NYM,CHC,5,6,Citi Field,656731,Tylor Megill,641745,Brad Keller
2025-05-10,777974,Final,MIN,SF,2,1,Target Field,657746,Joe Ryan,657277,Logan Webb
2025-05-10,777975,Final,AZ,LAD,3,0,Chase Field,669203,Corbin Burnes,669160,Dustin May
2025-05-10,777976,Final,COL,SD,0,21,Coors Field,687134,Bradley Blalock,663568,Stephen Kolek
2025-05-10,777973,Final,LAA,BAL,5,2,Angel Stadium,686799,Jack Kochanowicz,502043,Kyle Gibson
2025-05-10,777970,Final,SEA,TOR,3,6,T-Mobile Park,688138,Logan Evans,670102,Bowden Francis
2025-05-11,777968,Final,NYM,CHC,6,2,Citi Field,656288,Griffin Canning,571510,Matthew Boyd
2025-05-11,777962,Final,WSH,STL,1,6,Nationals Park,669022,MacKenzie Gore,571945,Miles Mikolas
2025-05-11,777967,Final,PIT,ATL,4,3,PNC Park,669387,Carmen Mlodzinski,519242,Chris Sale
2025-05-11,777969,Final,DET,TEX,1,6,Comerica Park,681857,Reese Olson,543135,Nathan Eovaldi
2025-05-11,777964,Final,TB,MIL,2,4,George M. Steinbrenner Field,656876,Drew Rasmussen,694477,Chad Patrick
2025-05-11,777963,Final,HOU,CIN,6,0,Daikin Park,669854,Ronel Blanco,695534,Chase Petty
2025-05-11,777965,Final,KC,BOS,1,3,Kauffman Stadium,607625,Seth Lugo,608337,Lucas Giolito
2025-05-11,777956,Final,MIN,SF,7,6,Target Field,641154,Pablo López,694738,Landen Roupp
2025-05-11,777966,Final,CWS,MIA,4,2,Rate Field,680732,Sean Burke,645261,Sandy Alcantara
2025-05-11,777955,Final,COL,SD,9,3,Coors Field,608566,Germán Márquez,601713,Nick Pivetta
2025-05-11,777957,Final,ATH,NYY,2,12,Sutter Health Park,622663,Luis Severino,642232,Ryan Yarbrough
2025-05-11,777961,Final,LAA,BAL,3,7,Angel Stadium,542881,Tyler Anderson,621107,Zach Eflin
2025-05-11,777954,Final,AZ,LAD,1,8,Chase Field,668678,Zac Gallen,664062,Tony Gonsolin
2025-05-11,777958,Final,SEA,TOR,1,9,T-Mobile Park,682243,Bryce Miller,570632,José Ureña
2025-05-11,777971,Final,CLE,PHI,0,3,Progressive Field,682847,Luis L. Ortiz,554430,Zack Wheeler
2025-05-12,777960,Final,CLE,MIL,5,0,Progressive Field,594902,Ben Lively,642547,Freddy Peralta
2025-05-12,777951,Final,DET,BOS,14,2,Comerica Park,695549,Jackson Jobe,656557,Tanner Houck
2025-05-12,777953,Final,PHI,STL,2,3,Citizens Bank Park,650911,Cristopher Sánchez,669461,Matthew Liberatore
2025-05-12,777950,Final,NYM,PIT,4,3,Citi Field,656849,David Peterson,694973,Paul Skenes
2025-05-12,777959,Final,ATL,WSH,4,3,Truist Park,656550,Grant Holmes,663623,Jake Irvin
2025-05-12,777952,Final,CHC,MIA,5,2,Wrigley Field,607067,Colin Rea,615698,Cal Quantrill
2025-05-12,777949,Final,TEX,COL,2,1,Globe Life Field,641816,Tyler Mahle,801403,Chase Dollander
2025-05-12,777948,Final,HOU,KC,5,7,Daikin Park,687473,Ryan Gusto,608379,Michael Wacha
2025-05-12,777947,Final,SD,LAA,5,9,Petco Park,650633,Michael King,579328,Yusei Kikuchi
2025-05-12,777941,Final,SEA,NYY,5,11,T-Mobile Park,676106,Emerson Hancock,657376,Clarke Schmidt
2025-05-12,777939,Final,SF,AZ,1,2,Oracle Park,434378,Justin Verlander,518876,Merrill Kelly
2025-05-13,777944,Final,CLE,MIL,2,0,Progressive Field,671106,Logan Allen,682990,Quinn Priester
2025-05-13,777940,Final,DET,BOS,10,9,Comerica Park,663947,Tyler Holton,678394,Brayan Bello
2025-05-13,777945,Final,CIN,CWS,1,5,Great American Ball Park,671096,Andrew Abbott,686563,Jonathan Cannon
2025-05-13,777935,Final,TOR,TB,9,11,Rogers Centre,621244,José Berríos,669358,Shane Baz
2025-05-13,777943,Final,NYM,PIT,2,1,Citi Field,673540,Kodai Senga,656605,Mitch Keller
2025-05-13,777942,Final,ATL,WSH,5,2,Truist Park,680885,Spencer Schwellenbach,647336,Michael Soroka
2025-05-13,777936,Final,CHC,MIA,5,4,Wrigley Field,676962,Ben Brown,678368,Valente Bellozo
2025-05-13,777934,Final,TEX,COL,4,1,Globe Life Field,683004,Jack Leiter,607536,Kyle Freeland
2025-05-13,777931,Final,HOU,KC,2,1,Daikin Park,664285,Framber Valdez,663460,Kris Bubic
2025-05-13,777932,Final,SD,LAA,6,4,Petco Park,656302,Dylan Cease,667755,José Soriano
2025-05-13,777926,Final,SEA,NYY,2,1,T-Mobile Park,693433,Bryan Woo,608331,Max Fried
2025-05-13,777930,Final,SF,AZ,10,6,Oracle Park,592662,Robbie Ray,694297,Brandon Pfaadt
2025-05-13,777937,Final,LAD,ATH,1,11,Dodger Stadium,689017,Landon Knack,605488,Jeffrey Springs
2025-05-13,777938,Final,BAL,MIN,6,8,Oriole Park at Camden Yards,694646,Chayce McDermott,680573,Simeon Woods Richardson
2025-05-13,777933,Final,PHI,STL,7,14,Citizens Bank Park,605400,Aaron Nola,543243,Sonny Gray
2025-05-14,777924,Final,BAL,MIN,3,6,Oriole Park at Camden Yards,665152,Dean Kremer,641927,Bailey Ober
2025-05-14,777922,Final,PHI,STL,2,1,Citizens Bank Park,666200,Jesús Luzardo,607200,Erick Fedde
2025-05-14,777925,Final,CLE,MIL,5,9,Progressive Field,668909,Gavin Williams,701656,Logan Henderson
2025-05-14,777916,Final,SF,AZ,7,8,Oracle Park,663855,Jordan Hicks,593958,Eduardo Rodriguez
2025-05-14,777915,Final,SEA,NYY,2,3,T-Mobile Park,622491,Luis Castillo,701542,Will Warren
2025-05-14,777927,Final,DET,BOS,6,5,Comerica Park,669373,Tarik Skubal,690928,Hunter Dobbins
2025-05-14,777923,Final,TOR,TB,3,1,Rogers Centre,605135,Chris Bassitt,686752,Ryan Pepiot
2025-05-14,777919,Final,NYM,PIT,0,4,Citi Field,605280,Clay Holmes,663559,Bailey Falter
2025-05-14,777928,Final,CIN,CWS,2,4,Great American Ball Park,666157,Nick Lodolo,663436,Davis Martin
2025-05-14,777929,Final,ATL,WSH,4,5,Truist Park,693821,Bryce Elder,680730,Mitchell Parker
2025-05-14,777921,Final,CHC,MIA,1,3,Wrigley Field,592791,Jameson Taillon,677960,Ryan Weathers
2025-05-14,777918,Final,TEX,COL,8,3,Globe Life Field,571578,Patrick Corbin,622608,Antonio Senzatela
2025-05-14,777920,Final,HOU,KC,4,3,Daikin Park,676467,Colton Gordon,547179,Michael Lorenzen
2025-05-14,777914,Final,SD,LAA,5,1,Petco Park,681190,Randy Vásquez,543294,Kyle Hendricks
2025-05-14,777917,Final,LAD,ATH,9,3,Dodger Stadium,808967,Yoshinobu Yamamoto,680684,Gunnar Hoglund
2025-05-15,777909,Final,ATL,WSH,5,2,Truist Park,700363,AJ Smith-Shawver,592866,Trevor Williams
2025-05-15,777911,Final,BAL,MIN,0,4,Oriole Park at Camden Yards,608372,Tomoyuki Sugano,663978,Chris Paddack
2025-05-15,777912,Final,CIN,CWS,7,1,Great American Ball Park,607259,Nick Martinez,669060,Bryse Wilson
2025-05-15,777913,Final,TOR,TB,3,8,Rogers Centre,592332,Kevin Gausman,641793,Zack Littell
2025-05-15,777910,Final,TEX,HOU,1,0,Globe Life Field,594798,Jacob deGrom,686613,Hunter Brown
2025-05-15,777946,Final,LAD,ATH,19,2,Dodger Stadium,669422,Matt Sauer,674370,Osvaldo Bido
2025-05-16,777900,Final,CHC,CWS,13,3,Wrigley Field,690990,Cade Horton,681343,Shane Smith
2025-05-16,777902,Final,CIN,CLE,5,4,Great American Ball Park,663903,Brady Singer,676440,Tanner Bibee
2025-05-16,777905,Final,PHI,PIT,8,4,Citizens Bank Park,624133,Ranger Suárez,571760,Andrew Heaney
2025-05-16,777907,Final,BAL,WSH,3,4,Oriole Park at Camden Yards,700249,Cade Povich,669022,MacKenzie Gore
2025-05-16,777904,Final,NYY,NYM,6,2,Yankee Stadium,607074,Carlos Rodón,656731,Tylor Megill
2025-05-16,777906,Final,TOR,DET,4,5,Rogers Centre,670102,Bowden Francis,656427,Jack Flaherty
2025-05-16,777908,Final,BOS,ATL,2,4,Fenway Park,676979,Garrett Crochet,519242,Chris Sale
2025-05-16,777903,Final,MIA,TB,9,4,loanDepot park,676974,Max Meyer,671737,Taj Bradley
2025-05-16,777901,Final,KC,STL,3,10,Kauffman Stadium,666142,Cole Ragans,669467,Andre Pallante
2025-05-16,777895,Final,TEX,HOU,3,6,Globe Life Field,543135,Nathan Eovaldi,621121,Lance McCullers Jr.
2025-05-16,777898,Final,MIL,MIN,0,3,American Family Field,694477,Chad Patrick,657746,Joe Ryan
2025-05-16,777897,Final,AZ,COL,8,0,Chase Field,669203,Corbin Burnes,687223,Carson Palmquist
2025-05-16,777896,Final,SD,SEA,1,5,Petco Park,663568,Stephen Kolek,688138,Logan Evans
2025-05-16,777899,Final,LAD,LAA,2,6,Dodger Stadium,669160,Dustin May,686799,Jack Kochanowicz
2025-05-16,777891,Final,SF,ATH,9,1,Oracle Park,657277,Logan Webb,676664,JP Sears
2025-05-17,777888,Final,NYY,NYM,2,3,Yankee Stadium,657376,Clarke Schmidt,656288,Griffin Canning
2025-05-17,777881,Final,CHC,CWS,7,3,Wrigley Field,571510,Matthew Boyd,680732,Sean Burke
2025-05-17,777886,Final,TOR,DET,2,1,Rogers Centre,641778,Eric Lauer,681857,Reese Olson
2025-05-17,777890,Final,BAL,WSH,6,10,Oriole Park at Camden Yards,502043,Kyle Gibson,663623,Jake Irvin
2025-05-17,777889,Final,MIA,TB,0,4,loanDepot park,645261,Sandy Alcantara,656876,Drew Rasmussen
2025-05-17,777894,Final,PHI,PIT,5,2,Citizens Bank Park,554430,Zack Wheeler,669387,Carmen Mlodzinski
2025-05-17,777892,Final,CIN,CLE,4,1,Great American Ball Park,608718,Brent Suter,677944,Slade Cecconi
2025-05-17,777882,Final,TEX,HOU,5,1,Globe Life Field,641816,Tyler Mahle,669854,Ronel Blanco
2025-05-17,777885,Final,KC,STL,0,1,Kauffman Stadium,702070,Noah Cameron,571945,Miles Mikolas
2025-05-17,777893,Final,BOS,ATL,7,6,Fenway Park,608337,Lucas Giolito,656550,Grant Holmes
2025-05-17,777883,Final,MIL,MIN,0,7,American Family Field,668964,Tobias Myers,641154,Pablo López
2025-05-17,777887,Final,AZ,COL,12,14,Chase Field,668678,Zac Gallen,608566,Germán Márquez
2025-05-17,777875,Final,SD,SEA,1,4,Petco Park,601713,Nick Pivetta,676106,Emerson Hancock
2025-05-17,777879,Final,SF,ATH,1,0,Oracle Park,694738,Landen Roupp,622663,Luis Severino
2025-05-17,777884,Final,LAD,LAA,9,11,Dodger Stadium,477132,Clayton Kershaw,542881,Tyler Anderson
2025-05-18,777869,Final,TEX,HOU,3,4,Globe Life Field,683004,Jack Leiter,664285,Framber Valdez
2025-05-18,777873,Final,BAL,WSH,4,10,Oriole Park at Camden Yards,621107,Zach Eflin,647336,Michael Soroka
2025-05-18,777880,Final,PHI,PIT,1,0,Citizens Bank Park,690953,Mick Abel,694973,Paul Skenes
2025-05-18,777876,Final,BOS,ATL,4,10,Fenway Park,678394,Brayan Bello,680885,Spencer Schwellenbach
2025-05-18,777871,Final,TOR,DET,2,3,Rogers Centre,621244,José Berríos,695549,Jackson Jobe
2025-05-18,777874,Final,CIN,CLE,3,1,Great American Ball Park,671096,Andrew Abbott,682847,Luis L. Ortiz
2025-05-18,777877,Final,MIA,TB,5,1,loanDepot park,615698,Cal Quantrill,669358,Shane Baz
2025-05-18,777864,Final,KC,STL,2,1,Kauffman Stadium,608379,Michael Wacha,669461,Matthew Liberatore
2025-05-18,777865,Final,MIL,MIN,5,2,American Family Field,642547,Freddy Peralta,805673,Zebby Matthews
2025-05-18,777872,Final,CHC,CWS,6,2,Wrigley Field,607067,Colin Rea,686563,Jonathan Cannon
2025-05-18,777867,Final,SF,ATH,3,2,Oracle Park,434378,Justin Verlander,605488,Jeffrey Springs
2025-05-18,777870,Final,AZ,COL,1,0,Chase Field,518876,Merrill Kelly,801403,Chase Dollander
2025-05-18,777866,Final,LAD,LAA,4,6,Dodger Stadium,664062,Tony Gonsolin,579328,Yusei Kikuchi
2025-05-18,777868,Final,SD,SEA,1,6,Petco Park,650633,Michael King,693433,Bryan Woo
2025-05-18,777878,Final,NYY,NYM,8,2,Yankee Stadium,608331,Max Fried,656849,David Peterson
2025-05-19,777859,Final,PIT,CIN,1,7,PNC Park,656605,Mitch Keller,666157,Nick Lodolo
2025-05-19,777863,Final,MIA,CHC,8,7,loanDepot park,665795,Edward Cabrera,676962,Ben Brown
2025-05-19,777856,Final,BOS,NYM,3,1,Fenway Park,690928,Hunter Dobbins,673540,Kodai Senga
2025-05-19,777858,Final,TB,HOU,3,4,George M. Steinbrenner Field,686752,Ryan Pepiot,676467,Colton Gordon
2025-05-19,777861,Final,MIN,CLE,6,5,Target Field,657746,Joe Ryan,,
2025-05-19,777857,Final,CWS,SEA,1,5,Rate Field,663436,Davis Martin,622491,Luis Castillo
2025-05-19,777860,Final,MIL,BAL,5,4,American Family Field,642239,Rob Zastryzny,665152,Dean Kremer
2025-05-19,777862,Final,STL,DET,11,4,Busch Stadium,543243,Sonny Gray,674944,Sean Guenther
2025-05-19,777852,Final,COL,PHI,3,9,Coors Field,607536,Kyle Freeland,650911,Cristopher Sánchez
2025-05-19,777855,Final,SF,KC,1,3,Oracle Park,592662,Robbie Ray,663460,Kris Bubic
2025-05-19,777853,Final,ATH,LAA,3,4,Sutter Health Park,669372,J.T. Ginn,667755,José Soriano
2025-05-19,777854,Final,LAD,AZ,5,9,Dodger Stadium,676263,Jack Dreyer,694297,Brandon Pfaadt
2025-05-20,777847,Final,PIT,CIN,1,0,PNC Park,663559,Bailey Falter,607259,Nick Martinez
2025-05-20,777850,Final,MIA,CHC,1,14,loanDepot park,677960,Ryan Weathers,592791,Jameson Taillon
2025-05-20,777851,Final,BOS,NYM,2,0,Fenway Park,621111,Walker Buehler,605280,Clay Holmes
2025-05-20,777841,Final,WSH,ATL,5,3,Nationals Park,680730,Mitchell Parker,675911,Spencer Strider
2025-05-20,777848,Final,TB,HOU,3,2,George M. Steinbrenner Field,641793,Zack Littell,687888,Brandon Walter
2025-05-20,777849,Final,NYY,TEX,5,2,Yankee Stadium,701542,Will Warren,571578,Patrick Corbin
2025-05-20,777845,Final,TOR,SD,3,0,Rogers Centre,605135,Chris Bassitt,656302,Dylan Cease
2025-05-20,777846,Final,CWS,SEA,1,0,Rate Field,605288,Adrian Houser,668984,Casey Legumina
2025-05-20,777844,Final,MIL,BAL,5,2,American Family Field,701656,Logan Henderson,669211,Keegan Akin
2025-05-20,777840,Final,STL,DET,4,5,Busch Stadium,607200,Erick Fedde,669373,Tarik Skubal
2025-05-20,777842,Final,COL,PHI,4,7,Coors Field,622608,Antonio Senzatela,666200,Jesús Luzardo
2025-05-20,777836,Final,SF,KC,3,2,Oracle Park,806185,Hayden Birdsong,547179,Michael Lorenzen
2025-05-20,777843,Final,ATH,LAA,5,7,Sutter Health Park,680684,Gunnar Hoglund,543294,Kyle Hendricks
2025-05-20,777838,Final,LAD,AZ,4,3,Dodger Stadium,808967,Yoshinobu Yamamoto,669194,Ryne Nelson
2025-05-20,777839,Final,MIN,CLE,0,6,Target Field,657746,Joe Ryan,677944,Slade Cecconi
2025-05-21,777834,Final,PIT,CIN,3,1,PNC Park,571760,Andrew Heaney,663903,Brady Singer
2025-05-21,777832,Final,TB,HOU,8,4,George M. Steinbrenner Field,671737,Taj Bradley,686613,Hunter Brown
2025-05-21,777833,Final,MIA,CHC,1,2,loanDepot park,676974,Max Meyer,690990,Cade Horton
2025-05-21,777826,Final,MIL,BAL,4,8,American Family Field,694477,Chad Patrick,608372,Tomoyuki Sugano
2025-05-21,777827,Final,STL,DET,1,5,Busch Stadium,669467,Andre Pallante,676428,Brant Hurter
2025-05-21,777830,Final,CWS,SEA,5,6,Rate Field,681343,Shane Smith,688138,Logan Evans
2025-05-21,777819,Final,SF,KC,4,8,Oracle Park,657277,Logan Webb,663738,Daniel Lynch IV
2025-05-21,777829,Final,MIN,CLE,1,5,Target Field,663978,Chris Paddack,668909,Gavin Williams
2025-05-21,777831,Final,BOS,NYM,1,5,Fenway Park,676979,Garrett Crochet,656731,Tylor Megill
2025-05-21,777835,Final,NYY,TEX,4,3,Yankee Stadium,642232,Ryan Yarbrough,594798,Jacob deGrom
2025-05-21,777837,Final,TOR,SD,14,0,Rogers Centre,592332,Kevin Gausman,681190,Randy Vásquez
2025-05-21,777823,Final,COL,PHI,5,9,Coors Field,687223,Carson Palmquist,592836,Taijuan Walker
2025-05-21,777828,Final,ATH,LAA,5,10,Sutter Health Park,676664,JP Sears,686799,Jack Kochanowicz
2025-05-21,777824,Final,LAD,AZ,3,1,Dodger Stadium,669160,Dustin May,669203,Corbin Burnes
2025-05-21,777825,Final,WSH,ATL,3,6,Nationals Park,663623,Jake Irvin,660761,José Suarez
2025-05-22,777818,Final,NYY,TEX,1,0,Yankee Stadium,607074,Carlos Rodón,543135,Nathan Eovaldi
2025-05-22,777816,Final,TOR,SD,7,6,Rogers Centre,670102,Bowden Francis,663568,Stephen Kolek
2025-05-22,777817,Final,COL,PHI,0,2,Coors Field,608566,Germán Márquez,624133,Ranger Suárez
2025-05-22,777812,Final,ATH,LAA,5,10,Sutter Health Park,622663,Luis Severino,542881,Tyler Anderson
2025-05-22,777821,Final,DET,CLE,0,7,Comerica Park,656427,Jack Flaherty,676440,Tanner Bibee
2025-05-22,777814,Final,PIT,MIL,5,8,PNC Park,681347,Mike Burrows,650644,Aaron Civale
2025-05-22,777820,Final,WSH,ATL,8,7,Nationals Park,592866,Trevor Williams,700363,AJ Smith-Shawver
2025-05-22,777822,Final,HOU,SEA,9,2,Daikin Park,621121,Lance McCullers Jr.,669923,George Kirby
