pitcher_id,date,rolling_fip,starts_in_window
573186,2023-04-23,2.56,4
573186,2023-04-28,3.79,5
573186,2023-05-03,3.69,6
573186,2023-05-08,3.61,7
573186,2023-05-14,3.56,7
573186,2023-05-19,3.93,7
573186,2023-05-24,4.03,7
573186,2023-05-29,4.42,7
573186,2023-06-04,3.36,7
573186,2023-06-09,3.29,7
573186,2023-06-15,3.36,7
573186,2023-06-20,3.47,7
573186,2023-06-25,3.04,7
573186,2023-07-01,3.12,7
573186,2023-07-06,2.63,7
573186,2023-07-15,3.14,7
573186,2023-07-20,3.14,7
573186,2023-07-26,3.54,7
573186,2023-07-31,4.0,7
573186,2023-09-23,4.4,7
573186,2023-09-28,4.31,7
592332,2023-04-06,1.44,1
592332,2023-04-12,1.69,2
592332,2023-04-17,2.52,3
592332,2023-04-23,3.55,4
592332,2023-04-29,2.8,5
592332,2023-05-04,2.29,6
592332,2023-05-10,2.55,7
592332,2023-05-16,2.39,7
592332,2023-05-21,2.57,7
592332,2023-05-26,2.43,7
592332,2023-06-01,1.92,7
592332,2023-06-06,2.05,7
592332,2023-06-11,2.28,7
592332,2023-06-16,2.57,7
592332,2023-06-21,3.22,7
592332,2023-06-27,3.11,7
592332,2023-07-02,2.64,7
592332,2023-07-08,2.4,7
592332,2023-07-22,2.58,7
592332,2023-07-28,3.75,7
592332,2023-08-03,3.34,7
592332,2023-08-09,2.91,7
592332,2023-08-16,2.77,7
592332,2023-08-23,3.65,7
592332,2023-08-28,3.91,7
592332,2023-09-03,4.0,7
592332,2023-09-09,3.11,7
592332,2023-09-14,2.92,7
592332,2023-09-20,3.92,7
592332,2023-09-26,3.96,7
592351,2023-04-09,6.11,1
592351,2023-04-15,5.94,2
592351,2023-04-21,5.48,3
592351,2023-04-26,6.27,4
592351,2023-05-02,5.76,5
592351,2023-05-08,6.14,6
592351,2023-05-13,5.61,7
592351,2023-05-20,4.95,7
592351,2023-05-26,4.46,7
592351,2023-06-02,4.35,7
592351,2023-06-07,3.62,7
592351,2023-06-18,3.33,7
592351,2023-06-24,2.96,7
592351,2023-06-30,3.2,7
592351,2023-07-05,3.56,7
592351,2023-07-14,3.81,7
592351,2023-07-19,4.48,7
592351,2023-07-24,4.54,7
592351,2023-08-05,4.83,7
592351,2023-08-11,4.33,7
592351,2023-08-16,3.65,7
592351,2023-08-22,3.71,7
592351,2023-08-28,3.58,7
592351,2023-09-03,3.17,7
592351,2023-09-10,3.52,7
592351,2023-09-15,3.97,7
592351,2023-09-20,4.71,7
592351,2023-09-25,6.27,7
592767,2023-04-10,7.34,1
592767,2023-04-16,4.1,2
592767,2023-04-21,4.64,3
592767,2023-04-26,3.31,4
592767,2023-05-01,3.13,5
592767,2023-05-06,3.41,6
592767,2023-05-12,3.71,7
592767,2023-05-17,3.09,7
592767,2023-05-23,3.29,7
592767,2023-05-28,3.19,7
592767,2023-06-03,3.78,7
592767,2023-06-08,4.28,7
592767,2023-06-14,4.44,7
592767,2023-06-19,4.92,7
592767,2023-06-28,5.28,7
592767,2023-07-03,6.19,7
592767,2023-07-08,6.01,7
592767,2023-07-17,6.95,7
592767,2023-08-02,6.73,7
592767,2023-08-07,7.21,7
592767,2023-08-22,7.14,7
592767,2023-10-01,7.96,7
592789,2023-04-08,1.27,1
592789,2023-04-14,4.87,2
592789,2023-04-19,4.33,3
592789,2023-04-25,4.72,4
592789,2023-04-30,4.96,5
592789,2023-05-09,4.67,6
592789,2023-05-15,4.72,7
592789,2023-05-20,5.31,7
592789,2023-05-26,4.29,7
592789,2023-05-31,4.58,7
592789,2023-06-07,5.58,7
592789,2023-07-31,6.03,7
592789,2023-08-05,6.34,7
592789,2023-08-10,7.23,7
592789,2023-08-16,6.94,7
592789,2023-08-22,7.88,7
592789,2023-08-27,7.83,7
592791,2023-04-09,3.02,1
592791,2023-04-15,1.94,2
592791,2023-05-04,1.84,3
592791,2023-05-09,2.39,4
592791,2023-05-15,3.62,5
592791,2023-05-20,3.72,6
592791,2023-05-27,4.92,7
592791,2023-06-02,4.66,7
592791,2023-06-07,4.8,7
592791,2023-06-13,6.06,7
592791,2023-06-18,6.4,7
592791,2023-06-27,6.09,7
592791,2023-07-02,6.33,7
592791,2023-07-07,5.32,7
592791,2023-07-18,5.28,7
592791,2023-07-23,5.62,7
592791,2023-07-29,4.7,7
592791,2023-08-03,4.2,7
592791,2023-08-08,3.94,7
592791,2023-08-13,3.58,7
592791,2023-08-18,3.94,7
592791,2023-08-23,4.21,7
592791,2023-08-28,4.1,7
592791,2023-09-03,4.69,7
592791,2023-09-08,5.33,7
592791,2023-09-13,4.67,7
592791,2023-09-22,5.28,7
592791,2023-09-27,4.63,7
592826,2023-04-08,8.2,1
592826,2023-04-13,7.77,2
592826,2023-04-18,5.29,3
592826,2023-04-23,5.08,4
592826,2023-04-29,4.07,5
592826,2023-05-04,3.7,6
592826,2023-05-27,4.0,7
592836,2023-04-09,6.04,1
592836,2023-04-14,5.16,2
592836,2023-04-19,4.27,3
592836,2023-04-26,4.58,4
592836,2023-05-01,5.16,5
592836,2023-05-07,6.2,6
592836,2023-05-12,5.72,7
592836,2023-05-17,5.11,7
592836,2023-05-21,5.31,7
592836,2023-05-26,5.51,7
592836,2023-06-01,5.52,7
592836,2023-06-06,5.55,7
592836,2023-06-11,4.11,7
592836,2023-06-16,3.99,7
592836,2023-06-23,3.76,7
592836,2023-06-29,3.75,7
592836,2023-07-05,3.46,7
592836,2023-07-15,3.41,7
592836,2023-07-20,3.0,7
592836,2023-07-25,3.32,7
592836,2023-07-31,3.43,7
592836,2023-08-06,4.0,7
592836,2023-08-12,4.19,7
592836,2023-08-22,5.44,7
592836,2023-08-28,5.05,7
592836,2023-09-04,4.88,7
592836,2023-09-11,5.09,7
592836,2023-09-17,5.21,7
592836,2023-09-22,5.17,7
592836,2023-09-30,4.7,7
592866,2023-04-08,7.87,1
592866,2023-04-14,4.72,2
592866,2023-04-21,4.57,3
592866,2023-04-27,4.58,4
592866,2023-05-02,4.75,5
592866,2023-05-07,4.34,6
592866,2023-05-13,4.82,7
592866,2023-05-18,4.2,7
592866,2023-05-24,4.68,7
592866,2023-05-29,5.23,7
592866,2023-06-04,5.53,7
592866,2023-06-11,5.92,7
592866,2023-06-16,6.21,7
592866,2023-06-21,6.09,7
592866,2023-06-26,5.66,7
592866,2023-07-02,6.13,7
592866,2023-07-07,6.33,7
592866,2023-07-14,5.77,7
592866,2023-07-19,5.48,7
592866,2023-07-25,5.87,7
592866,2023-07-30,5.43,7
592866,2023-08-08,6.45,7
592866,2023-08-13,6.6,7
592866,2023-08-20,6.88,7
592866,2023-08-27,6.94,7
592866,2023-09-02,6.51,7
592866,2023-09-10,7.41,7
592866,2023-09-16,7.99,7
592866,2023-09-29,7.75,7
593334,2023-04-10,5.41,1
593334,2023-04-15,6.53,2
593334,2023-04-21,3.48,3
593334,2023-04-26,4.42,4
593334,2023-05-01,5.38,5
593334,2023-05-06,4.61,6
593334,2023-05-11,4.41,7
593334,2023-05-16,4.21,7
593334,2023-05-29,3.74,7
593334,2023-06-04,4.71,7
593334,2023-06-10,4.29,7
593334,2023-06-16,3.73,7
593334,2023-06-22,4.65,7
593334,2023-06-28,6.36,7
593334,2023-07-03,5.5,7
593334,2023-07-09,5.26,7
593334,2023-07-18,4.93,7
593334,2023-07-25,5.04,7
593958,2023-04-05,4.96,1
593958,2023-04-12,7.17,2
593958,2023-04-18,5.52,3
593958,2023-04-23,3.94,4
593958,2023-04-29,3.4,5
593958,2023-05-04,3.62,6
593958,2023-05-10,3.22,7
593958,2023-05-17,2.82,7
593958,2023-05-23,2.37,7
593958,2023-05-28,2.15,7
593958,2023-07-05,2.72,7
593958,2023-07-14,3.27,7
593958,2023-07-19,2.92,7
593958,2023-07-25,3.01,7
593958,2023-08-02,3.35,7
593958,2023-08-08,2.92,7
593958,2023-08-13,3.22,7
593958,2023-08-20,3.37,7
593958,2023-08-26,2.86,7
593958,2023-09-01,3.61,7
593958,2023-09-07,3.69,7
593958,2023-09-13,4.01,7
593958,2023-09-18,4.31,7
593958,2023-09-24,5.17,7
593958,2023-10-01,4.79,7
594798,2023-04-05,3.0,1
594798,2023-04-11,1.51,2
594798,2023-04-17,1.17,3
594798,2023-04-23,1.24,4
594798,2023-04-28,1.36,5
594835,2023-04-08,6.67,1
594835,2023-04-19,4.77,2
594835,2023-04-25,3.33,3
594835,2023-04-30,3.87,4
594835,2023-05-06,4.28,5
594835,2023-05-12,4.12,6
594835,2023-05-17,4.31,7
594835,2023-05-23,4.41,7
594835,2023-05-28,4.28,7
594902,2023-05-24,3.27,1
594902,2023-05-30,4.64,2
594902,2023-06-04,3.85,3
594902,2023-06-09,4.71,4
594902,2023-06-14,5.33,5
594902,2023-06-20,4.88,6
594902,2023-07-09,5.46,7
594902,2023-07-16,5.36,7
594902,2023-07-21,5.23,7
594902,2023-07-26,5.63,7
594902,2023-08-01,5.17,7
596001,2023-08-15,1.27,1
596001,2023-08-20,0.84,2
596001,2023-08-31,2.58,3
596133,2023-04-25,5.94,1
596133,2023-05-01,7.38,2
596133,2023-05-09,6.27,3
596133,2023-05-14,7.18,4
596133,2023-05-20,6.09,5
596133,2023-05-25,5.86,6
596133,2023-05-31,5.27,7
596133,2023-06-06,5.29,7
596133,2023-06-12,4.81,7
596133,2023-06-18,4.96,7
596133,2023-06-23,4.41,7
596133,2023-06-28,5.06,7
596133,2023-07-03,4.97,7
596133,2023-07-08,5.61,7
596133,2023-07-18,6.24,7
596133,2023-07-23,6.55,7
596133,2023-07-29,7.13,7
596133,2023-08-03,7.37,7
596133,2023-08-08,7.14,7
596133,2023-08-13,6.76,7
596133,2023-08-29,7.04,7
596133,2023-09-16,6.89,7
596133,2023-09-22,6.3,7
596133,2023-09-28,5.3,7
596295,2023-04-08,6.77,1
596295,2023-04-14,5.8,2
596295,2023-04-19,6.62,3
596295,2023-04-24,7.43,4
596295,2023-04-30,6.6,5
596295,2023-05-06,6.27,6
596295,2023-05-12,5.73,7
596295,2023-05-17,5.47,7
596295,2023-05-23,5.82,7
596295,2023-05-28,5.79,7
596295,2023-06-03,5.55,7
596295,2023-06-09,6.01,7
596295,2023-06-14,7.14,7
596295,2023-06-19,6.93,7
596295,2023-06-25,7.49,7
596295,2023-06-30,6.88,7
596295,2023-07-07,5.68,7
596295,2023-07-14,5.49,7
596295,2023-07-19,5.18,7
596295,2023-07-25,4.12,7
596295,2023-07-31,4.09,7
596295,2023-08-06,3.34,7
596295,2023-08-11,3.45,7
596295,2023-08-16,3.78,7
596295,2023-08-23,3.94,7
596295,2023-08-28,4.31,7
601713,2023-04-10,7.87,1
601713,2023-04-15,4.97,2
601713,2023-04-21,5.7,3
601713,2023-04-28,5.1,4
601713,2023-05-03,5.21,5
601713,2023-05-09,5.39,6
601713,2023-05-16,5.75,7
601713,2023-07-31,5.44,7
601713,2023-08-09,5.63,7
601713,2023-08-15,5.54,7
601713,2023-09-06,5.43,7
601713,2023-09-12,5.72,7
601713,2023-09-17,4.91,7
601713,2023-09-23,4.36,7
601713,2023-09-29,3.72,7
605135,2023-04-07,18.87,1
605135,2023-04-13,10.77,2
605135,2023-04-18,7.7,3
605135,2023-04-24,6.08,4
605135,2023-04-30,5.59,5
605135,2023-05-05,5.66,6
605135,2023-05-12,5.29,7
605135,2023-05-17,3.82,7
605135,2023-05-22,3.25,7
605135,2023-05-27,4.01,7
605135,2023-06-02,4.77,7
605135,2023-06-07,4.29,7
605135,2023-06-13,4.0,7
605135,2023-06-18,4.74,7
605135,2023-06-23,5.16,7
605135,2023-06-29,5.84,7
605135,2023-07-04,4.63,7
605135,2023-07-09,4.16,7
605135,2023-07-15,4.84,7
605135,2023-07-20,4.55,7
605135,2023-07-25,3.46,7
605135,2023-07-31,3.66,7
605135,2023-08-06,3.42,7
605135,2023-08-12,3.97,7
605135,2023-08-19,3.92,7
605135,2023-08-25,3.86,7
605135,2023-08-30,4.64,7
605135,2023-09-05,4.67,7
605135,2023-09-11,4.0,7
605135,2023-09-16,4.25,7
605135,2023-09-22,4.29,7
605135,2023-09-28,4.06,7
605154,2023-05-12,0.27,1
605154,2023-05-22,1.13,2
605154,2023-05-30,0.57,3
605154,2023-06-06,3.77,4
605154,2023-06-10,4.27,5
605154,2023-06-11,3.7,6
605154,2023-06-16,3.77,7
605154,2023-09-23,4.44,7
605154,2023-09-26,6.27,7
605182,2023-04-08,3.07,1
605182,2023-04-14,3.56,2
605182,2023-04-19,3.76,3
605182,2023-04-25,5.08,4
605182,2023-04-30,5.36,5
605182,2023-05-06,5.45,6
605182,2023-05-11,5.14,7
605182,2023-05-17,5.53,7
605182,2023-06-02,5.51,7
605182,2023-06-08,5.19,7
605182,2023-06-14,5.0,7
605182,2023-07-29,4.57,7
605182,2023-08-04,4.08,7
605182,2023-08-09,4.37,7
605182,2023-08-16,3.88,7
605182,2023-08-22,3.61,7
605182,2023-08-27,4.36,7
605182,2023-09-02,3.34,7
605182,2023-09-08,3.6,7
605182,2023-09-13,3.46,7
605182,2023-09-18,3.15,7
605182,2023-09-24,3.2,7
605182,2023-09-30,4.04,7
605200,2023-04-08,5.47,1
605200,2023-05-27,6.48,2
605200,2023-06-01,5.64,3
605200,2023-06-07,4.63,4
605200,2023-06-13,3.75,5
605200,2023-06-18,4.2,6
605200,2023-06-23,4.06,7
605200,2023-06-28,3.99,7
605200,2023-07-04,3.36,7
605200,2023-07-09,3.91,7
605200,2023-07-18,4.26,7
605200,2023-08-26,5.37,7
605200,2023-09-01,5.1,7
605200,2023-09-06,4.85,7
605200,2023-09-11,4.9,7
605200,2023-09-16,5.41,7
605200,2023-09-26,4.75,7
605288,2023-05-13,1.77,1
605288,2023-05-19,3.85,2
605288,2023-05-24,3.27,3
605288,2023-05-30,3.12,4
605288,2023-06-04,3.27,5
605288,2023-06-09,3.56,6
605288,2023-06-29,3.64,7
605288,2023-07-05,4.33,7
605288,2023-07-16,4.09,7
605288,2023-07-22,4.47,7
605288,2023-07-28,4.51,7
605288,2023-08-03,4.78,7
605288,2023-08-09,4.47,7
605288,2023-08-15,4.49,7
605288,2023-08-20,3.67,7
605288,2023-08-27,3.62,7
605288,2023-09-14,4.14,7
605288,2023-09-20,3.89,7
605288,2023-09-26,3.41,7
605288,2023-10-01,3.81,7
605397,2023-04-29,3.47,1
605397,2023-05-07,8.07,2
605397,2023-05-13,6.19,3
605397,2023-05-20,6.11,4
605397,2023-05-26,5.81,5
605397,2023-06-01,4.88,6
605397,2023-06-06,4.7,7
605397,2023-06-13,4.31,7
605397,2023-06-18,3.4,7
605397,2023-06-23,3.59,7
605397,2023-06-29,2.88,7
605397,2023-07-04,2.51,7
605397,2023-07-09,2.66,7
605397,2023-07-18,2.55,7
605397,2023-07-23,2.68,7
605397,2023-07-28,2.93,7
605400,2023-04-05,6.27,1
605400,2023-04-11,3.68,2
605400,2023-04-16,3.59,3
605400,2023-04-21,3.55,4
605400,2023-04-28,4.05,5
605400,2023-05-03,3.9,6
605400,2023-05-09,3.95,7
605400,2023-05-14,3.82,7
605400,2023-05-20,4.14,7
605400,2023-05-25,4.01,7
605400,2023-05-31,4.64,7
605400,2023-06-05,4.59,7
605400,2023-06-10,4.55,7
605400,2023-06-15,4.53,7
605400,2023-06-22,4.31,7
605400,2023-06-28,4.07,7
605400,2023-07-04,4.83,7
605400,2023-07-09,3.9,7
605400,2023-07-18,4.24,7
605400,2023-07-23,4.01,7
605400,2023-07-29,4.15,7
605400,2023-08-04,4.47,7
605400,2023-08-10,4.89,7
605400,2023-08-16,4.04,7
605400,2023-08-21,4.56,7
605400,2023-08-27,4.33,7
605400,2023-09-02,4.27,7
605400,2023-09-09,4.33,7
605400,2023-09-15,4.1,7
605400,2023-09-20,3.8,7
605400,2023-09-26,3.61,7
605483,2023-04-06,-0.19,1
605483,2023-04-12,4.02,2
605483,2023-04-18,6.12,3
605483,2023-04-25,5.99,4
605483,2023-05-01,6.18,5
605483,2023-05-06,5.54,6
605483,2023-05-12,5.44,7
605483,2023-05-19,5.86,7
605483,2023-05-25,5.86,7
605483,2023-05-31,5.11,7
605483,2023-06-05,4.61,7
605483,2023-06-11,3.94,7
605483,2023-06-17,3.67,7
605483,2023-06-22,3.12,7
605483,2023-06-28,2.47,7
605483,2023-07-03,1.96,7
605483,2023-07-08,1.84,7
605483,2023-07-15,1.65,7
605483,2023-07-20,1.66,7
605483,2023-07-25,2.19,7
605483,2023-07-30,2.68,7
605483,2023-08-05,3.08,7
605483,2023-08-11,3.35,7
605483,2023-08-16,3.69,7
605483,2023-08-22,4.27,7
605483,2023-08-28,4.45,7
605483,2023-09-02,4.0,7
605483,2023-09-08,3.73,7
605483,2023-09-13,3.7,7
605483,2023-09-19,3.18,7
605483,2023-09-25,2.75,7
605488,2023-04-08,-0.23,1
605488,2023-04-13,1.27,2
605513,2023-04-06,5.84,1
605513,2023-04-13,6.52,2
605513,2023-04-19,4.58,3
605513,2023-04-25,5.23,4
605513,2023-04-30,5.1,5
605513,2023-05-06,5.32,6
605540,2023-04-07,3.27,1
605540,2023-08-06,3.09,2
605540,2023-08-12,3.64,3
605540,2023-08-18,3.93,4
605540,2023-08-25,4.66,5
605540,2023-08-30,4.42,6
605540,2023-09-05,4.07,7
605540,2023-09-11,3.9,7
605540,2023-09-17,3.65,7
605540,2023-09-23,3.49,7
607067,2023-04-18,3.97,1
607067,2023-04-24,4.11,2
607067,2023-04-30,5.31,3
607067,2023-05-06,5.35,4
607067,2023-05-14,5.18,5
607067,2023-05-23,5.38,6
607067,2023-05-28,5.09,7
607067,2023-06-03,5.44,7
607067,2023-06-08,5.63,7
607067,2023-06-14,4.63,7
607067,2023-06-20,4.35,7
607067,2023-06-26,4.49,7
607067,2023-07-02,3.98,7
607067,2023-07-08,4.18,7
607067,2023-07-19,4.16,7
607067,2023-07-24,4.03,7
607067,2023-07-30,4.5,7
607067,2023-08-04,4.88,7
607067,2023-09-02,5.45,7
607067,2023-09-08,6.04,7
607067,2023-09-29,6.12,7
607074,2023-07-14,6.08,1
607074,2023-07-19,5.4,2
607074,2023-07-26,7.16,3
607074,2023-08-01,6.27,4
607074,2023-08-06,6.93,5
607074,2023-08-22,7.38,6
607074,2023-08-27,7.06,7
607074,2023-09-01,6.92,7
607074,2023-09-07,7.04,7
607074,2023-09-12,6.17,7
607074,2023-09-17,6.33,7
607074,2023-09-24,5.05,7
607192,2023-06-03,3.27,1
607192,2023-06-09,2.96,2
607192,2023-06-14,3.72,3
607192,2023-06-20,4.22,4
607192,2023-06-25,4.77,5
607192,2023-07-01,3.83,6
607192,2023-07-07,3.66,7
607192,2023-07-15,3.64,7
607192,2023-07-20,3.85,7
607192,2023-07-25,3.12,7
607192,2023-07-31,2.56,7
607192,2023-08-14,2.25,7
607192,2023-08-19,2.64,7
607192,2023-08-26,2.69,7
607192,2023-09-01,2.65,7
607192,2023-09-06,2.29,7
607192,2023-09-11,2.11,7
607192,2023-09-16,2.68,7
607192,2023-09-22,2.83,7
607192,2023-09-27,2.9,7
607259,2023-04-07,4.55,1
607259,2023-04-13,5.75,2
607259,2023-04-19,6.67,3
607259,2023-08-02,5.46,4
607259,2023-08-08,5.0,5
607259,2023-09-17,4.87,6
607259,2023-09-23,4.43,7
607259,2023-09-29,4.34,7
607536,2023-04-06,3.44,1
607536,2023-04-11,3.03,2
607536,2023-04-17,4.29,3
607536,2023-04-22,4.82,4
607536,2023-04-28,5.57,5
607536,2023-05-03,5.46,6
607536,2023-05-08,4.91,7
607536,2023-05-14,5.2,7
607536,2023-05-20,5.0,7
607536,2023-05-25,4.57,7
607536,2023-05-30,4.05,7
607536,2023-06-04,4.5,7
607536,2023-06-10,4.49,7
607536,2023-06-15,4.65,7
607536,2023-06-23,4.55,7
607536,2023-06-28,5.74,7
607536,2023-07-04,5.92,7
607536,2023-07-09,6.22,7
607536,2023-07-28,5.55,7
607536,2023-08-02,5.35,7
607536,2023-08-08,6.21,7
607536,2023-08-13,6.37,7
607536,2023-08-19,6.06,7
607536,2023-08-25,5.47,7
607536,2023-08-30,5.67,7
607536,2023-09-05,6.08,7
607536,2023-09-11,6.14,7
607536,2023-09-16,5.61,7
607625,2023-04-09,3.13,1
607625,2023-04-15,3.35,2
607625,2023-04-21,3.09,3
607625,2023-04-27,2.74,4
607625,2023-05-03,3.67,5
607625,2023-05-10,3.86,6
607625,2023-05-16,3.92,7
607625,2023-06-20,4.11,7
607625,2023-06-25,3.86,7
607625,2023-06-30,4.1,7
607625,2023-07-05,4.01,7
607625,2023-07-16,3.1,7
607625,2023-07-21,3.3,7
607625,2023-07-26,3.35,7
607625,2023-07-31,3.54,7
607625,2023-08-07,3.79,7
607625,2023-08-13,4.06,7
607625,2023-08-18,4.58,7
607625,2023-08-23,4.58,7
607625,2023-08-29,4.04,7
607625,2023-09-03,3.94,7
607625,2023-09-09,3.57,7
607625,2023-09-15,3.98,7
607625,2023-09-20,3.93,7
607625,2023-09-26,3.84,7
607644,2023-09-18,8.07,1
607644,2023-09-23,6.37,2
607644,2023-09-29,5.69,3
607968,2023-05-04,5.74,1
607968,2023-05-09,7.13,2
607968,2023-05-15,7.25,3
608331,2023-04-17,2.07,1
608331,2023-04-23,1.83,2
608331,2023-04-28,2.4,3
608331,2023-05-05,2.07,4
608331,2023-08-04,3.04,5
608331,2023-08-09,2.58,6
608331,2023-08-14,2.6,7
608331,2023-08-20,2.73,7
608331,2023-08-26,3.37,7
608331,2023-09-01,3.48,7
608331,2023-09-07,3.39,7
608331,2023-09-12,2.97,7
608331,2023-09-21,3.55,7
608337,2023-04-07,2.07,1
608337,2023-04-12,4.82,2
608337,2023-04-18,3.87,3
608337,2023-04-23,3.32,4
608337,2023-04-28,4.2,5
608337,2023-05-04,3.67,6
608337,2023-05-09,3.8,7
608337,2023-05-14,3.95,7
608337,2023-05-20,3.49,7
608337,2023-05-25,3.78,7
608337,2023-05-30,4.62,7
608337,2023-06-06,4.61,7
608337,2023-06-11,4.81,7
608337,2023-06-17,4.61,7
608337,2023-06-23,4.92,7
608337,2023-06-28,4.87,7
608337,2023-07-04,4.83,7
608337,2023-07-09,4.08,7
608337,2023-07-18,3.81,7
608337,2023-07-23,5.02,7
608337,2023-07-28,4.96,7
608337,2023-08-02,5.12,7
608337,2023-08-08,6.51,7
608337,2023-08-15,6.32,7
608337,2023-08-22,6.62,7
608337,2023-08-28,6.49,7
608337,2023-09-04,6.19,7
608337,2023-09-09,7.7,7
608337,2023-09-15,7.55,7
608337,2023-09-20,5.53,7
608337,2023-09-26,5.87,7
608337,2023-10-01,6.99,7
608344,2023-04-08,6.02,1
608344,2023-04-13,4.77,2
608344,2023-06-10,5.4,3
608344,2023-06-16,4.21,4
608344,2023-06-26,5.59,5
608344,2023-07-02,5.07,6
608344,2023-07-07,5.1,7
608344,2023-08-12,4.38,7
608344,2023-08-19,4.03,7
608344,2023-08-25,4.07,7
608344,2023-09-01,4.61,7
608379,2023-04-08,6.27,1
608379,2023-04-14,3.35,2
608379,2023-04-20,4.74,3
608379,2023-04-26,4.3,4
608379,2023-05-02,4.33,5
608379,2023-05-09,4.23,6
608379,2023-05-15,4.1,7
608379,2023-05-21,3.19,7
608379,2023-05-27,3.5,7
608379,2023-06-02,3.05,7
608379,2023-06-07,3.41,7
608379,2023-06-14,3.01,7
608379,2023-06-19,2.78,7
608379,2023-07-01,3.5,7
608379,2023-08-15,3.85,7
608379,2023-08-21,3.89,7
608379,2023-08-27,3.92,7
608379,2023-09-01,4.06,7
608379,2023-09-06,4.51,7
608379,2023-09-12,5.07,7
608379,2023-09-18,5.09,7
608379,2023-09-24,4.8,7
608379,2023-09-30,4.93,7
608566,2023-04-04,1.6,1
608566,2023-04-10,5.65,2
608566,2023-04-26,4.43,3
608638,2023-09-06,1.27,1
608638,2023-09-12,1.77,2
608638,2023-09-22,2.27,3
608638,2023-09-30,4.09,4
615698,2023-04-08,6.05,1
615698,2023-04-14,4.3,2
615698,2023-04-19,4.74,3
615698,2023-04-24,4.1,4
615698,2023-05-01,4.59,5
615698,2023-05-07,4.66,6
615698,2023-05-13,4.51,7
615698,2023-05-19,4.67,7
615698,2023-05-24,5.2,7
615698,2023-05-30,5.1,7
615698,2023-06-30,5.39,7
615698,2023-07-05,5.1,7
615698,2023-09-01,5.12,7
615698,2023-09-07,5.2,7
615698,2023-09-12,4.4,7
615698,2023-09-18,4.42,7
615698,2023-09-23,4.42,7
615698,2023-09-29,4.46,7
621076,2023-04-09,5.07,1
621076,2023-04-14,8.54,2
621076,2023-05-13,9.04,3
621076,2023-05-21,7.3,4
621076,2023-05-26,6.58,5
621076,2023-05-31,5.97,6
621076,2023-06-06,5.93,7
621076,2023-06-12,5.96,7
621076,2023-06-17,5.12,7
621076,2023-06-23,4.06,7
621107,2023-04-07,1.87,1
621107,2023-04-23,2.54,2
621107,2023-04-28,2.27,3
621107,2023-05-04,3.7,4
621107,2023-05-09,2.88,5
621107,2023-05-14,3.18,6
621107,2023-05-20,3.47,7
621107,2023-05-25,3.86,7
621107,2023-05-31,4.01,7
621107,2023-06-06,4.02,7
621107,2023-06-12,3.12,7
621107,2023-06-17,3.43,7
621107,2023-06-23,3.15,7
621107,2023-06-28,3.32,7
621107,2023-07-04,2.76,7
621107,2023-07-09,2.28,7
621107,2023-07-16,2.49,7
621107,2023-07-21,2.8,7
621107,2023-07-26,2.66,7
621107,2023-08-01,2.65,7
621107,2023-08-08,1.94,7
621107,2023-08-13,2.22,7
621107,2023-08-19,3.18,7
621107,2023-08-25,3.32,7
621107,2023-08-30,3.17,7
621107,2023-09-05,3.29,7
621107,2023-09-10,3.5,7
621107,2023-09-15,3.61,7
621107,2023-09-21,3.61,7
621107,2023-09-26,2.6,7
621112,2023-06-04,1.77,1
621112,2023-06-10,4.05,2
621112,2023-06-15,3.27,3
621112,2023-06-21,3.32,4
621112,2023-06-27,3.0,5
621112,2023-07-02,3.24,6
621112,2023-07-17,3.38,7
621112,2023-07-22,3.53,7
621112,2023-07-29,3.51,7
621112,2023-08-05,3.32,7
621112,2023-08-11,3.16,7
621112,2023-08-16,3.86,7
621112,2023-08-21,3.37,7
621112,2023-08-27,3.34,7
621112,2023-09-02,3.2,7
621112,2023-09-08,2.93,7
621112,2023-09-13,3.58,7
621112,2023-09-19,4.61,7
621112,2023-09-26,3.95,7
621244,2023-04-08,1.86,1
621244,2023-04-14,3.06,2
621244,2023-04-19,2.31,3
621244,2023-04-25,2.62,4
621244,2023-05-01,2.26,5
621244,2023-05-06,3.12,6
621244,2023-05-13,3.19,7
621244,2023-05-18,3.79,7
621244,2023-05-23,3.69,7
621244,2023-05-28,4.2,7
621244,2023-06-03,4.35,7
621244,2023-06-08,4.65,7
621244,2023-06-14,4.42,7
621244,2023-06-19,4.25,7
621244,2023-06-24,4.18,7
621244,2023-06-30,4.26,7
621244,2023-07-06,4.55,7
621244,2023-07-14,4.18,7
621244,2023-07-19,4.15,7
621244,2023-07-24,3.72,7
621244,2023-07-30,4.34,7
621244,2023-08-05,3.95,7
621244,2023-08-11,3.9,7
621244,2023-08-18,3.85,7
621244,2023-08-24,4.01,7
621244,2023-08-29,4.59,7
621244,2023-09-04,5.39,7
621244,2023-09-10,5.24,7
621244,2023-09-15,5.06,7
621244,2023-09-21,4.53,7
621244,2023-09-27,4.05,7
621381,2023-04-10,2.52,1
621381,2023-04-15,1.94,2
621381,2023-04-20,3.1,3
621381,2023-04-27,2.97,4
621381,2023-05-02,2.73,5
621381,2023-05-23,2.53,6
621381,2023-06-03,2.84,7
621381,2023-06-12,2.84,7
621381,2023-10-01,3.48,7
621383,2023-06-25,5.18,1
621383,2023-06-30,4.53,2
621389,2023-07-30,1.94,1
621389,2023-08-05,2.64,2
621389,2023-08-10,3.82,3
