pitcher_id,name,team,ip,era,fip,k,bb,hbp,hr,games_started
673513,Yuki Matsui,San Diego Padres,62.7,3.73,3.92,69,27,0,8,0
681799,Ethan Roberts,Chicago Cubs,26.7,3.71,3.92,26,10,1,3,0
592791,Jameson Taillon,Chicago Cubs,165.3,3.27,3.93,125,33,1,21,28
642701,Dennis Santana,Pittsburgh Pirates,27.3,6.26,3.94,19,10,1,2,0
663903,Brady Singer,Cincinnati Reds,179.7,3.71,3.94,170,54,10,22,32
605400,Aaron Nola,Philadelphia Phillies,199.3,3.57,3.95,197,50,3,30,33
608648,Tyler Duffey,Bravos de Leon,9.0,5.0,3.95,10,8,1,0,0
623149,Paul Sewald,Detroit Tigers,39.7,4.31,3.95,43,10,3,6,0
663554,Casey Mize,Detroit Tigers,102.3,4.49,3.95,78,29,2,11,20
666157,Nick Lodolo,Cincinnati Reds,115.3,4.76,3.95,122,37,18,13,21
552640,Andrew Kittredge,Baltimore Orioles,70.7,2.8,3.96,67,20,0,10,0
605397,Joe Musgrove,San Diego Padres,99.7,3.88,3.96,101,23,10,14,19
666205,Kyle Muller,Oakland Athletics,49.3,4.01,3.96,36,10,1,6,0
686752,Ryan Pepiot,Tampa Bay Rays,130.0,3.6,3.96,142,48,7,17,26
656638,Alex Lange,Kansas City Royals,18.7,4.34,3.97,21,17,2,0,0
669372,J.T. Ginn,Athletics,34.0,4.24,3.97,29,9,2,4,6
672582,Angel Zerpa,Milwaukee Brewers,53.7,3.86,3.97,49,19,2,6,0
663941,Tristan Beck,San Francisco Giants,16.0,1.69,3.98,14,4,1,2,1
605488,Jeffrey Springs,Athletics,33.0,3.27,3.99,37,11,1,5,7
667297,Tommy Nance,Toronto Blue Jays,22.0,4.09,3.99,19,9,1,2,0
571656,Buck Farmer,Louisville Bats,71.0,3.04,4.0,70,29,7,7,1
598286,Nick Ramirez,Tecos de los Dos Laredos,13.3,6.08,4.0,5,7,0,0,0
664076,Garrett Cleavinger,Tampa Bay Rays,60.0,3.75,4.0,71,31,7,6,0
680744,Ty Madden,Detroit Tigers,23.0,4.3,4.0,17,8,1,2,1
641360,Phil Bickford,Toledo Mud Hens,8.3,8.64,4.01,6,1,1,1,0
656240,Scott Blewett,Memphis Redbirds,20.3,1.77,4.01,18,8,1,2,0
672860,Prelander Berroa,Chicago White Sox,19.0,3.32,4.01,26,13,1,2,0
683003,Jared Jones,Pittsburgh Pirates,121.7,4.14,4.01,132,39,5,18,22
592454,Tommy Kahnle,Detroit Tigers,42.7,2.11,4.02,46,19,2,5,0
694813,Gavin Stone,Los Angeles Dodgers,140.3,3.53,4.02,116,37,2,18,25
547001,Cody Poteet,Norfolk Tides,24.3,2.22,4.03,16,8,1,2,4
605130,Scott Barlow,Cincinnati Reds,55.0,4.25,4.03,68,31,4,6,0
656353,Tucker Davidson,Lehigh Valley IronPigs,4.7,0.0,4.03,1,2,0,0,0
693312,Kyle Nicolas,Pittsburgh Pirates,54.7,3.95,4.03,55,31,4,4,0
592773,Ryne Stanek,St. Louis Cardinals,39.0,4.38,4.04,44,17,2,5,0
571760,Andrew Heaney,Los Angeles Dodgers,160.0,4.28,4.05,159,41,12,23,31
665625,Elvis Peguero,Charlotte Knights,51.3,2.98,4.05,47,27,2,4,0
678692,Ronny Henriquez,Miami Marlins,19.3,3.26,4.05,15,5,2,2,1
681432,Luke Little,Chicago Cubs,26.0,3.46,4.06,28,18,4,1,1
601713,Nick Pivetta,San Diego Padres,145.7,4.14,4.07,172,36,1,28,26
664776,Jake Cousins,New York Yankees,38.0,2.37,4.07,53,20,5,5,0
687377,Orlando Ribalta,Washington Nationals,3.3,13.5,4.07,3,2,1,0,0
605135,Chris Bassitt,Toronto Blue Jays,171.0,4.16,4.08,168,70,16,18,31
656605,Mitch Keller,Pittsburgh Pirates,178.0,4.25,4.08,166,50,15,23,31
669358,Shane Baz,Baltimore Orioles,79.3,3.06,4.08,69,27,4,9,14
676282,Joey Cantillo,Cleveland Guardians,38.7,4.89,4.08,44,15,0,6,8
700669,Gordon Graceffo,St. Louis Cardinals,7.7,4.7,4.08,6,2,0,1,1
506433,Yu Darvish,San Diego Padres,81.7,3.31,4.09,78,22,3,12,16
683627,Anthony Molina,Gwinnett Stripers,59.7,6.79,4.09,41,22,2,5,1
573204,Caleb Thielbar,Chicago Cubs,47.3,5.32,4.1,53,24,0,6,0
593576,Héctor Neris,Kansas City Royals,44.0,3.89,4.1,46,26,1,4,0
665896,José Marte,Binghamton Rumble Ponies,19.3,2.33,4.1,14,10,1,1,0
671737,Taj Bradley,Minnesota Twins,138.0,4.11,4.1,154,47,3,22,25
641771,Chad Kuhl,Gwinnett Stripers,53.3,5.06,4.11,54,25,6,5,1
669461,Matthew Liberatore,St. Louis Cardinals,86.0,4.4,4.11,76,28,2,11,6
608723,Austin Voth,Seattle Mariners,61.0,3.69,4.12,61,18,3,9,0
677960,Ryan Weathers,New York Yankees,86.7,3.63,4.12,80,24,9,11,16
680573,Simeon Woods Richardson,Minnesota Twins,133.7,4.17,4.12,117,48,3,16,28
605463,Tayler Scott,Gwinnett Stripers,68.7,2.23,4.13,71,35,4,7,1
661563,Luis Gil,New York Yankees,151.7,3.5,4.14,171,77,8,18,29
657514,Brennan Bernardino,Colorado Rockies,51.0,4.06,4.15,56,22,6,6,3
660896,Jorge Alcala,Buffalo Bisons,58.3,3.24,4.15,58,20,3,8,0
669854,Ronel Blanco,Houston Astros,167.3,2.8,4.15,166,68,2,22,29
642547,Freddy Peralta,New York Mets,173.7,3.68,4.16,200,68,10,26,32
663372,Ryan Feltner,Colorado Rockies,162.3,4.49,4.16,138,52,7,20,30
669721,Davis Daniel,Louisville Bats,30.3,6.23,4.16,28,6,1,5,6
681867,Cooper Criswell,Seattle Mariners,99.3,4.08,4.16,73,31,7,10,18
664948,Anthony Misiewicz,Louisville Bats,1.0,0.0,4.17,1,1,0,0,0
669395,Dylan Coleman,Scranton/Wilkes-Barre RailRiders,1.0,0.0,4.17,1,1,0,0,0
670036,Matt Festa,Cleveland Guardians,1.0,36.0,4.17,1,1,0,0,0
670103,Raymond Burgos,Gigantes de Carolina,1.0,9.0,4.17,1,1,0,0,0
670219,Zac Kristofak,Estrellas Orientales,2.0,0.0,4.17,2,2,0,0,0
676961,Caleb Boushley,Tampa Bay Rays,4.0,4.5,4.17,1,2,0,0,0
518886,Craig Kimbrel,Syracuse Mets,52.3,5.33,4.18,73,31,5,7,0
663704,James McArthur,Kansas City Royals,56.7,4.92,4.18,49,14,3,8,0
453286,Max Scherzer,Toronto Blue Jays,43.3,3.95,4.19,40,10,1,7,9
543339,Daniel Hudson,Los Angeles Dodgers,63.0,3.0,4.19,63,19,1,10,0
663978,Chris Paddack,Detroit Tigers,88.3,4.99,4.19,79,21,1,14,17
678394,Brayan Bello,Boston Red Sox,162.3,4.49,4.19,153,64,11,19,30
680767,Victor Vodnik,Colorado Rockies,73.7,4.28,4.19,65,37,1,7,0
681293,Spencer Arrighetti,Houston Astros,145.0,4.53,4.19,171,65,7,21,28
676661,Max Lazar,Philadelphia Phillies,13.7,4.61,4.2,9,2,0,2,0
605121,Justin Anderson,Charlotte Knights,53.3,4.39,4.22,57,32,3,5,0
622663,Luis Severino,Athletics,182.0,3.91,4.22,161,60,11,23,31
666159,Matt Manning,Reading Fightin Phils,27.7,4.88,4.22,23,12,0,3,5
687765,Mitch Spence,Athletics,151.3,4.58,4.22,126,44,6,20,24
614179,José Ruiz,Round Rock Express,51.0,3.71,4.23,52,17,1,8,0
544150,Albert Suárez,Norfolk Tides,133.7,3.7,4.24,108,43,3,17,24
571945,Miles Mikolas,St. Louis Cardinals,171.7,5.35,4.24,122,25,5,26,32
663687,Hogan Harris,Athletics,72.3,2.86,4.24,61,33,3,7,9
682847,Luis Ortiz,Cleveland Guardians,135.7,3.32,4.25,107,42,9,16,15
686642,Fraser Ellard,Chicago White Sox,24.0,3.75,4.25,26,12,1,3,0
518876,Merrill Kelly,Arizona Diamondbacks,73.7,4.03,4.26,63,19,2,11,13
640448,Kyle Finnegan,Detroit Tigers,63.7,3.68,4.26,60,24,0,9,0
663362,Matt Waldron,San Diego Padres,146.7,4.91,4.26,133,40,11,21,26
670059,Colin Holderman,Cleveland Guardians,51.3,3.16,4.26,56,25,5,6,0
663436,Davis Martin,Chicago White Sox,50.0,4.32,4.27,47,23,5,5,10
666200,Jesús Luzardo,Philadelphia Phillies,66.7,5.0,4.27,58,22,2,9,12
668390,Cole Winn,Texas Rangers,17.3,7.79,4.27,14,4,3,2,0
668941,JoJo Romero,St. Louis Cardinals,59.0,3.36,4.27,51,16,5,8,0
622554,Seranthony Domínguez,Chicago White Sox,36.0,4.75,4.28,40,12,2,6,0
657571,Caleb Ferguson,Cincinnati Reds,33.3,5.13,4.28,41,16,2,5,0
607237,Amir Garrett,Buffalo Bisons,5.3,5.06,4.3,11,5,0,1,0
643338,Chad Green,Toronto Blue Jays,53.3,3.21,4.3,46,14,2,8,0
657697,Vinny Nittoli,Worcester Red Sox,8.0,2.25,4.3,5,2,0,1,0
676755,Isaac Mattson,Pittsburgh Pirates,5.3,5.06,4.3,6,5,1,0,0
458681,Lance Lynn,St. Louis Cardinals,117.3,3.84,4.31,109,44,4,16,23
608718,Brent Suter,Los Angeles Angels,65.7,3.15,4.31,50,12,3,10,3
650671,José Quijada,Bravos de Margarita,19.3,3.26,4.31,24,17,2,1,0
663559,Bailey Falter,Kansas City Royals,142.3,4.43,4.31,97,45,0,17,28
665152,Dean Kremer,Baltimore Orioles,129.7,4.1,4.33,123,51,3,18,24
679525,Alec Marsh,Kansas City Royals,129.0,4.53,4.34,123,39,11,19,25
690986,Kyle Harrison,Boston Red Sox,124.3,4.56,4.34,118,42,7,18,24
663531,Logan Allen,Reno Aces,28.0,5.46,4.35,21,10,2,3,0
684320,Yariel Rodriguez,New Hampshire Fisher Cats,86.7,4.47,4.35,85,40,3,11,21
700187,Troy Taylor,Seattle Mariners,19.3,3.72,4.36,25,7,0,4,0
571527,David Buchanan,Round Rock Express,3.3,2.7,4.37,1,2,0,0,0
641703,Brent Honeywell,Los Angeles Dodgers,3.3,2.7,4.37,1,2,0,0,0
650895,Diego Castillo,Toros de Tijuana,10.0,2.7,4.37,6,8,0,0,0
656222,Jalen Beeks,Arizona Diamondbacks,49.3,4.74,4.37,38,18,1,6,0
663855,Jordan Hicks,Chicago White Sox,109.7,4.1,4.37,96,47,9,12,20
670102,Bowden Francis,Toronto Blue Jays,103.7,3.3,4.37,92,22,7,17,13
685126,Brandon Eisert,Chicago White Sox,6.7,4.05,4.37,2,4,0,0,0
606930,Jacob Barnes,Leones del Escogido,66.0,4.36,4.38,55,20,0,10,0
607074,Carlos Rodón,New York Yankees,175.0,3.96,4.39,195,57,10,31,32
664129,Geoff Hartlieb,Athletics,9.0,9.0,4.39,7,4,0,1,0
596001,Jakob Junis,Texas Rangers,26.0,2.42,4.4,19,5,1,4,1
663623,Jake Irvin,Washington Nationals,187.7,4.41,4.41,156,52,4,29,33
663992,Richard Lovelady,Washington Nationals,5.7,7.94,4.41,6,2,0,1,0
670950,Trevor Richards,Philadelphia Phillies,52.3,4.64,4.41,49,24,0,7,2
571578,Patrick Corbin,Texas Rangers,174.7,5.62,4.42,139,54,3,25,32
605154,John Brebbia,Colorado Rockies,48.7,6.29,4.42,58,17,3,9,0
622103,Gerardo Reyes,Mexico Rojo,4.0,4.5,4.42,2,3,0,0,0
663738,Daniel Lynch,Kansas City Royals,43.3,3.32,4.42,39,14,4,6,3
445926,Jesse Chavez,Gwinnett Stripers,63.3,3.13,4.43,55,19,1,10,0
502043,Kyle Gibson,Durham Bulls,169.7,4.24,4.43,151,68,4,23,30
669432,Trevor Rogers,Baltimore Orioles,105.3,4.53,4.43,85,46,3,12,21
678061,Ray Kerr,Gwinnett Stripers,22.3,5.64,4.43,27,7,3,4,2
519326,Hunter Strickland,Los Angeles Angels,73.3,3.31,4.45,57,24,2,10,0
621345,A.J. Minter,New York Mets,34.3,2.62,4.45,35,11,1,6,0
665622,Luis Medina,Athletics,40.0,5.18,4.45,32,20,1,4,8
656354,Austin Davis,El Paso Chihuahuas,7.0,9.0,4.46,6,5,2,0,0
702795,Ryan Loutos,Seattle Mariners,2.3,0.0,4.46,0,1,0,0,0
450203,Charlie Morton,Atlanta Braves,165.3,4.19,4.47,167,65,18,23,30
669952,Mitch White,Nashville Sounds,10.0,5.4,4.47,6,4,0,1,0
571946,Shelby Miller,Milwaukee Brewers,55.7,4.53,4.48,49,13,5,9,0
613534,Austin Adams,Worcester Red Sox,41.3,3.92,4.48,53,23,13,4,0
657508,Mike Baumann,Syracuse Mets,18.3,3.44,4.48,16,9,1,2,0
681810,Austin Warren,New York Mets,10.7,1.69,4.48,7,5,0,1,0
700270,Yilber Díaz,Caribes de Anzoategui,28.3,3.81,4.48,19,12,0,3,4
656756,Jordan Montgomery,Milwaukee Brewers,117.0,6.23,4.49,83,44,2,14,21
670174,Josh Winckowski,Buffalo Bisons,76.0,4.14,4.49,60,26,4,10,6
670810,Logan Gillaspie,San Diego Padres,11.3,7.15,4.49,7,0,1,2,0
592426,Luke Jackson,Seattle Mariners,35.0,5.4,4.51,33,15,1,5,0
608334,Carson Fulmer,Salt Lake Bees,86.7,4.15,4.51,81,40,5,11,8
666214,Joey Wentz,Atlanta Braves,55.3,5.37,4.51,60,27,3,8,0
669713,Hayden Wesneski,Houston Astros,67.7,3.86,4.52,67,21,2,12,7
621366,Ryan Borucki,Charlotte Knights,11.0,7.36,4.53,13,4,1,2,0
656924,Ryder Ryan,Oklahoma City Comets,20.7,5.66,4.53,17,9,3,2,0
663567,Peter Lambert,Houston Astros,61.3,5.72,4.54,50,29,2,7,3
660761,José Suarez,Atlanta Braves,52.3,6.02,4.55,56,27,4,7,3
687798,Nick Robertson,Oklahoma City Comets,12.3,4.38,4.55,14,2,0,3,0
681892,Kody Funderburk,Minnesota Twins,34.7,6.49,4.56,32,15,5,4,0
693821,Bryce Elder,Atlanta Braves,49.7,6.52,4.56,46,17,2,8,10
500779,Jose Quintana,Milwaukee Brewers,170.3,3.75,4.57,135,63,11,22,31
593958,Eduardo Rodriguez,Arizona Diamondbacks,50.0,5.04,4.57,47,19,1,8,10
664747,Alexis Díaz,Texas Rangers,56.3,3.99,4.57,55,31,6,6,0
523260,Joe Kelly,Los Angeles Dodgers,32.0,4.78,4.58,35,16,5,4,0
694363,Jared Shuster,Memphis Redbirds,73.3,4.3,4.59,56,33,0,9,4
621112,Paul Blackburn,New York Yankees,51.0,4.41,4.6,38,14,1,8,9
676105,Jeff Criswell,Colorado Rockies,19.7,2.75,4.6,27,9,1,4,0
643256,Adam Cimber,Salt Lake Bees,24.3,7.03,4.61,19,14,6,1,0
669330,Tyler Wells,Baltimore Orioles,15.3,5.87,4.61,13,3,0,3,3
681035,Christian Scott,New York Mets,47.3,4.56,4.61,39,12,2,8,9
570632,José Ureña,Toros del Este,109.0,3.8,4.62,70,39,4,13,9
642629,Emmanuel Ramirez,Leones del Escogido,20.7,6.97,4.62,21,8,3,3,0
677976,Randy Dobnak,Tacoma Rainiers,9.7,5.59,4.62,7,5,0,1,0
573186,Marcus Stroman,New York Yankees,154.7,4.31,4.63,113,60,8,19,29
608717,Chris Stratton,Oklahoma City Comets,58.3,5.55,4.63,44,33,3,5,0
686799,Jack Kochanowicz,Los Angeles Angels,65.3,3.99,4.63,25,10,8,7,11
665871,Javier Assad,Chicago Cubs,147.0,3.73,4.64,124,63,5,20,29
682842,Abner Uribe,Milwaukee Brewers,14.3,6.91,4.64,14,12,0,1,0
608344,Cole Irvin,Oklahoma City Comets,107.3,4.86,4.65,76,25,5,17,16
663562,Noah Davis,Pittsburgh Pirates,20.3,5.75,4.65,15,7,0,3,0
663878,Nate Pearson,Houston Astros,40.0,5.63,4.65,51,17,2,8,0
676710,Kutter Crawford,Boston Red Sox,183.7,4.36,4.65,175,51,9,34,33
686563,Jonathan Cannon,Chicago White Sox,124.3,4.49,4.65,91,40,4,18,21
594902,Ben Lively,Columbus Clippers,151.0,3.81,4.66,118,49,5,23,29
542881,Tyler Anderson,Los Angeles Angels,179.3,3.81,4.67,142,73,7,24,31
543391,Casey Kelly,Reno Aces,5.3,5.06,4.67,4,1,0,1,0
806185,Hayden Birdsong,San Francisco Giants,72.0,4.75,4.67,88,43,4,11,16
669084,DL Hall,Milwaukee Brewers,43.0,5.02,4.68,44,21,4,6,7
671212,Joe Boyle,Tampa Bay Rays,47.7,6.42,4.68,56,40,4,4,10
605347,Jorge López,Indios de Mayaguez,26.3,3.76,4.69,19,11,2,3,0
665795,Edward Cabrera,Chicago Cubs,96.3,4.95,4.69,107,50,5,15,20
650644,Aaron Civale,Chicago Cubs,87.0,5.07,4.7,84,27,4,16,17
681190,Randy Vásquez,San Diego Padres,98.0,4.87,4.7,62,29,6,13,20
594835,Marco Gonzales,El Paso Chihuahuas,33.7,4.54,4.72,23,11,0,5,7
621244,José Berríos,Toronto Blue Jays,192.3,3.6,4.72,153,54,13,31,32
676664,JP Sears,San Diego Padres,180.7,4.38,4.72,137,49,14,28,32
689017,Landon Knack,Los Angeles Dodgers,69.0,3.65,4.72,69,18,3,14,12
672282,Reid Detmers,Los Angeles Angels,87.3,6.7,4.73,109,38,2,18,17
458677,Justin Wilson,Boston Red Sox,46.7,5.59,4.74,51,13,2,10,0
664350,Sixto Sánchez,Jacksonville Jumbo Shrimp,35.7,6.06,4.74,17,14,3,3,7
621294,Ben Heller,ACL Cubs,12.0,11.25,4.75,15,6,6,1,0
607067,Colin Rea,Chicago Cubs,167.7,4.29,4.76,135,43,10,29,27
663465,Kolby Allard,Columbus Clippers,27.0,5.0,4.76,23,8,0,5,4
664299,Cristian Javier,Houston Astros,34.7,3.89,4.76,27,19,0,4,7
677865,Justin Bruihl,St. Louis Cardinals,5.7,9.53,4.76,5,1,1,1,0
676596,Josh Fleming,Toronto Blue Jays,31.3,4.02,4.77,17,14,1,3,3
434378,Justin Verlander,San Francisco Giants,90.3,5.48,4.79,74,27,6,15,17
661527,Seth Martinez,Boston Red Sox,52.7,3.59,4.79,36,18,4,7,0
700249,Cade Povich,Baltimore Orioles,79.7,5.2,4.79,69,34,3,12,16
702352,Spencer Bivens,San Francisco Giants,48.7,3.14,4.79,37,11,1,9,2
623167,Chris Flexen,Chicago Cubs,160.0,4.95,4.8,123,63,2,24,30
641755,Tyler Kinley,Atlanta Braves,64.0,6.19,4.8,72,33,2,11,0
670280,David Bednar,New York Yankees,57.7,5.77,4.8,58,28,3,9,0
668933,Graham Ashcraft,Cincinnati Reds,77.3,5.24,4.83,57,27,6,11,15
672552,Jack O'Loughlin,Adelaide Giants,9.7,4.66,4.83,6,5,0,1,0
682990,Quinn Priester,Milwaukee Brewers,44.7,5.04,4.83,31,13,2,7,6
596295,Austin Gomber,Round Rock Express,165.0,4.75,4.84,116,38,1,30,30
656629,Michael Kopech,Los Angeles Dodgers,43.7,4.74,4.84,59,24,5,8,0
671111,Sammy Peralta,Milwaukee Brewers,15.0,4.8,4.84,11,7,0,2,0
656457,Tyler Gilbert,Chicago White Sox,8.3,3.24,4.85,4,2,1,1,0
676775,Keaton Winn,San Francisco Giants,55.3,7.16,4.85,48,20,4,9,12
677161,Zack Kelly,Boston Red Sox,56.7,3.97,4.85,61,27,2,10,3
571927,Steven Matz,Tampa Bay Rays,44.3,5.08,4.89,33,15,2,7,7
621363,Colin Poche,Gigantes de Carolina,37.3,3.86,4.89,33,13,0,7,0
642121,Cole Sulser,Tampa Bay Rays,4.7,9.64,4.89,7,3,0,1,0
669199,Lake Bachar,Miami Marlins,9.3,3.86,4.89,11,4,0,2,0
675989,Cody Bolton,Houston Astros,18.7,4.34,4.89,17,9,0,3,0
608371,Lucas Sims,ACL White Sox,35.3,3.57,4.9,40,20,1,6,0
663893,Brendon Little,Toronto Blue Jays,45.7,3.74,4.9,36,19,1,7,0
592767,Drew Smyly,Chicago Cubs,58.7,3.84,4.91,56,25,3,10,0
607536,Kyle Freeland,Colorado Rockies,113.3,5.24,4.91,85,26,1,22,21
641835,Tim Mayza,Lehigh Valley IronPigs,24.7,8.03,4.91,16,12,0,3,0
666818,Luis Frías,Dominican Republic,6.3,9.95,4.91,7,4,0,1,0
641427,Alan Busenitz,Louisville Bats,4.0,13.5,4.92,3,0,0,1,0
656412,Alex Faedo,Tampa Bay Rays,57.3,3.61,4.92,55,28,3,9,6
570257,Joely Rodríguez,Toros del Este,13.7,5.93,4.93,12,2,1,3,0
593423,Frankie Montas,New York Mets,93.3,5.01,4.93,78,41,5,14,19
605288,Adrian Houser,San Francisco Giants,69.3,5.84,4.93,45,32,4,8,7
669438,Mason Englert,Tampa Bay Rays,21.7,5.4,4.93,16,5,1,4,1
676760,Ron Marinaccio,San Diego Padres,23.3,3.86,4.93,25,10,3,4,0
471911,Carlos Carrasco,Atlanta Braves,103.7,5.64,4.94,89,33,5,19,21
683155,Joey Estes,Athletics,127.7,5.01,4.94,92,27,10,23,24
701542,Will Warren,New York Yankees,22.7,10.32,4.94,29,10,1,5,5
527048,Martín Pérez,Gwinnett Stripers,83.0,5.2,4.95,63,32,3,13,16
647336,Michael Soroka,Arizona Diamondbacks,79.7,4.74,4.95,84,44,3,13,9
592662,Robbie Ray,San Francisco Giants,30.7,4.7,4.96,43,15,6,6,7
628317,Kenta Maeda,Scranton/Wilkes-Barre RailRiders,112.3,6.09,4.97,96,31,5,22,17
572020,James Paxton,Boston Red Sox,89.3,4.43,4.98,64,48,1,11,18
543294,Kyle Hendricks,Los Angeles Angels,130.7,5.92,4.99,87,43,3,21,24
595881,Tyler Beede,Iowa Cubs,14.0,8.36,5.03,18,9,3,2,0
667725,Kyle Tyler,Algodoneros de Guasave,31.7,5.4,5.03,25,18,1,4,7
677944,Slade Cecconi,Cleveland Guardians,77.0,6.66,5.03,64,17,4,16,13
656641,Jacob Latz,Texas Rangers,43.7,3.71,5.05,40,27,1,6,0
671096,Andrew Abbott,Cincinnati Reds,138.0,3.72,5.05,114,52,2,25,25
675911,Spencer Strider,Atlanta Braves,9.0,7.0,5.06,12,5,0,2,2
672710,Roansy Contreras,Colorado Rockies,16.3,4.41,5.07,16,8,0,3,0
623433,Nick Anderson,Athletics,35.7,4.04,5.08,29,15,1,6,0
641302,Tyler Alexander,Texas Rangers,107.7,5.1,5.08,90,24,5,23,9
657053,Touki Toussaint,Naranjeros de Hermosillo,23.0,7.43,5.08,26,18,1,3,0
669060,Bryse Wilson,Philadelphia Phillies,104.7,4.04,5.09,82,31,4,20,9
595345,Steven Okert,Houston Astros,35.3,5.09,5.12,33,16,3,6,1
650893,Génesis Cabrera,Philadelphia Phillies,62.7,3.59,5.13,50,29,2,10,0
686826,Bryce Jarvis,Arizona Diamondbacks,59.3,3.19,5.13,38,33,5,6,0
646242,Jhonathan Díaz,Tacoma Rainiers,9.7,4.66,5.14,8,3,0,2,1
672456,Keider Montero,Detroit Tigers,98.3,4.76,5.15,77,31,3,19,16
641540,Dane Dunning,Tacoma Rainiers,95.0,5.31,5.17,91,40,6,18,15
642028,Josh Rogers,Albuquerque Isotopes,11.0,6.55,5.17,3,3,2,1,0
658648,Pedro Avila,Columbus Clippers,8.0,9.0,5.17,9,6,1,1,0
671109,Jake Eder,Washington Nationals,2.0,4.5,5.17,1,1,1,0,0
676083,Janson Junk,Miami Marlins,8.0,6.75,5.17,8,2,0,2,0
681882,Colin Selby,Baltimore Orioles,3.0,6.0,5.17,0,2,0,0,0
683568,Jairo Iriarte,Charlotte Knights,6.0,1.5,5.17,6,8,0,0,0
685116,Austin Kitchen,Seattle Mariners,7.0,14.14,5.17,4,3,0,1,1
547179,Michael Lorenzen,Colorado Rockies,101.7,3.81,5.18,75,48,5,15,18
642232,Ryan Yarbrough,New York Yankees,67.3,3.74,5.18,39,25,7,9,0
666201,Alek Manoah,Los Angeles Angels,24.3,3.7,5.19,26,8,4,5,5
675540,Xzavion Curry,Albuquerque Isotopes,24.7,5.84,5.2,15,5,0,5,4
605156,Aaron Brooks,Toros del Este,26.7,5.06,5.23,12,8,1,4,4
669459,Kyle Nelson,Reno Aces,10.7,4.22,5.23,8,4,0,2,0
680704,Nick Sandlin,Los Angeles Angels,57.7,3.75,5.23,68,27,6,12,1
665620,Deivi García,Nashville Sounds,14.0,7.07,5.24,15,11,0,2,0
672391,Kaleb Ort,Los Angeles Angels,24.7,2.55,5.24,26,4,0,7,0
656288,Griffin Canning,New York Mets,171.7,5.19,5.26,130,66,6,31,31
621097,Jacob Waguespack,Nashville Sounds,10.0,5.4,5.27,11,10,0,1,1
519293,Will Smith,Kansas City Royals,41.3,6.53,5.28,29,15,3,7,0
642546,Jonathan Hernández,Philadelphia Phillies,41.0,5.05,5.29,36,26,1,6,1
642520,Gerson Garabito,Milwaukee Brewers,26.3,4.78,5.3,22,12,4,4,2
622072,Alex Wood,Oakland Athletics,39.3,5.26,5.31,33,19,5,6,9
615698,Cal Quantrill,Round Rock Express,148.3,4.98,5.32,110,69,11,23,29
670124,Adam Oller,Jacksonville Jumbo Shrimp,42.3,5.31,5.32,36,22,2,7,8
683409,Angel Chivilli,New York Yankees,31.7,4.55,5.32,28,10,1,7,0
696136,Jordan Wicks,Chicago Cubs,46.0,5.48,5.32,42,20,2,9,10
608638,JT Chargois,Round Rock Express,16.7,1.62,5.33,12,7,0,3,0
668943,Ryan Miller,Albuquerque Isotopes,13.0,4.15,5.33,11,8,0,2,0
686730,Carson Spiers,Louisville Bats,90.7,5.46,5.33,80,27,5,20,10
660853,Enyel De Los Santos,Houston Astros,40.3,4.46,5.38,48,13,1,11,0
664192,Joey Lucchesi,San Francisco Giants,10.3,5.23,5.4,7,8,0,1,2
656234,Jake Bird,New York Yankees,40.0,4.5,5.42,31,25,4,5,0
668984,Casey Legumina,Seattle Mariners,9.3,8.68,5.42,7,2,1,2,0
683068,Zach Penrod,Rochester Red Wings,4.0,2.25,5.42,3,4,1,0,0
663432,Tanner Rainey,Toledo Mud Hens,51.0,4.76,5.43,44,29,4,8,0
656786,Parker Mushinski,Colorado Rockies,11.0,6.55,5.44,3,5,1,1,0
543351,Jay Jackson,St. Paul Saints,26.3,7.52,5.45,29,9,0,7,0
595897,Nick Burdi,Syracuse Mets,9.7,1.86,5.45,12,9,2,1,0
543859,Michael Tonkin,St. Paul Saints,7.0,5.14,5.46,6,2,3,1,0
670046,Kenny Rosenberg,Los Angeles Angels,24.0,6.0,5.46,17,8,0,5,1
696131,Mason Black,Kansas City Royals,36.3,6.44,5.46,31,15,3,7,8
593974,Wandy Peralta,Gigantes del Cibao,38.3,3.99,5.47,22,13,5,6,0
642016,Daniel Robert,Lehigh Valley IronPigs,5.7,3.18,5.47,6,2,2,1,0
641712,Dakota Hudson,Salt Lake Bees,89.0,6.17,5.53,49,50,5,11,18
647315,Zach Pop,Philadelphia Phillies,48.3,5.59,5.53,33,19,2,9,0
641585,J.P. France,Sugar Land Space Cowboys,25.3,7.46,5.54,22,12,1,5,5
607179,Jordan Weems,Sugar Land Space Cowboys,41.7,6.7,5.55,35,24,2,7,0
621111,Walker Buehler,Philadelphia Phillies,75.3,5.38,5.55,64,28,5,16,16
686747,Joe La Sorsa,Pittsburgh Pirates,17.7,4.58,5.55,14,5,1,4,0
686973,Louis Varland,Toronto Blue Jays,49.7,7.61,5.55,49,16,4,12,7
663969,Tyler Phillips,Miami Marlins,36.7,6.87,5.57,28,7,2,9,7
502624,Chase Anderson,Round Rock Express,52.0,4.85,5.59,35,19,3,10,1
692230,Carlos Rodriguez,Milwaukee Brewers,12.3,7.3,5.6,9,3,0,3,3
572971,Dallas Keuchel,Omaha Storm Chasers,16.7,5.4,5.63,11,8,0,3,4
